run_name	query_id	page_id	rank	score
c2f_single_vector_N100	q005	doc004_p011	5	0.10603268
c2f_single_vector_N100	q005	doc005_p002	6	0.07852700
c2f_single_vector_N100	q005	doc005_p008	7	0.05638878
c2f_single_vector_N100	q005	doc006_p010	8	0.03772758
c2f_single_vector_N100	q005	doc003_p009	9	0.02496886
c2f_single_vector_N100	q005	doc006_p012	10	0.01218575
c2f_single_vector_N100	q006	doc006_p013	1	0.41562644
c2f_single_vector_N100	q006	doc004_p012	2	0.37747836
c2f_single_vector_N100	q006	doc004_p011	3	0.36536902
c2f_single_vector_N100	q006	doc006_p019	4	0.34780726
c2f_single_vector_N100	q006	doc005_p002	5	0.27240166
c2f_single_vector_N100	q006	doc006_p010	6	0.22987176
c2f_single_vector_N100	q006	doc006_p024	7	0.20307429
c2f_single_vector_N100	q006	doc007_p001	8	0.05968622
c2f_single_vector_N100	q006	doc001_p004	9	-0.01857511
c2f_single_vector_N100	q006	doc001_p003	10	-0.44543964
c2f_single_vector_N100	q007	doc006_p019	1	0.36519870
c2f_single_vector_N100	q007	doc003_p021	2	0.35950479
c2f_single_vector_N100	q007	doc003_p004	3	0.26481414
c2f_single_vector_N100	q007	doc006_p008	4	0.24310370
c2f_single_vector_N100	q007	doc006_p010	5	0.23670323
c2f_single_vector_N100	q007	doc008_p002	6	0.15228580
c2f_single_vector_N100	q007	doc006_p009	7	0.14881332
c2f_single_vector_N100	q007	doc007_p001	8	0.11787918
c2f_single_vector_N100	q007	doc003_p029	9	0.06714830
c2f_single_vector_N100	q007	doc001_p004	10	0.04681052
c2f_single_vector_N100	q008	doc004_p006	1	0.69098622
c2f_single_vector_N100	q008	doc003_p027	2	0.63397127
c2f_single_vector_N100	q008	doc003_p023	3	0.63356584
c2f_single_vector_N100	q008	doc003_p022	4	0.63277966
c2f_single_vector_N100	q008	doc003_p024	5	0.62667710
c2f_single_vector_N100	q008	doc006_p012	6	0.61344862
c2f_single_vector_N100	q008	doc003_p025	7	0.60986167
c2f_single_vector_N100	q008	doc004_p013	8	0.59470332
c2f_single_vector_N100	q008	doc006_p010	9	0.54353935
c2f_single_vector_N100	q008	doc006_p021	10	0.48468015
c2f_single_vector_N100	q009	doc004_p006	1	0.83746880
c2f_single_vector_N100	q009	doc006_p012	2	0.72156322
c2f_single_vector_N100	q009	doc003_p024	3	0.70236063
c2f_single_vector_N100	q009	doc003_p027	4	0.69967568
c2f_single_vector_N100	q009	doc003_p022	5	0.69894534
c2f_single_vector_N100	q009	doc004_p013	6	0.69157058
c2f_single_vector_N100	q009	doc003_p023	7	0.69067246
c2f_single_vector_N100	q009	doc006_p010	8	0.67807895
c2f_single_vector_N100	q009	doc003_p025	9	0.67455590
c2f_single_vector_N100	q009	doc005_p008	10	0.61699528
c2f_single_vector_N100	q010	doc003_p013	1	0.70396769
c2f_single_vector_N100	q010	doc006_p024	2	0.62511128
c2f_single_vector_N100	q010	doc004_p018	3	0.61069930
c2f_single_vector_N100	q010	doc005_p002	4	0.55945724
c2f_single_vector_N100	q010	doc003_p011	5	0.50305289
c2f_single_vector_N100	q010	doc005_p008	6	0.49263495
c2f_single_vector_N100	q010	doc006_p021	7	0.47651309
c2f_single_vector_N100	q010	doc004_p012	8	0.47629127
c2f_single_vector_N100	q010	doc006_p020	9	0.36695704
c2f_single_vector_N100	q010	doc003_p010	10	0.33697718
c2f_single_vector_N100	q011	doc005_p004	1	0.85118842
c2f_single_vector_N100	q011	doc005_p008	2	0.61801070
c2f_single_vector_N100	q011	doc005_p005	3	0.59580135
c2f_single_vector_N100	q011	doc006_p021	4	0.58769321
c2f_single_vector_N100	q011	doc006_p022	5	0.50651932
c2f_single_vector_N100	q011	doc006_p012	6	0.50566828
c2f_single_vector_N100	q011	doc006_p010	7	0.47490060
c2f_single_vector_N100	q011	doc006_p025	8	0.40641135
c2f_single_vector_N100	q011	doc006_p020	9	0.34826112
c2f_single_vector_N100	q011	doc001_p003	10	-0.37603897
c2f_single_vector_N100	q012	doc005_p004	1	0.80202037
c2f_single_vector_N100	q012	doc004_p018	2	0.65641147
c2f_single_vector_N100	q012	doc006_p021	3	0.54031456
c2f_single_vector_N100	q012	doc005_p008	4	0.53156757
c2f_single_vector_N100	q012	doc005_p005	5	0.50719184
c2f_single_vector_N100	q012	doc006_p012	6	0.42897499
c2f_single_vector_N100	q012	doc006_p022	7	0.41171366
c2f_single_vector_N100	q012	doc006_p010	8	0.40758675
c2f_single_vector_N100	q012	doc006_p025	9	0.30564216
c2f_single_vector_N100	q012	doc006_p020	10	0.28166223
c2f_single_vector_N100	q013	doc005_p004	1	0.44458762
c2f_single_vector_N100	q013	doc006_p021	2	0.30081171
c2f_single_vector_N100	q013	doc010_p002	3	0.29210919
c2f_single_vector_N100	q013	doc006_p024	4	0.28392571
c2f_single_vector_N100	q013	doc007_p001	5	0.25036108
c2f_single_vector_N100	q013	doc006_p012	6	0.24910370
c2f_single_vector_N100	q013	doc007_p002	7	0.21397376
c2f_single_vector_N100	q013	doc006_p025	8	0.19848849
c2f_single_vector_N100	q013	doc006_p022	9	0.19643073
c2f_single_vector_N100	q013	doc006_p020	10	0.13226256
c2f_single_vector_N100	q014	doc005_p004	1	0.27125111
c2f_single_vector_N100	q014	doc006_p021	2	0.16668291
c2f_single_vector_N100	q014	doc006_p010	3	0.14644802
c2f_single_vector_N100	q014	doc010_p002	4	0.12334419
c2f_single_vector_N100	q014	doc006_p012	5	0.07916718
c2f_single_vector_N100	q014	doc007_p001	6	0.07618108
c2f_single_vector_N100	q014	doc006_p023	7	0.02374648
c2f_single_vector_N100	q014	doc006_p020	8	-0.02605888
c2f_single_vector_N100	q014	doc002_p001	9	-0.17055246
c2f_single_vector_N100	q014	doc001_p003	10	-0.51707071
c2f_single_vector_N100	q015	doc005_p004	1	0.81690288
c2f_single_vector_N100	q015	doc003_p006	2	0.66925812
c2f_single_vector_N100	q015	doc005_p005	3	0.60252964
c2f_single_vector_N100	q015	doc005_p008	4	0.56889814
c2f_single_vector_N100	q015	doc006_p021	5	0.54197562
c2f_single_vector_N100	q015	doc006_p012	6	0.51551878
c2f_single_vector_N100	q015	doc006_p022	7	0.45110112
c2f_single_vector_N100	q015	doc006_p025	8	0.36755040
c2f_single_vector_N100	q015	doc006_p020	9	0.32721055
c2f_single_vector_N100	q015	doc002_p001	10	-0.03655767
c2f_single_vector_N100	q016	doc005_p004	1	0.80935639
c2f_single_vector_N100	q016	doc005_p005	2	0.57202566
c2f_single_vector_N100	q016	doc006_p021	3	0.55784363
c2f_single_vector_N100	q016	doc005_p008	4	0.53923976
c2f_single_vector_N100	q016	doc006_p010	5	0.48520941
c2f_single_vector_N100	q016	doc006_p012	6	0.48453969
c2f_single_vector_N100	q016	doc006_p022	7	0.42094460
c2f_single_vector_N100	q016	doc006_p025	8	0.33316094
c2f_single_vector_N100	q016	doc006_p020	9	0.30501741
c2f_single_vector_N100	q016	doc002_p001	10	-0.10208221
c2f_single_vector_N100	q017	doc006_p013	1	0.70255268
c2f_single_vector_N100	q017	doc004_p013	2	0.58654386
c2f_single_vector_N100	q017	doc003_p024	3	0.43185160
c2f_single_vector_N100	q017	doc006_p021	4	0.42152655
c2f_single_vector_N100	q017	doc010_p002	5	0.41357827
c2f_single_vector_N100	q017	doc006_p012	6	0.38958696
c2f_single_vector_N100	q017	doc006_p025	7	0.34895304
c2f_single_vector_N100	q017	doc006_p022	8	0.31801921
c2f_single_vector_N100	q017	doc006_p010	9	0.30377656
c2f_single_vector_N100	q017	doc006_p020	10	0.21896285
c2f_single_vector_N100	q018	doc004_p018	1	0.80407226
c2f_single_vector_N100	q018	doc004_p013	2	0.67217678
c2f_single_vector_N100	q018	doc006_p021	3	0.59010398
c2f_single_vector_N100	q018	doc003_p022	4	0.57269651
c2f_single_vector_N100	q018	doc003_p024	5	0.53772616
c2f_single_vector_N100	q018	doc010_p002	6	0.52057928
c2f_single_vector_N100	q018	doc006_p012	7	0.48539385
c2f_single_vector_N100	q018	doc006_p010	8	0.46581483
c2f_single_vector_N100	q018	doc006_p025	9	0.39269841
c2f_single_vector_N100	q018	doc006_p020	10	0.29386729
c2f_single_vector_N100	q019	doc004_p013	1	0.88599443
c2f_single_vector_N100	q019	doc005_p004	2	0.86433220
c2f_single_vector_N100	q019	doc005_p008	3	0.67763305
c2f_single_vector_N100	q019	doc003_p022	4	0.63121510
c2f_single_vector_N100	q019	doc006_p010	5	0.62542081
c2f_single_vector_N100	q019	doc003_p024	6	0.59901774
c2f_single_vector_N100	q019	doc003_p025	7	0.58662474
c2f_single_vector_N100	q019	doc006_p012	8	0.57616431
c2f_single_vector_N100	q019	doc006_p021	9	0.46262985
c2f_single_vector_N100	q019	doc006_p020	10	0.35856476
c2f_single_vector_N100	q020	doc005_p004	1	0.79020697
c2f_single_vector_N100	q020	doc003_p006	2	0.72535765
c2f_single_vector_N100	q020	doc004_p013	3	0.66510057
c2f_single_vector_N100	q020	doc004_p012	4	0.65854740
c2f_single_vector_N100	q020	doc005_p005	5	0.62536514
c2f_single_vector_N100	q020	doc003_p024	6	0.60919774
c2f_single_vector_N100	q020	doc006_p012	7	0.58440280
c2f_single_vector_N100	q020	doc006_p021	8	0.57956487
c2f_single_vector_N100	q020	doc006_p022	9	0.57917082
c2f_single_vector_N100	q020	doc006_p025	10	0.53539389
c2f_single_vector_N100	q021	doc005_p004	1	0.68401688
c2f_single_vector_N100	q021	doc003_p006	2	0.65367323
c2f_single_vector_N100	q021	doc004_p012	3	0.50437337
c2f_single_vector_N100	q021	doc005_p005	4	0.49348867
c2f_single_vector_N100	q021	doc006_p021	5	0.46868783
c2f_single_vector_N100	q021	doc005_p008	6	0.45451885
c2f_single_vector_N100	q021	doc006_p012	7	0.45148602
c2f_single_vector_N100	q021	doc006_p025	8	0.36838305
c2f_single_vector_N100	q021	doc006_p020	9	0.35393217
c2f_single_vector_N100	q021	doc001_p003	10	-0.22328745
c2f_single_vector_N100	q022	doc004_p013	1	0.53019494
c2f_single_vector_N100	q022	doc005_p004	2	0.51385808
c2f_single_vector_N100	q022	doc003_p006	3	0.38753349
c2f_single_vector_N100	q022	doc004_p006	4	0.36330211
c2f_single_vector_N100	q022	doc003_p024	5	0.32636923
c2f_single_vector_N100	q022	doc005_p002	6	0.30117828
c2f_single_vector_N100	q022	doc004_p012	7	0.28014874
c2f_single_vector_N100	q022	doc005_p008	8	0.26010025
c2f_single_vector_N100	q022	doc003_p025	9	0.24994856
c2f_single_vector_N100	q022	doc003_p022	10	0.24240923
c2f_single_vector_N100	q023	doc005_p004	1	0.50227165
c2f_single_vector_N100	q023	doc004_p013	2	0.46823999
c2f_single_vector_N100	q023	doc003_p006	3	0.35387319
c2f_single_vector_N100	q023	doc005_p005	4	0.31428453
c2f_single_vector_N100	q023	doc004_p006	5	0.25157875
c2f_single_vector_N100	q023	doc003_p024	6	0.23054406
c2f_single_vector_N100	q023	doc005_p002	7	0.18852998
c2f_single_vector_N100	q023	doc005_p008	8	0.18221697
c2f_single_vector_N100	q023	doc003_p025	9	0.16436544
c2f_single_vector_N100	q023	doc003_p022	10	0.15740255
c2f_single_vector_N100	q024	doc005_p004	1	0.80705237
c2f_single_vector_N100	q024	doc004_p013	2	0.73758107
c2f_single_vector_N100	q024	doc003_p006	3	0.72488707
c2f_single_vector_N100	q024	doc005_p005	4	0.51946270
c2f_single_vector_N100	q024	doc003_p027	5	0.39522055
c2f_single_vector_N100	q024	doc003_p024	6	0.33804607
c2f_single_vector_N100	q024	doc005_p002	7	0.31356332
c2f_single_vector_N100	q024	doc003_p025	8	0.26295924
c2f_single_vector_N100	q024	doc003_p022	9	0.20142782
c2f_single_vector_N100	q024	doc006_p010	10	0.18455420
c2f_single_vector_N100	q025	doc005_p004	1	0.57065445
c2f_single_vector_N100	q025	doc003_p006	2	0.55140287
c2f_single_vector_N100	q025	doc004_p013	3	0.48536834
c2f_single_vector_N100	q025	doc005_p005	4	0.36608800
c2f_single_vector_N100	q025	doc003_p024	5	0.29245043
c2f_single_vector_N100	q025	doc003_p025	6	0.24705130
c2f_single_vector_N100	q025	doc005_p002	7	0.22351021
c2f_single_vector_N100	q025	doc003_p022	8	0.20956740
c2f_single_vector_N100	q025	doc006_p010	9	0.11486613
c2f_single_vector_N100	q025	doc006_p012	10	0.10063739
c2f_single_vector_N100	q026	doc005_p004	1	0.55845636
c2f_single_vector_N100	q026	doc005_p005	2	0.46815583
c2f_single_vector_N100	q026	doc003_p006	3	0.45863181
c2f_single_vector_N100	q026	doc004_p006	4	0.43653607
c2f_single_vector_N100	q026	doc005_p002	5	0.35193074
c2f_single_vector_N100	q026	doc005_p008	6	0.32639858
c2f_single_vector_N100	q026	doc004_p012	7	0.32230186
c2f_single_vector_N100	q026	doc003_p022	8	0.31098300
c2f_single_vector_N100	q026	doc003_p025	9	0.30782670
c2f_single_vector_N100	q026	doc006_p025	10	0.24422215
c2f_single_vector_N100	q027	doc005_p004	1	0.54992527
c2f_single_vector_N100	q027	doc004_p013	2	0.46948236
c2f_single_vector_N100	q027	doc003_p006	3	0.42834231
c2f_single_vector_N100	q027	doc005_p005	4	0.39190894
c2f_single_vector_N100	q027	doc004_p006	5	0.31773043
c2f_single_vector_N100	q027	doc003_p024	6	0.29833230
c2f_single_vector_N100	q027	doc005_p008	7	0.25311649
c2f_single_vector_N100	q027	doc005_p002	8	0.23850220
c2f_single_vector_N100	q027	doc003_p022	9	0.22694567
c2f_single_vector_N100	q027	doc003_p025	10	0.22588763
c2f_single_vector_N100	q028	doc001_p002	1	0.77112424
c2f_single_vector_N100	q028	doc004_p012	2	0.60042000
c2f_single_vector_N100	q028	doc004_p011	3	0.57111728
c2f_single_vector_N100	q028	doc003_p002	4	0.55968100
c2f_single_vector_N100	q028	doc006_p010	5	0.42191315
c2f_single_vector_N100	q028	doc005_p002	6	0.39328241
c2f_single_vector_N100	q028	doc003_p024	7	0.21990153
c2f_single_vector_N100	q028	doc003_p025	8	0.21351644
c2f_single_vector_N100	q028	doc001_p004	9	0.19263458
c2f_single_vector_N100	q028	doc001_p003	10	-0.42359468
c2f_single_vector_N100	q029	doc004_p013	1	0.77806503
c2f_single_vector_N100	q029	doc004_p018	2	0.77674407
c2f_single_vector_N100	q029	doc006_p012	3	0.65689760
c2f_single_vector_N100	q029	doc006_p010	4	0.60234058
c2f_single_vector_N100	q029	doc006_p021	5	0.49931604
c2f_single_vector_N100	q029	doc005_p008	6	0.47331911
c2f_single_vector_N100	q029	doc006_p024	7	0.47165501
c2f_single_vector_N100	q029	doc006_p020	8	0.29539168
c2f_single_vector_N100	q029	doc006_p025	9	0.25691238
c2f_single_vector_N100	q029	doc006_p023	10	0.23923735
c2f_single_vector_N100	q030	doc005_p004	1	0.76724422
c2f_single_vector_N100	q030	doc004_p006	2	0.44606155
c2f_single_vector_N100	q030	doc006_p012	3	0.42903331
c2f_single_vector_N100	q030	doc005_p008	4	0.40911686
c2f_single_vector_N100	q030	doc005_p005	5	0.37010431
c2f_single_vector_N100	q030	doc006_p021	6	0.32558548
c2f_single_vector_N100	q030	doc006_p020	7	0.18386286
c2f_single_vector_N100	q030	doc006_p025	8	0.15180047
c2f_single_vector_N100	q030	doc002_p001	9	-0.07337316
c2f_single_vector_N100	q030	doc001_p003	10	-0.50050801
