run_name	query_id	page_id	rank	score
bm25_fullmv_N10	q017	doc003_p014	10	0.17216390
bm25_fullmv_N10	q018	doc003_p013	1	1.00678480
bm25_fullmv_N10	q018	doc003_p004	2	0.70179111
bm25_fullmv_N10	q018	doc003_p020	3	0.63043696
bm25_fullmv_N10	q018	doc003_p003	4	0.61010247
bm25_fullmv_N10	q018	doc003_p011	5	0.52412832
bm25_fullmv_N10	q018	doc003_p010	6	0.41306731
bm25_fullmv_N10	q018	doc003_p029	7	0.33144546
bm25_fullmv_N10	q018	doc003_p017	8	0.29359645
bm25_fullmv_N10	q018	doc003_p016	9	0.21658106
bm25_fullmv_N10	q018	doc003_p015	10	0.21111691
bm25_fullmv_N10	q019	doc006_p013	1	0.72261816
bm25_fullmv_N10	q019	doc003_p004	2	0.63405412
bm25_fullmv_N10	q019	doc003_p022	3	0.63121510
bm25_fullmv_N10	q019	doc003_p007	4	0.57959026
bm25_fullmv_N10	q019	doc003_p003	5	0.55359536
bm25_fullmv_N10	q019	doc003_p018	6	0.53832674
bm25_fullmv_N10	q019	doc003_p008	7	0.53253204
bm25_fullmv_N10	q019	doc003_p020	8	0.48222905
bm25_fullmv_N10	q019	doc003_p029	9	0.30586272
bm25_fullmv_N10	q019	doc003_p019	10	0.22743037
bm25_fullmv_N10	q020	doc005_p006	1	0.87007689
bm25_fullmv_N10	q020	doc005_p004	2	0.79020697
bm25_fullmv_N10	q020	doc003_p020	3	0.75331658
bm25_fullmv_N10	q020	doc003_p003	4	0.70884103
bm25_fullmv_N10	q020	doc006_p019	5	0.67592543
bm25_fullmv_N10	q020	doc003_p004	6	0.67329353
bm25_fullmv_N10	q020	doc006_p009	7	0.62062430
bm25_fullmv_N10	q020	doc003_p029	8	0.55331665
bm25_fullmv_N10	q020	doc003_p019	9	0.52468538
bm25_fullmv_N10	q020	doc007_p002	10	0.46923894
bm25_fullmv_N10	q021	doc005_p006	1	0.71541464
bm25_fullmv_N10	q021	doc005_p004	2	0.68401688
bm25_fullmv_N10	q021	doc003_p020	3	0.66217601
bm25_fullmv_N10	q021	doc006_p019	4	0.57284468
bm25_fullmv_N10	q021	doc003_p004	5	0.56967247
bm25_fullmv_N10	q021	doc003_p003	6	0.55253166
bm25_fullmv_N10	q021	doc006_p009	7	0.46358150
bm25_fullmv_N10	q021	doc003_p019	8	0.40141809
bm25_fullmv_N10	q021	doc003_p029	9	0.38114348
bm25_fullmv_N10	q021	doc007_p002	10	0.34881973
bm25_fullmv_N10	q022	doc006_p019	1	0.47489345
bm25_fullmv_N10	q022	doc006_p013	2	0.42258537
bm25_fullmv_N10	q022	doc003_p006	3	0.38753349
bm25_fullmv_N10	q022	doc003_p027	4	0.36908448
bm25_fullmv_N10	q022	doc003_p026	5	0.35711780
bm25_fullmv_N10	q022	doc004_p014	6	0.31728587
bm25_fullmv_N10	q022	doc003_p023	7	0.31494460
bm25_fullmv_N10	q022	doc003_p022	8	0.24240923
bm25_fullmv_N10	q022	doc006_p011	9	0.21753950
bm25_fullmv_N10	q022	doc003_p029	10	0.20564002
bm25_fullmv_N10	q023	doc006_p019	1	0.45989919
bm25_fullmv_N10	q023	doc003_p006	2	0.35387319
bm25_fullmv_N10	q023	doc006_p013	3	0.32102180
bm25_fullmv_N10	q023	doc004_p014	4	0.30818561
bm25_fullmv_N10	q023	doc003_p027	5	0.27261180
bm25_fullmv_N10	q023	doc003_p026	6	0.24910313
bm25_fullmv_N10	q023	doc003_p023	7	0.19552615
bm25_fullmv_N10	q023	doc006_p011	8	0.16982156
bm25_fullmv_N10	q023	doc003_p022	9	0.15740255
bm25_fullmv_N10	q023	doc003_p029	10	0.13796216
bm25_fullmv_N10	q024	doc006_p019	1	0.79433376
bm25_fullmv_N10	q024	doc003_p006	2	0.72488707
bm25_fullmv_N10	q024	doc005_p006	3	0.59956384
bm25_fullmv_N10	q024	doc004_p014	4	0.43510145
bm25_fullmv_N10	q024	doc003_p004	5	0.42226058
bm25_fullmv_N10	q024	doc003_p027	6	0.39522055
bm25_fullmv_N10	q024	doc003_p024	7	0.33804607
bm25_fullmv_N10	q024	doc003_p029	8	0.30228102
bm25_fullmv_N10	q024	doc003_p025	9	0.26295924
bm25_fullmv_N10	q024	doc003_p022	10	0.20142782
bm25_fullmv_N10	q025	doc006_p019	1	0.62507969
bm25_fullmv_N10	q025	doc003_p006	2	0.55140287
bm25_fullmv_N10	q025	doc005_p006	3	0.48209625
bm25_fullmv_N10	q025	doc004_p014	4	0.42231658
bm25_fullmv_N10	q025	doc003_p027	5	0.32155415
bm25_fullmv_N10	q025	doc003_p026	6	0.31048906
bm25_fullmv_N10	q025	doc003_p023	7	0.26589820
bm25_fullmv_N10	q025	doc003_p029	8	0.26463664
bm25_fullmv_N10	q025	doc003_p025	9	0.24705130
bm25_fullmv_N10	q025	doc003_p022	10	0.20956740
bm25_fullmv_N10	q026	doc006_p019	1	0.57867813
bm25_fullmv_N10	q026	doc003_p006	2	0.45863181
bm25_fullmv_N10	q026	doc006_p013	3	0.43555754
bm25_fullmv_N10	q026	doc003_p027	4	0.42145532
bm25_fullmv_N10	q026	doc003_p026	5	0.41913849
bm25_fullmv_N10	q026	doc004_p014	6	0.38897943
bm25_fullmv_N10	q026	doc003_p023	7	0.38301989
bm25_fullmv_N10	q026	doc003_p022	8	0.31098300
bm25_fullmv_N10	q026	doc006_p011	9	0.28938878
bm25_fullmv_N10	q026	doc003_p029	10	0.26554650
bm25_fullmv_N10	q027	doc006_p019	1	0.56449348
bm25_fullmv_N10	q027	doc003_p006	2	0.42834231
bm25_fullmv_N10	q027	doc004_p014	3	0.37693396
bm25_fullmv_N10	q027	doc003_p027	4	0.33223996
bm25_fullmv_N10	q027	doc006_p013	5	0.33070379
bm25_fullmv_N10	q027	doc003_p026	6	0.31398565
bm25_fullmv_N10	q027	doc003_p023	7	0.26546425
bm25_fullmv_N10	q027	doc006_p011	8	0.23816568
bm25_fullmv_N10	q027	doc003_p022	9	0.22694567
bm25_fullmv_N10	q027	doc003_p029	10	0.19639367
bm25_fullmv_N10	q028	doc004_p003	1	0.64088619
bm25_fullmv_N10	q028	doc004_p010	2	0.61764675
bm25_fullmv_N10	q028	doc004_p015	3	0.50837123
bm25_fullmv_N10	q028	doc005_p006	4	0.50422668
bm25_fullmv_N10	q028	doc004_p005	5	0.48562717
bm25_fullmv_N10	q028	doc006_p016	6	0.45878369
bm25_fullmv_N10	q028	doc006_p013	7	0.45840839
bm25_fullmv_N10	q028	doc004_p018	8	0.45315069
bm25_fullmv_N10	q028	doc010_p001	9	0.16794848
bm25_fullmv_N10	q028	doc002_p001	10	-0.01587953
bm25_fullmv_N10	q029	doc004_p019	1	0.91934991
bm25_fullmv_N10	q029	doc004_p014	2	0.87512755
bm25_fullmv_N10	q029	doc005_p006	3	0.85932404
bm25_fullmv_N10	q029	doc006_p013	4	0.79207003
bm25_fullmv_N10	q029	doc003_p003	5	0.65371716
bm25_fullmv_N10	q029	doc003_p028	6	0.54083377
bm25_fullmv_N10	q029	doc003_p022	7	0.51922005
bm25_fullmv_N10	q029	doc003_p010	8	0.43690664
bm25_fullmv_N10	q029	doc003_p009	9	0.33606219
bm25_fullmv_N10	q029	doc003_p029	10	0.08847598
bm25_fullmv_N10	q030	doc004_p010	1	0.54063243
bm25_fullmv_N10	q030	doc003_p003	2	0.52086562
bm25_fullmv_N10	q030	doc005_p002	3	0.49840325
bm25_fullmv_N10	q030	doc006_p019	4	0.33372256
bm25_fullmv_N10	q030	doc005_p009	5	0.32782769
bm25_fullmv_N10	q030	doc003_p011	6	0.32224056
bm25_fullmv_N10	q030	doc003_p008	7	0.25450775
bm25_fullmv_N10	q030	doc010_p001	8	0.13047728
bm25_fullmv_N10	q030	doc003_p029	9	-0.03356832
bm25_fullmv_N10	q030	doc002_p001	10	-0.07337316
