run_name	query_id	page_id	rank	score
bm25_budgetmv_N50_M24_none	q006	doc006_p016	9	0.29008278
bm25_budgetmv_N50_M24_none	q006	doc004_p007	10	0.28758588
bm25_budgetmv_N50_M24_none	q007	doc005_p006	1	0.36548346
bm25_budgetmv_N50_M24_none	q007	doc004_p019	2	0.35899392
bm25_budgetmv_N50_M24_none	q007	doc004_p003	3	0.32355163
bm25_budgetmv_N50_M24_none	q007	doc006_p002	4	0.31810167
bm25_budgetmv_N50_M24_none	q007	doc004_p005	5	0.31802893
bm25_budgetmv_N50_M24_none	q007	doc004_p018	6	0.30638611
bm25_budgetmv_N50_M24_none	q007	doc004_p009	7	0.28946587
bm25_budgetmv_N50_M24_none	q007	doc004_p010	8	0.28709054
bm25_budgetmv_N50_M24_none	q007	doc006_p027	9	0.27113953
bm25_budgetmv_N50_M24_none	q007	doc006_p013	10	0.26455218
bm25_budgetmv_N50_M24_none	q008	doc005_p002	1	0.73617560
bm25_budgetmv_N50_M24_none	q008	doc005_p006	2	0.71264821
bm25_budgetmv_N50_M24_none	q008	doc005_p004	3	0.68744922
bm25_budgetmv_N50_M24_none	q008	doc004_p010	4	0.57481557
bm25_budgetmv_N50_M24_none	q008	doc009_p003	5	0.56676614
bm25_budgetmv_N50_M24_none	q008	doc003_p007	6	0.55796361
bm25_budgetmv_N50_M24_none	q008	doc004_p009	7	0.54279655
bm25_budgetmv_N50_M24_none	q008	doc006_p010	8	0.53963602
bm25_budgetmv_N50_M24_none	q008	doc003_p022	9	0.51286918
bm25_budgetmv_N50_M24_none	q008	doc004_p003	10	0.49984854
bm25_budgetmv_N50_M24_none	q009	doc005_p002	1	0.79509127
bm25_budgetmv_N50_M24_none	q009	doc005_p006	2	0.76595193
bm25_budgetmv_N50_M24_none	q009	doc005_p004	3	0.74241281
bm25_budgetmv_N50_M24_none	q009	doc006_p010	4	0.67417562
bm25_budgetmv_N50_M24_none	q009	doc004_p010	5	0.62925267
bm25_budgetmv_N50_M24_none	q009	doc003_p007	6	0.62880611
bm25_budgetmv_N50_M24_none	q009	doc009_p003	7	0.61919355
bm25_budgetmv_N50_M24_none	q009	doc004_p019	8	0.60358399
bm25_budgetmv_N50_M24_none	q009	doc004_p003	9	0.59874666
bm25_budgetmv_N50_M24_none	q009	doc003_p004	10	0.59189993
bm25_budgetmv_N50_M24_none	q010	doc005_p004	1	0.65445149
bm25_budgetmv_N50_M24_none	q010	doc005_p006	2	0.61999393
bm25_budgetmv_N50_M24_none	q010	doc004_p010	3	0.61268765
bm25_budgetmv_N50_M24_none	q010	doc005_p002	4	0.55729687
bm25_budgetmv_N50_M24_none	q010	doc009_p003	5	0.49030840
bm25_budgetmv_N50_M24_none	q010	doc006_p013	6	0.45303738
bm25_budgetmv_N50_M24_none	q010	doc006_p008	7	0.44745553
bm25_budgetmv_N50_M24_none	q010	doc003_p004	8	0.44640273
bm25_budgetmv_N50_M24_none	q010	doc004_p009	9	0.44459203
bm25_budgetmv_N50_M24_none	q010	doc006_p002	10	0.43696442
bm25_budgetmv_N50_M24_none	q011	doc005_p006	1	0.88045692
bm25_budgetmv_N50_M24_none	q011	doc006_p002	2	0.83733094
bm25_budgetmv_N50_M24_none	q011	doc009_p003	3	0.82892287
bm25_budgetmv_N50_M24_none	q011	doc005_p004	4	0.79646736
bm25_budgetmv_N50_M24_none	q011	doc004_p003	5	0.71975315
bm25_budgetmv_N50_M24_none	q011	doc006_p016	6	0.65326011
bm25_budgetmv_N50_M24_none	q011	doc004_p009	7	0.64497960
bm25_budgetmv_N50_M24_none	q011	doc004_p010	8	0.64115083
bm25_budgetmv_N50_M24_none	q011	doc004_p019	9	0.62704813
bm25_budgetmv_N50_M24_none	q011	doc003_p004	10	0.61585355
bm25_budgetmv_N50_M24_none	q012	doc005_p006	1	0.78768623
bm25_budgetmv_N50_M24_none	q012	doc006_p002	2	0.76911205
bm25_budgetmv_N50_M24_none	q012	doc005_p004	3	0.74729931
bm25_budgetmv_N50_M24_none	q012	doc009_p003	4	0.71635419
bm25_budgetmv_N50_M24_none	q012	doc004_p003	5	0.59671479
bm25_budgetmv_N50_M24_none	q012	doc006_p016	6	0.56999427
bm25_budgetmv_N50_M24_none	q012	doc004_p019	7	0.55503809
bm25_budgetmv_N50_M24_none	q012	doc004_p010	8	0.54878259
bm25_budgetmv_N50_M24_none	q012	doc004_p009	9	0.53667068
bm25_budgetmv_N50_M24_none	q012	doc003_p004	10	0.53088987
bm25_budgetmv_N50_M24_none	q013	doc005_p006	1	0.51177979
bm25_budgetmv_N50_M24_none	q013	doc004_p003	2	0.44924074
bm25_budgetmv_N50_M24_none	q013	doc006_p002	3	0.41856021
bm25_budgetmv_N50_M24_none	q013	doc004_p019	4	0.41185495
bm25_budgetmv_N50_M24_none	q013	doc004_p010	5	0.40298817
bm25_budgetmv_N50_M24_none	q013	doc006_p013	6	0.39951980
bm25_budgetmv_N50_M24_none	q013	doc006_p016	7	0.39660546
bm25_budgetmv_N50_M24_none	q013	doc004_p014	8	0.39551920
bm25_budgetmv_N50_M24_none	q013	doc009_p003	9	0.38272667
bm25_budgetmv_N50_M24_none	q013	doc004_p015	10	0.37269282
bm25_budgetmv_N50_M24_none	q014	doc005_p006	1	0.31332067
bm25_budgetmv_N50_M24_none	q014	doc004_p003	2	0.29011813
bm25_budgetmv_N50_M24_none	q014	doc006_p002	3	0.27186152
bm25_budgetmv_N50_M24_none	q014	doc004_p019	4	0.25582865
bm25_budgetmv_N50_M24_none	q014	doc006_p016	5	0.21350674
bm25_budgetmv_N50_M24_none	q014	doc006_p013	6	0.20711143
bm25_budgetmv_N50_M24_none	q014	doc004_p014	7	0.19644430
bm25_budgetmv_N50_M24_none	q014	doc003_p004	8	0.19330689
bm25_budgetmv_N50_M24_none	q014	doc004_p010	9	0.18537220
bm25_budgetmv_N50_M24_none	q014	doc009_p003	10	0.17244419
bm25_budgetmv_N50_M24_none	q015	doc005_p006	1	0.86822075
bm25_budgetmv_N50_M24_none	q015	doc005_p004	2	0.77283394
bm25_budgetmv_N50_M24_none	q015	doc006_p002	3	0.76042271
bm25_budgetmv_N50_M24_none	q015	doc004_p003	4	0.75465709
bm25_budgetmv_N50_M24_none	q015	doc009_p003	5	0.74615574
bm25_budgetmv_N50_M24_none	q015	doc006_p016	6	0.67263079
bm25_budgetmv_N50_M24_none	q015	doc004_p010	7	0.66355687
bm25_budgetmv_N50_M24_none	q015	doc004_p009	8	0.66287524
bm25_budgetmv_N50_M24_none	q015	doc003_p004	9	0.63722754
bm25_budgetmv_N50_M24_none	q015	doc004_p019	10	0.63039190
bm25_budgetmv_N50_M24_none	q016	doc005_p006	1	0.80896890
bm25_budgetmv_N50_M24_none	q016	doc005_p004	2	0.76528740
bm25_budgetmv_N50_M24_none	q016	doc006_p002	3	0.72474712
bm25_budgetmv_N50_M24_none	q016	doc004_p003	4	0.67791164
bm25_budgetmv_N50_M24_none	q016	doc009_p003	5	0.65958095
bm25_budgetmv_N50_M24_none	q016	doc006_p016	6	0.63052088
bm25_budgetmv_N50_M24_none	q016	doc003_p004	7	0.62542611
bm25_budgetmv_N50_M24_none	q016	doc004_p009	8	0.60600364
bm25_budgetmv_N50_M24_none	q016	doc004_p010	9	0.60217893
bm25_budgetmv_N50_M24_none	q016	doc004_p018	10	0.59185028
bm25_budgetmv_N50_M24_none	q017	doc005_p006	1	0.74798673
bm25_budgetmv_N50_M24_none	q017	doc004_p010	2	0.69858128
bm25_budgetmv_N50_M24_none	q017	doc005_p004	3	0.60391760
bm25_budgetmv_N50_M24_none	q017	doc004_p003	4	0.57802451
bm25_budgetmv_N50_M24_none	q017	doc009_p003	5	0.57708716
bm25_budgetmv_N50_M24_none	q017	doc004_p009	6	0.57563990
bm25_budgetmv_N50_M24_none	q017	doc004_p019	7	0.57416975
bm25_budgetmv_N50_M24_none	q017	doc004_p018	8	0.56467974
bm25_budgetmv_N50_M24_none	q017	doc006_p002	9	0.55342960
bm25_budgetmv_N50_M24_none	q017	doc003_p020	10	0.53605509
bm25_budgetmv_N50_M24_none	q018	doc005_p006	1	0.81663883
bm25_budgetmv_N50_M24_none	q018	doc004_p010	2	0.74433291
bm25_budgetmv_N50_M24_none	q018	doc004_p018	3	0.69991219
bm25_budgetmv_N50_M24_none	q018	doc004_p019	4	0.68024141
bm25_budgetmv_N50_M24_none	q018	doc004_p003	5	0.67701602
bm25_budgetmv_N50_M24_none	q018	doc004_p009	6	0.67359483
bm25_budgetmv_N50_M24_none	q018	doc009_p003	7	0.66305768
bm25_budgetmv_N50_M24_none	q018	doc006_p002	8	0.62059557
bm25_budgetmv_N50_M24_none	q018	doc003_p004	9	0.60778153
bm25_budgetmv_N50_M24_none	q018	doc005_p004	10	0.59094954
bm25_budgetmv_N50_M24_none	q019	doc005_p002	1	0.92517471
bm25_budgetmv_N50_M24_none	q019	doc005_p006	2	0.86964166
bm25_budgetmv_N50_M24_none	q019	doc004_p003	3	0.79003853
bm25_budgetmv_N50_M24_none	q019	doc006_p002	4	0.78967494
bm25_budgetmv_N50_M24_none	q019	doc004_p019	5	0.78376055
bm25_budgetmv_N50_M24_none	q019	doc004_p010	6	0.76061022
bm25_budgetmv_N50_M24_none	q019	doc009_p003	7	0.72639656
bm25_budgetmv_N50_M24_none	q019	doc004_p009	8	0.66962749
bm25_budgetmv_N50_M24_none	q019	doc004_p018	9	0.63276768
bm25_budgetmv_N50_M24_none	q019	doc006_p010	10	0.61741793
bm25_budgetmv_N50_M24_none	q020	doc005_p006	1	0.87007678
bm25_budgetmv_N50_M24_none	q020	doc004_p010	2	0.77132541
bm25_budgetmv_N50_M24_none	q020	doc009_p003	3	0.75574064
bm25_budgetmv_N50_M24_none	q020	doc005_p004	4	0.72738868
bm25_budgetmv_N50_M24_none	q020	doc003_p020	5	0.71852821
bm25_budgetmv_N50_M24_none	q020	doc006_p002	6	0.70615649
bm25_budgetmv_N50_M24_none	q020	doc004_p003	7	0.70465910
bm25_budgetmv_N50_M24_none	q020	doc004_p009	8	0.70389676
bm25_budgetmv_N50_M24_none	q020	doc004_p018	9	0.68700212
bm25_budgetmv_N50_M24_none	q020	doc005_p002	10	0.65791380
bm25_budgetmv_N50_M24_none	q021	doc005_p006	1	0.71541458
bm25_budgetmv_N50_M24_none	q021	doc004_p010	2	0.64414400
bm25_budgetmv_N50_M24_none	q021	doc004_p018	3	0.62845933
bm25_budgetmv_N50_M24_none	q021	doc005_p004	4	0.62682784
bm25_budgetmv_N50_M24_none	q021	doc003_p020	5	0.61153024
bm25_budgetmv_N50_M24_none	q021	doc009_p003	6	0.60536653
bm25_budgetmv_N50_M24_none	q021	doc004_p009	7	0.58344841
bm25_budgetmv_N50_M24_none	q021	doc004_p003	8	0.57227939
bm25_budgetmv_N50_M24_none	q021	doc006_p002	9	0.56349891
bm25_budgetmv_N50_M24_none	q021	doc004_p019	10	0.56075001
bm25_budgetmv_N50_M24_none	q022	doc005_p004	1	0.48137239
bm25_budgetmv_N50_M24_none	q022	doc005_p006	2	0.47015321
bm25_budgetmv_N50_M24_none	q022	doc004_p005	3	0.45767897
bm25_budgetmv_N50_M24_none	q022	doc004_p010	4	0.39492872
bm25_budgetmv_N50_M24_none	q022	doc004_p019	5	0.38634592
bm25_budgetmv_N50_M24_none	q022	doc004_p003	6	0.35381544
bm25_budgetmv_N50_M24_none	q022	doc004_p009	7	0.35018224
bm25_budgetmv_N50_M24_none	q022	doc003_p026	8	0.34334055
bm25_budgetmv_N50_M24_none	q022	doc009_p003	9	0.33918762
bm25_budgetmv_N50_M24_none	q022	doc003_p021	10	0.32173288
bm25_budgetmv_N50_M24_none	q023	doc005_p004	1	0.40932277
bm25_budgetmv_N50_M24_none	q023	doc005_p006	2	0.39407974
bm25_budgetmv_N50_M24_none	q023	doc004_p005	3	0.36859623
bm25_budgetmv_N50_M24_none	q023	doc004_p010	4	0.33976156
bm25_budgetmv_N50_M24_none	q023	doc004_p009	5	0.29399252
bm25_budgetmv_N50_M24_none	q023	doc004_p019	6	0.27352369
bm25_budgetmv_N50_M24_none	q023	doc009_p003	7	0.26594466
bm25_budgetmv_N50_M24_none	q023	doc004_p003	8	0.25212902
bm25_budgetmv_N50_M24_none	q023	doc003_p026	9	0.24641493
bm25_budgetmv_N50_M24_none	q023	doc003_p021	10	0.24358487
bm25_budgetmv_N50_M24_none	q024	doc005_p004	1	0.69111305
bm25_budgetmv_N50_M24_none	q024	doc005_p006	2	0.57313991
bm25_budgetmv_N50_M24_none	q024	doc004_p005	3	0.55605787
bm25_budgetmv_N50_M24_none	q024	doc004_p010	4	0.50628382
bm25_budgetmv_N50_M24_none	q024	doc004_p009	5	0.47082943
bm25_budgetmv_N50_M24_none	q024	doc004_p019	6	0.46309429
bm25_budgetmv_N50_M24_none	q024	doc009_p003	7	0.42217210
bm25_budgetmv_N50_M24_none	q024	doc004_p003	8	0.41144940
bm25_budgetmv_N50_M24_none	q024	doc004_p018	9	0.36299109
bm25_budgetmv_N50_M24_none	q024	doc003_p026	10	0.35166737
bm25_budgetmv_N50_M24_none	q025	doc005_p004	1	0.47602516
bm25_budgetmv_N50_M24_none	q025	doc005_p006	2	0.46817392
bm25_budgetmv_N50_M24_none	q025	doc004_p005	3	0.46023402
bm25_budgetmv_N50_M24_none	q025	doc004_p010	4	0.42522472
bm25_budgetmv_N50_M24_none	q025	doc009_p003	5	0.38954741
bm25_budgetmv_N50_M24_none	q025	doc004_p009	6	0.38026839
bm25_budgetmv_N50_M24_none	q025	doc004_p019	7	0.33792198
bm25_budgetmv_N50_M24_none	q025	doc003_p026	8	0.30619407
bm25_budgetmv_N50_M24_none	q025	doc003_p004	9	0.29879215
bm25_budgetmv_N50_M24_none	q025	doc004_p003	10	0.26937711
bm25_budgetmv_N50_M24_none	q026	doc005_p004	1	0.52597064
bm25_budgetmv_N50_M24_none	q026	doc004_p005	2	0.51888341
bm25_budgetmv_N50_M24_none	q026	doc005_p006	3	0.49973893
bm25_budgetmv_N50_M24_none	q026	doc004_p010	4	0.46543279
bm25_budgetmv_N50_M24_none	q026	doc004_p009	5	0.41847074
bm25_budgetmv_N50_M24_none	q026	doc004_p019	6	0.41284660
bm25_budgetmv_N50_M24_none	q026	doc003_p026	7	0.40536124
bm25_budgetmv_N50_M24_none	q026	doc009_p003	8	0.37092113
bm25_budgetmv_N50_M24_none	q026	doc004_p003	9	0.35240337
bm25_budgetmv_N50_M24_none	q026	doc003_p021	10	0.34381938
bm25_budgetmv_N50_M24_none	q027	doc005_p004	1	0.45697641
bm25_budgetmv_N50_M24_none	q027	doc004_p005	2	0.43379903
bm25_budgetmv_N50_M24_none	q027	doc005_p006	3	0.42766589
bm25_budgetmv_N50_M24_none	q027	doc004_p010	4	0.40512693
bm25_budgetmv_N50_M24_none	q027	doc004_p009	5	0.35634497
bm25_budgetmv_N50_M24_none	q027	doc003_p026	6	0.31129745
bm25_budgetmv_N50_M24_none	q027	doc004_p019	7	0.30217004
bm25_budgetmv_N50_M24_none	q027	doc009_p003	8	0.29948479
bm25_budgetmv_N50_M24_none	q027	doc003_p021	9	0.26373741
bm25_budgetmv_N50_M24_none	q027	doc004_p003	10	0.25015649
bm25_budgetmv_N50_M24_none	q028	doc005_p006	1	0.50327742
bm25_budgetmv_N50_M24_none	q028	doc004_p005	2	0.47792241
bm25_budgetmv_N50_M24_none	q028	doc004_p010	3	0.44107205
bm25_budgetmv_N50_M24_none	q028	doc005_p004	4	0.43514243
bm25_budgetmv_N50_M24_none	q028	doc003_p004	5	0.42942250
bm25_budgetmv_N50_M24_none	q028	doc006_p010	6	0.41862807
bm25_budgetmv_N50_M24_none	q028	doc004_p014	7	0.39219084
bm25_budgetmv_N50_M24_none	q028	doc005_p002	8	0.39112207
bm25_budgetmv_N50_M24_none	q028	doc006_p016	9	0.38239539
bm25_budgetmv_N50_M24_none	q028	doc004_p003	10	0.35833326
bm25_budgetmv_N50_M24_none	q029	doc005_p006	1	0.85932404
bm25_budgetmv_N50_M24_none	q029	doc005_p004	2	0.76634747
bm25_budgetmv_N50_M24_none	q029	doc004_p005	3	0.72830671
bm25_budgetmv_N50_M24_none	q029	doc004_p019	4	0.71162593
bm25_budgetmv_N50_M24_none	q029	doc004_p010	5	0.66705227
bm25_budgetmv_N50_M24_none	q029	doc004_p003	6	0.65286994
bm25_budgetmv_N50_M24_none	q029	doc006_p002	7	0.64753056
bm25_budgetmv_N50_M24_none	q029	doc006_p016	8	0.59475082
bm25_budgetmv_N50_M24_none	q029	doc006_p010	9	0.58633864
bm25_budgetmv_N50_M24_none	q029	doc006_p013	10	0.57492483
bm25_budgetmv_N50_M24_none	q030	doc005_p004	1	0.65187114
bm25_budgetmv_N50_M24_none	q030	doc005_p006	2	0.58711588
bm25_budgetmv_N50_M24_none	q030	doc006_p002	3	0.52227026
bm25_budgetmv_N50_M24_none	q030	doc004_p005	4	0.49802706
bm25_budgetmv_N50_M24_none	q030	doc005_p002	5	0.49624279
bm25_budgetmv_N50_M24_none	q030	doc004_p019	6	0.44390035
bm25_budgetmv_N50_M24_none	q030	doc009_p003	7	0.44323280
bm25_budgetmv_N50_M24_none	q030	doc004_p010	8	0.43369552
bm25_budgetmv_N50_M24_none	q030	doc004_p003	9	0.40279150
bm25_budgetmv_N50_M24_none	q030	doc004_p018	10	0.35460278
