query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score
q004,doc007_p001,12,9.24594900,16,0.40646103
q004,doc006_p014,6,9.48878600,17,0.39467403
q004,doc010_p001,8,9.37579000,18,0.35864002
q004,doc006_p003,3,11.00130000,19,0.34738654
q004,doc001_p004,1,22.94494800,20,0.33336881
q005,doc001_p002,9,6.86349700,1,0.39230785
q005,doc004_p016,11,6.48717500,2,0.20727813
q005,doc005_p006,12,6.35498400,3,0.19935773
q005,doc004_p010,7,7.37560800,4,0.19155732
q005,doc006_p013,3,8.82913600,5,0.16113034
q005,doc004_p015,20,5.36289200,6,0.15255906
q005,doc005_p004,18,5.42532900,7,0.11323569
q005,doc006_p009,14,6.14343900,8,0.08092097
q005,doc006_p019,2,10.53370100,9,0.07474013
q005,doc005_p009,10,6.54416000,10,0.07431050
q005,doc006_p005,17,5.53840300,11,0.07389483
q005,doc010_p002,8,7.00748000,12,0.06093359
q005,doc005_p001,13,6.20318800,13,0.04819421
q005,doc007_p002,5,8.02633200,14,0.03333372
q005,doc006_p011,4,8.73971900,15,0.01734470
q005,doc001_p005,16,5.71221300,16,-0.02611357
q005,doc006_p026,1,12.23456400,17,-0.02889634
q005,doc006_p007,15,5.99741800,18,-0.05665664
q005,doc002_p001,19,5.38728100,19,-0.24680969
q005,doc001_p001,6,7.82208200,20,-0.36839405
q006,doc004_p010,9,7.53333700,1,0.42580336
q006,doc006_p013,6,7.74352900,2,0.41562644
q006,doc004_p003,5,8.15344600,3,0.40281132
q006,doc004_p014,8,7.61101100,4,0.40200669
q006,doc004_p009,19,6.76421200,5,0.37618437
q006,doc004_p011,2,9.77296300,6,0.36536902
q006,doc004_p019,11,7.46032800,7,0.35570893
q006,doc006_p019,4,8.26248200,8,0.34780726
q006,doc003_p028,15,6.99705800,9,0.34081760
q006,doc006_p016,16,6.92899800,10,0.30922604
q006,doc006_p009,20,6.50774900,11,0.28430247
q006,doc010_p002,14,7.00748000,12,0.26907825
q006,doc005_p009,13,7.12011600,13,0.24991603
q006,doc006_p006,12,7.21537200,14,0.23390865
q006,doc009_p003,7,7.66481400,15,0.20975165
q006,doc003_p001,18,6.77058900,16,0.16220649
q006,doc008_p003,3,9.19338600,17,0.14389294
q006,doc006_p003,17,6.90773100,18,0.10736419
q006,doc008_p001,10,7.50461300,19,0.01751122
q006,doc002_p001,1,11.90010800,20,-0.04027573
q007,doc004_p019,15,8.14360000,1,0.43693981
q007,doc004_p003,19,7.75285800,2,0.41305134
q007,doc006_p002,14,8.16777000,3,0.41111365
q007,doc006_p013,6,9.62721400,4,0.36529362
q007,doc006_p019,1,17.41773700,5,0.36519870
q007,doc004_p014,16,7.99516500,6,0.35687914
q007,doc005_p004,18,7.97847600,7,0.34837019
q007,doc006_p016,8,8.78106700,8,0.24912003
q007,doc006_p008,5,9.81867700,9,0.24310370
q007,doc009_p003,17,7.99154700,10,0.23000428
q007,doc005_p009,10,8.71052700,11,0.18127334
q007,doc006_p005,4,9.97927800,12,0.18059984
q007,doc006_p006,11,8.49102500,13,0.15358140
q007,doc006_p009,7,9.12213800,14,0.14881332
q007,doc006_p003,13,8.26754700,15,0.11350543
q007,doc005_p008,3,13.29842900,16,0.09346649
q007,doc010_p002,9,8.73311000,17,0.09064420
q007,doc007_p002,20,7.30911800,18,0.08211306
q007,doc002_p001,2,13.48620900,19,-0.09961462
q007,doc001_p001,12,8.46111900,20,-0.27679124
q008,doc003_p012,10,7.94956900,1,1.08390713
q008,doc005_p006,16,5.74396300,2,0.71264827
q008,doc003_p022,4,13.61283900,3,0.63277966
q008,doc003_p007,1,20.22260600,4,0.55796361
q008,doc006_p013,8,8.60126400,5,0.54882151
q008,doc003_p004,5,9.30020900,6,0.53892052
q008,doc006_p019,6,9.29413000,7,0.52383798
q008,doc003_p003,15,6.92917700,8,0.51759923
q008,doc003_p008,2,18.08574500,9,0.51679122
q008,doc006_p016,19,5.29084000,10,0.49710852
q008,doc010_p002,17,5.66062600,11,0.45232823
q008,doc006_p009,14,7.66040700,12,0.42158094
q008,doc003_p010,9,8.32947300,13,0.37293151
q008,doc005_p001,20,5.25160300,14,0.36293462
q008,doc006_p011,7,8.79135200,15,0.35849819
q008,doc006_p006,18,5.37004500,16,0.32258376
q008,doc003_p019,13,7.94956900,17,0.28725728
q008,doc003_p029,3,17.10521700,18,0.27531031
q008,doc003_p016,12,7.94956900,19,0.27482808
q008,doc003_p014,11,7.94956900,20,0.13573116
q009,doc005_p006,16,5.74396300,1,0.76595199
q009,doc003_p022,4,11.00500900,2,0.69894534
q009,doc003_p004,15,7.08633800,3,0.66305590
q009,doc006_p019,5,9.29413000,4,0.65220094
q009,doc006_p013,10,8.60126400,5,0.64183205
q009,doc003_p007,2,17.98542700,6,0.62880611
q009,doc003_p013,8,8.66331400,7,0.61334509
q009,doc003_p003,14,7.13063900,8,0.60278630
q009,doc003_p008,1,20.46951300,9,0.59261864
q009,doc006_p016,19,5.29084000,10,0.56344754
q009,doc010_p002,17,5.66062600,11,0.53427941
q009,doc003_p020,12,8.29345400,12,0.50852436
q009,doc005_p001,20,5.25160300,13,0.49928045
q009,doc003_p011,7,8.66331400,14,0.46587867
q009,doc006_p009,13,7.66040700,15,0.44810915
q009,doc006_p006,18,5.37004500,16,0.41348341
q009,doc006_p011,6,8.79135200,17,0.40713251
q009,doc003_p017,9,8.66331400,18,0.30601180
q009,doc003_p029,3,17.55199000,19,0.29326153
q009,doc003_p015,11,8.29345400,20,0.11955182
q010,doc004_p010,17,7.58141000,1,0.64304680
q010,doc005_p006,18,7.14786500,2,0.61999404
q010,doc004_p016,2,14.72899300,3,0.59570181
q010,doc004_p015,12,9.37148800,4,0.53413701
q010,doc006_p013,9,10.39885700,5,0.51177353
q010,doc005_p001,15,7.83346600,6,0.40543219
q010,doc010_p002,20,7.00748000,7,0.39998114
q010,doc006_p019,1,18.57466200,8,0.38994613
q010,doc003_p009,3,13.19011200,9,0.38761508
q010,doc005_p009,13,8.03741900,10,0.37440947
q010,doc006_p009,16,7.66040700,11,0.36672223
q010,doc007_p002,14,8.02633200,12,0.32916394
q010,doc006_p006,11,9.82467800,13,0.31196734
q010,doc006_p011,10,10.15773000,14,0.30963799
q010,doc003_p029,19,7.04785400,15,0.29700950
q010,doc004_p020,6,11.69692900,16,0.29559681
q010,doc006_p026,4,12.67405500,17,0.28912741
q010,doc006_p007,5,11.77228100,18,0.26059559
q010,doc001_p004,7,11.36885800,19,0.20266186
q010,doc002_p001,8,10.67486300,20,0.17445496
q011,doc003_p012,10,11.25001500,1,1.33726823
q011,doc005_p006,15,10.99892900,2,0.88828802
q011,doc005_p004,7,11.87437400,3,0.85118842
q011,doc006_p013,20,9.39821500,4,0.77909398
q011,doc004_p010,8,11.32723800,5,0.77448893
q011,doc003_p004,4,13.67931300,6,0.72939289
q011,doc003_p003,9,11.28724000,7,0.72902656
q011,doc005_p001,18,9.64107000,8,0.64293766
q011,doc005_p009,17,10.39891800,9,0.62811190
q011,doc006_p019,6,12.34209900,10,0.62445945
q011,doc006_p003,14,11.00130000,11,0.59904552
q011,doc003_p022,19,9.62110200,12,0.51757812
q011,doc003_p011,5,12.56398800,13,0.50721484
q011,doc003_p029,1,17.42948800,14,0.43075544
q011,doc003_p010,2,15.66685400,15,0.38326907
q011,doc003_p019,13,11.25001500,16,0.34690577
q011,doc010_p001,16,10.51996200,17,0.34659928
q011,doc003_p016,12,11.25001500,18,0.22641507
q011,doc003_p014,11,11.25001500,19,0.19687937
q011,doc002_p001,3,15.08507200,20,0.01311940
q012,doc005_p004,8,11.87437400,1,0.80202037
q012,doc005_p006,15,10.99892900,2,0.79551727
q012,doc003_p013,6,11.89481900,3,0.74515909
q012,doc006_p013,19,9.39821500,4,0.70604652
q012,doc004_p010,13,11.32723800,5,0.68212074
q012,doc003_p004,12,11.46544200,6,0.66176623
q012,doc003_p003,11,11.48870200,7,0.65767395
q012,doc005_p001,18,9.64107000,8,0.58109426
q012,doc006_p019,5,12.34209900,9,0.58012593
q012,doc003_p020,10,11.59389900,10,0.52577531
q012,doc005_p009,17,10.39891800,11,0.52020454
q012,doc006_p003,14,11.00130000,12,0.50380337
q012,doc003_p011,2,16.00069600,13,0.44439799
q012,doc003_p009,20,9.17015300,14,0.41100329
q012,doc003_p010,4,12.56398800,15,0.36113769
q012,doc003_p029,1,17.87626100,16,0.30460969
q012,doc003_p017,7,11.89481900,17,0.26345253
q012,doc010_p001,16,10.51996200,18,0.23170975
q012,doc003_p015,9,11.59389900,19,0.07123137
q012,doc002_p001,3,15.08507200,20,-0.06638096
q013,doc003_p012,2,14.45816600,1,1.19222522
q013,doc003_p013,3,12.06323300,2,0.72466338
q013,doc004_p010,15,7.65908800,3,0.52014703
q013,doc006_p013,5,10.35061100,4,0.51252657
q013,doc003_p004,11,8.78343300,5,0.39372444
q013,doc003_p003,9,9.83942600,6,0.35482922
q013,doc006_p019,14,8.26248200,7,0.34891278
q013,doc006_p009,18,7.60517000,8,0.33646059
q013,doc003_p022,13,8.46433300,9,0.30486724
q013,doc006_p010,19,7.40988500,10,0.29617149
q013,doc010_p002,12,8.77777300,11,0.29210919
q013,doc006_p003,20,7.31226100,12,0.27669266
q013,doc006_p011,10,9.50516400,13,0.26945835
q013,doc003_p011,16,7.65497500,14,0.25590399
q013,doc003_p010,4,10.75784100,15,0.15249962
q013,doc003_p029,1,16.85439600,16,0.13285330
q013,doc003_p019,8,9.91729600,17,0.10945539
q013,doc003_p017,17,7.65497500,18,0.09201564
q013,doc003_p016,7,9.91729600,19,0.07431485
q013,doc003_p014,6,9.91729600,20,0.05723455
q014,doc003_p012,3,11.26195700,1,1.09869623
q014,doc003_p013,2,15.49994100,2,0.60722458
q014,doc006_p013,6,10.35061100,3,0.35089886
q014,doc004_p019,18,7.15969900,4,0.32484931
q014,doc004_p010,13,7.65908800,5,0.32005993
q014,doc003_p003,9,10.04088900,6,0.20730747
q014,doc006_p019,12,8.26248200,7,0.20055911
q014,doc006_p010,16,7.40988500,8,0.14644802
q014,doc003_p020,8,10.26118100,9,0.13938384
q014,doc005_p009,19,7.08172700,10,0.13861352
q014,doc006_p009,15,7.60517000,11,0.13556249
q014,doc010_p002,11,8.77777300,12,0.12334419
q014,doc006_p011,10,9.50516400,13,0.10798527
q014,doc003_p011,4,11.09168300,14,0.09736973
q014,doc006_p003,17,7.31226100,15,0.05191436
q014,doc007_p002,20,7.02188800,16,0.05000082
q014,doc003_p010,14,7.65497500,17,0.03617526
q014,doc003_p017,5,11.09168300,18,-0.05420347
q014,doc003_p015,7,10.26118100,19,-0.06169652
q014,doc003_p029,1,17.30116900,20,-0.09017535
q015,doc003_p012,11,11.25001500,1,1.24539196
q015,doc005_p006,20,9.54390800,2,0.87200034
q015,doc004_p010,9,11.32723800,3,0.75267649
q015,doc006_p013,7,12.14820400,4,0.70411730
q015,doc003_p004,15,10.53405500,5,0.69002509
q015,doc003_p003,10,11.28724000,6,0.67950177
q015,doc003_p006,4,12.36978100,7,0.66925812
q015,doc005_p001,18,9.64107000,8,0.62584978
q015,doc006_p019,5,12.34209900,9,0.54184794
q015,doc006_p011,14,10.87154200,10,0.52711779
q015,doc003_p022,19,9.62110200,11,0.51775867
q015,doc005_p009,17,10.39891800,12,0.49313316
q015,doc003_p029,1,17.42948800,13,0.38458502
q015,doc003_p019,13,11.25001500,14,0.35500056
q015,doc010_p001,16,10.51996200,15,0.33863986
q015,doc003_p010,8,11.56097700,16,0.33245611
q015,doc003_p016,12,11.25001500,17,0.22300479
q015,doc003_p014,2,15.47940700,18,0.19070852
q015,doc003_p015,6,12.28319900,19,0.13518307
q015,doc002_p001,3,15.08507200,20,-0.03655767
q016,doc005_p006,18,9.54390800,1,0.81274861
q016,doc004_p019,19,9.16508000,2,0.75680423
q016,doc006_p013,7,12.14820400,3,0.69522130
q016,doc004_p010,13,11.32723800,4,0.69129854
q016,doc003_p013,9,11.89481900,5,0.68497288
q016,doc003_p006,4,12.36978100,6,0.68038040
q016,doc003_p003,12,11.48870200,7,0.65581745
q016,doc005_p001,17,9.64107000,8,0.61873317
q016,doc003_p020,11,11.59389900,9,0.56663692
q016,doc006_p019,5,12.34209900,10,0.54803282
q016,doc006_p011,14,10.87154200,11,0.50243497
q016,doc003_p011,8,11.89481900,12,0.47186452
q016,doc006_p003,20,9.14044600,13,0.41756853
q016,doc005_p009,16,10.39891800,14,0.39782742
q016,doc003_p029,1,17.87626100,15,0.33388007
q016,doc010_p001,15,10.51996200,16,0.26411003
q016,doc003_p017,10,11.89481900,17,0.25475422
q016,doc003_p014,6,12.28319900,18,0.14710429
q016,doc003_p015,2,15.82329200,19,0.09751026
q016,doc002_p001,3,15.08507200,20,-0.10208221
q017,doc003_p012,9,9.91729600,1,1.72633147
q017,doc003_p013,14,7.65497500,2,1.03907537
q017,doc004_p018,19,6.92817500,3,0.71537137
q017,doc003_p004,8,10.53480500,4,0.54579073
q017,doc006_p019,12,8.26248200,5,0.52067184
q017,doc003_p003,4,12.31718600,6,0.48407167
q017,doc003_p011,13,7.65497500,7,0.46990782
q017,doc003_p022,20,6.90305700,8,0.44554600
q017,doc010_p002,11,8.77777300,9,0.41357827
q017,doc006_p009,15,7.60517000,10,0.39760479
q017,doc006_p003,16,7.34493100,11,0.38925743
q017,doc006_p004,17,7.26100900,12,0.38148403
q017,doc003_p010,7,10.75784100,13,0.33697090
q017,doc003_p029,1,18.64791100,14,0.32081240
q017,doc003_p019,10,9.91729600,15,0.31951284
q017,doc003_p017,5,12.06323300,16,0.27771854
q017,doc007_p002,18,7.02188800,17,0.26386139
q017,doc003_p016,2,14.45816600,18,0.21513385
q017,doc003_p015,6,10.95048000,19,0.17867333
q017,doc003_p014,3,14.14668900,20,0.17216390
q018,doc003_p012,11,12.34609500,1,1.65191793
q018,doc003_p013,5,13.44955100,2,1.00678480
q018,doc003_p004,8,12.92270800,3,0.70179111
q018,doc006_p019,16,8.26248200,4,0.65467489
q018,doc003_p020,10,12.68997900,5,0.63043696
q018,doc003_p003,6,13.33625900,6,0.61010247
q018,doc003_p022,14,8.88474700,7,0.57269651
q018,doc003_p011,4,13.44955100,8,0.52412832
q018,doc010_p002,15,8.77777300,9,0.52057928
q018,doc006_p004,19,7.26100900,10,0.49617070
q018,doc006_p009,17,7.60517000,11,0.47952923
q018,doc006_p003,18,7.34493100,12,0.46794897
q018,doc003_p008,20,7.06440000,13,0.43809277
q018,doc003_p010,7,13.11570900,14,0.41306731
q018,doc003_p029,1,22.91883100,15,0.33144546
q018,doc003_p019,13,12.34609500,16,0.31902203
q018,doc003_p017,2,17.85780900,17,0.29359645
q018,doc003_p016,3,16.88696400,18,0.21658106
q018,doc003_p015,9,12.68997900,19,0.21111691
q018,doc003_p014,12,12.34609500,20,0.18716890
q019,doc003_p012,18,8.05380600,1,1.56236959
q019,doc003_p013,16,8.15244400,2,0.74992210
q019,doc006_p013,2,15.91038500,3,0.72261816
q019,doc003_p004,7,12.54174200,4,0.63405412
q019,doc003_p022,6,12.67014500,5,0.63121510
q019,doc006_p019,11,11.10252800,6,0.60270798
q019,doc006_p016,12,8.84723900,7,0.59908986
q019,doc003_p007,4,13.19295000,8,0.57959026
q019,doc003_p003,5,12.68866800,9,0.55359536
q019,doc003_p018,10,11.10428100,10,0.53832674
q019,doc003_p008,3,14.40199600,11,0.53253204
q019,doc003_p011,15,8.15244400,12,0.51170921
q019,doc003_p020,8,12.36507700,13,0.48222905
q019,doc006_p011,13,8.73971900,14,0.40532270
q019,doc003_p029,1,25.85552400,15,0.30586272
q019,doc003_p019,9,12.02119300,16,0.22743037
q019,doc003_p016,20,8.05380600,17,0.09221648
q019,doc003_p017,17,8.15244400,18,0.07947768
q019,doc003_p015,14,8.39769100,19,0.03825717
q019,doc003_p014,19,8.05380600,20,0.00988012
q020,doc003_p012,14,5.62500700,1,1.24635577
q020,doc005_p006,10,6.12932600,2,0.87007689
q020,doc004_p010,17,5.47649200,3,0.79773158
q020,doc005_p004,6,7.03630600,4,0.79020697
q020,doc003_p020,8,6.39618500,5,0.75331658
q020,doc003_p006,12,5.73497400,6,0.72535765
q020,doc003_p003,5,7.56154600,7,0.70884103
q020,doc006_p019,4,8.72530300,8,0.67592543
q020,doc003_p004,2,10.89154100,9,0.67329353
q020,doc006_p009,9,6.14343900,10,0.62062430
q020,doc003_p022,11,5.74628900,11,0.61465192
q020,doc010_p002,13,5.66062600,12,0.60362643
q020,doc003_p009,19,5.28720000,13,0.57556266
q020,doc003_p029,1,13.40445000,14,0.55331665
q020,doc003_p019,3,9.59239400,15,0.52468538
q020,doc010_p001,20,5.20935100,16,0.51681381
q020,doc003_p010,18,5.46073400,17,0.47603369
q020,doc007_p002,7,6.94890000,18,0.46923894
q020,doc003_p016,16,5.62500700,19,0.44182250
q020,doc003_p014,15,5.62500700,20,0.39340019
q021,doc005_p006,10,6.12932600,1,0.71541464
q021,doc005_p004,6,7.03630600,2,0.68401688
q021,doc004_p010,17,5.47649200,3,0.67055017
q021,doc003_p020,2,9.93627900,4,0.66217601
q021,doc003_p013,13,5.79457600,5,0.65468806
q021,doc003_p006,15,5.73497400,6,0.65367323
q021,doc006_p019,3,8.72530300,7,0.57284468
q021,doc003_p004,4,8.67766900,8,0.56967247
q021,doc003_p003,5,7.76300800,9,0.55253166
q021,doc003_p011,12,5.79457600,10,0.52880687
q021,doc010_p002,16,5.66062600,11,0.47705203
q021,doc006_p009,9,6.14343900,12,0.46358150
q021,doc003_p009,18,5.28720000,13,0.43889922
q021,doc003_p019,8,6.39618500,14,0.40141809
q021,doc003_p029,1,13.85122300,15,0.38114348
q021,doc006_p003,20,5.14663700,16,0.37261349
q021,doc010_p001,19,5.20935100,17,0.36854318
q021,doc003_p017,14,5.79457600,18,0.35778856
q021,doc007_p002,7,6.94890000,19,0.34881973
q021,doc003_p015,11,5.96889200,20,0.23236617
q022,doc004_p019,20,4.22575700,1,0.47787184
q022,doc006_p019,7,6.45408400,2,0.47489345
q022,doc005_p006,15,5.46510700,3,0.47372440
q022,doc006_p013,5,8.41818700,4,0.42258537
q022,doc003_p006,2,10.88195300,5,0.38753349
q022,doc003_p027,8,6.38838700,6,0.36908448
q022,doc003_p026,10,6.23359500,7,0.35711780
q022,doc003_p024,13,6.12564800,8,0.32636923
q022,doc004_p014,4,9.73059500,9,0.31728587
q022,doc003_p023,9,6.23359500,10,0.31494460
q022,doc006_p016,19,4.31206200,11,0.29362437
q022,doc003_p025,11,6.16568700,12,0.24994856
q022,doc003_p022,3,10.72102900,13,0.24240923
q022,doc004_p015,17,4.55900700,14,0.23371857
q022,doc010_p002,14,5.66062600,15,0.22151548
q022,doc006_p011,6,7.37334100,16,0.21753950
q022,doc003_p029,1,13.30248400,17,0.20564002
q022,doc006_p009,12,6.14343900,18,0.19130680
q022,doc005_p009,16,4.61154800,19,0.16254857
q022,doc007_p002,18,4.52828800,20,0.04872306
q023,doc006_p019,7,6.45408400,1,0.45989919
q023,doc005_p006,15,5.46510700,2,0.39610308
q023,doc003_p006,2,10.88195300,3,0.35387319
q023,doc004_p019,20,4.22575700,4,0.34267238
q023,doc006_p013,5,8.41818700,5,0.32102180
q023,doc004_p014,4,9.73059500,6,0.30818561
q023,doc003_p027,8,6.38838700,7,0.27261180
q023,doc003_p026,10,6.23359500,8,0.24910313
q023,doc004_p015,17,4.55900700,9,0.24189207
q023,doc003_p024,13,6.12564800,10,0.23054406
q023,doc003_p023,9,6.23359500,11,0.19552615
q023,doc006_p016,19,4.31206200,12,0.19001922
q023,doc006_p011,6,7.37334100,13,0.16982156
q023,doc003_p025,11,6.16568700,14,0.16436544
q023,doc003_p022,3,10.72102900,15,0.15740255
q023,doc003_p029,1,13.30248400,16,0.13796216
q023,doc010_p002,14,5.66062600,17,0.13121623
q023,doc006_p009,12,6.14343900,18,0.10725026
q023,doc005_p009,16,4.61154800,19,0.06662254
q023,doc007_p002,18,4.52828800,20,-0.04329963
q024,doc005_p004,15,6.04127200,1,0.80705237
q024,doc006_p019,9,6.45408400,2,0.79433376
q024,doc003_p006,4,10.88195300,3,0.72488707
q024,doc005_p006,8,6.92012800,4,0.59956384
q024,doc006_p013,16,5.66819700,5,0.55320227
q024,doc004_p018,19,4.80673400,6,0.44177982
q024,doc004_p014,6,9.73059500,7,0.43510145
q024,doc009_p003,20,4.54532400,8,0.43284556
q024,doc003_p004,7,9.18517400,9,0.42226058
q024,doc003_p027,10,6.38838700,10,0.39522055
q024,doc003_p026,12,6.23359500,11,0.37070945
q024,doc003_p024,3,11.79799100,12,0.33804607
q024,doc003_p023,11,6.23359500,13,0.32156685
q024,doc003_p029,1,12.74613100,14,0.30228102
q024,doc003_p025,2,11.87510600,15,0.26295924
q024,doc006_p009,14,6.14343900,16,0.25048324
q024,doc006_p003,18,5.14663700,17,0.24763379
q024,doc010_p002,17,5.66062600,18,0.23261797
q024,doc003_p022,5,10.72102900,19,0.20142782
q024,doc006_p004,13,6.17287700,20,0.14980429
q025,doc006_p019,6,6.45408400,1,0.62507969
q025,doc005_p004,13,6.04127200,2,0.57065445
q025,doc003_p006,2,10.88195300,3,0.55140287
q025,doc005_p006,5,6.92012800,4,0.48209625
q025,doc004_p014,4,9.73059500,5,0.42231658
q025,doc006_p013,15,5.66819700,6,0.38243783
q025,doc003_p004,14,5.77248900,7,0.37417850
q025,doc003_p027,7,6.38838700,8,0.32155415
q025,doc003_p026,9,6.23359500,9,0.31048906
q025,doc003_p024,12,6.12564800,10,0.29245043
q025,doc006_p016,19,4.31206200,11,0.27975106
q025,doc003_p023,8,6.23359500,12,0.26589820
q025,doc003_p029,1,12.74613100,13,0.26463664
q025,doc003_p025,10,6.16568700,14,0.24705130
q025,doc006_p009,11,6.14343900,15,0.23656520
q025,doc010_p002,16,5.66062600,16,0.22793317
q025,doc006_p003,17,5.14663700,17,0.22763431
q025,doc005_p009,20,4.04764900,18,0.22619376
q025,doc003_p022,3,10.72102900,19,0.20956740
q025,doc007_p002,18,4.52828800,20,0.07095885
q026,doc006_p019,7,6.45408400,1,0.57867813
q026,doc004_p019,20,4.22575700,2,0.50565076
q026,doc005_p006,15,5.46510700,3,0.50331008
q026,doc003_p006,2,10.88195300,4,0.45863181
q026,doc006_p013,5,8.41818700,5,0.43555754
q026,doc003_p027,8,6.38838700,6,0.42145532
q026,doc003_p026,10,6.23359500,7,0.41913849
q026,doc004_p014,4,9.73059500,8,0.38897943
q026,doc003_p024,13,6.12564800,9,0.38397929
q026,doc003_p023,9,6.23359500,10,0.38301989
q026,doc006_p016,19,4.31206200,11,0.32645175
q026,doc003_p022,3,10.72102900,12,0.31098300
q026,doc003_p025,11,6.16568700,13,0.30782670
q026,doc006_p011,6,7.37334100,14,0.28938878
q026,doc010_p002,14,5.66062600,15,0.27817014
q026,doc003_p029,1,13.30248400,16,0.26554650
q026,doc004_p015,17,4.55900700,17,0.26512617
q026,doc006_p009,12,6.14343900,18,0.25673780
q026,doc005_p009,16,4.61154800,19,0.20479372
q026,doc007_p002,18,4.52828800,20,0.08859451
q027,doc006_p019,7,6.45408400,1,0.56449348
q027,doc005_p006,15,5.46510700,2,0.42968914
q027,doc003_p006,2,10.88195300,3,0.42834231
q027,doc004_p014,4,9.73059500,4,0.37693396
q027,doc004_p019,20,4.22575700,5,0.37237269
q027,doc003_p027,8,6.38838700,6,0.33223996
q027,doc006_p013,5,8.41818700,7,0.33070379
q027,doc003_p026,10,6.23359500,8,0.31398565
q027,doc003_p024,13,6.12564800,9,0.29833230
q027,doc004_p015,17,4.55900700,10,0.27252004
q027,doc003_p023,9,6.23359500,11,0.26546425
q027,doc006_p011,6,7.37334100,12,0.23816568
q027,doc003_p022,3,10.72102900,13,0.22694567
q027,doc006_p016,19,4.31206200,14,0.22602364
