run_name	query_id	page_id	rank	score
bm25_budgetmv_N20_M8_none	q004	doc004_p003	7	0.45566273
bm25_budgetmv_N20_M8_none	q004	doc006_p016	8	0.43060720
bm25_budgetmv_N20_M8_none	q004	doc003_p028	9	0.40871394
bm25_budgetmv_N20_M8_none	q004	doc007_p001	10	0.33939493
bm25_budgetmv_N20_M8_none	q005	doc006_p013	1	0.09750387
bm25_budgetmv_N20_M8_none	q005	doc004_p010	2	0.09030494
bm25_budgetmv_N20_M8_none	q005	doc005_p004	3	0.07629410
bm25_budgetmv_N20_M8_none	q005	doc010_p002	4	0.04678665
bm25_budgetmv_N20_M8_none	q005	doc004_p016	5	0.00709416
bm25_budgetmv_N20_M8_none	q005	doc005_p001	6	-0.06001071
bm25_budgetmv_N20_M8_none	q005	doc004_p015	7	-0.08813830
bm25_budgetmv_N20_M8_none	q005	doc006_p007	8	-0.09924925
bm25_budgetmv_N20_M8_none	q005	doc006_p005	9	-0.10790201
bm25_budgetmv_N20_M8_none	q005	doc006_p009	10	-0.21361387
bm25_budgetmv_N20_M8_none	q006	doc006_p013	1	0.36079800
bm25_budgetmv_N20_M8_none	q006	doc004_p003	2	0.33611381
bm25_budgetmv_N20_M8_none	q006	doc004_p009	3	0.32399744
bm25_budgetmv_N20_M8_none	q006	doc004_p019	4	0.27715823
bm25_budgetmv_N20_M8_none	q006	doc006_p016	5	0.26582259
bm25_budgetmv_N20_M8_none	q006	doc010_p002	6	0.22495706
bm25_budgetmv_N20_M8_none	q006	doc003_p028	7	0.19501951
bm25_budgetmv_N20_M8_none	q006	doc004_p011	8	0.19331206
bm25_budgetmv_N20_M8_none	q006	doc004_p010	9	0.18344866
bm25_budgetmv_N20_M8_none	q006	doc009_p003	10	0.14493659
bm25_budgetmv_N20_M8_none	q007	doc004_p019	1	0.35800615
bm25_budgetmv_N20_M8_none	q007	doc006_p013	2	0.24133304
bm25_budgetmv_N20_M8_none	q007	doc004_p003	3	0.21208262
bm25_budgetmv_N20_M8_none	q007	doc006_p008	4	0.20170343
bm25_budgetmv_N20_M8_none	q007	doc009_p003	5	0.17973945
bm25_budgetmv_N20_M8_none	q007	doc006_p016	6	0.16915911
bm25_budgetmv_N20_M8_none	q007	doc005_p004	7	0.15679985
bm25_budgetmv_N20_M8_none	q007	doc006_p002	8	0.08264391
bm25_budgetmv_N20_M8_none	q007	doc010_p002	9	0.01459792
bm25_budgetmv_N20_M8_none	q007	doc006_p003	10	-0.00700988
bm25_budgetmv_N20_M8_none	q008	doc003_p007	1	0.55040222
bm25_budgetmv_N20_M8_none	q008	doc003_p022	2	0.50313675
bm25_budgetmv_N20_M8_none	q008	doc003_p004	3	0.44492346
bm25_budgetmv_N20_M8_none	q008	doc010_p002	4	0.44315150
bm25_budgetmv_N20_M8_none	q008	doc006_p013	5	0.42732903
bm25_budgetmv_N20_M8_none	q008	doc003_p008	6	0.41470876
bm25_budgetmv_N20_M8_none	q008	doc006_p016	7	0.40978247
bm25_budgetmv_N20_M8_none	q008	doc003_p003	8	0.31281361
bm25_budgetmv_N20_M8_none	q008	doc005_p001	9	0.29485783
bm25_budgetmv_N20_M8_none	q008	doc003_p019	10	0.14095673
bm25_budgetmv_N20_M8_none	q009	doc003_p007	1	0.62110317
bm25_budgetmv_N20_M8_none	q009	doc003_p022	2	0.57907003
bm25_budgetmv_N20_M8_none	q009	doc003_p004	3	0.56656295
bm25_budgetmv_N20_M8_none	q009	doc006_p013	4	0.52339047
bm25_budgetmv_N20_M8_none	q009	doc010_p002	5	0.52181435
bm25_budgetmv_N20_M8_none	q009	doc003_p008	6	0.49904209
bm25_budgetmv_N20_M8_none	q009	doc006_p016	7	0.48742640
bm25_budgetmv_N20_M8_none	q009	doc003_p003	8	0.43222141
bm25_budgetmv_N20_M8_none	q009	doc005_p001	9	0.41064915
bm25_budgetmv_N20_M8_none	q009	doc003_p020	10	0.17253612
bm25_budgetmv_N20_M8_none	q010	doc004_p010	1	0.59085399
bm25_budgetmv_N20_M8_none	q010	doc006_p013	2	0.44104105
bm25_budgetmv_N20_M8_none	q010	doc004_p016	3	0.40266836
bm25_budgetmv_N20_M8_none	q010	doc003_p009	4	0.38688058
bm25_budgetmv_N20_M8_none	q010	doc010_p002	5	0.37562120
bm25_budgetmv_N20_M8_none	q010	doc005_p001	6	0.32572594
bm25_budgetmv_N20_M8_none	q010	doc004_p020	7	0.26788548
bm25_budgetmv_N20_M8_none	q010	doc006_p007	8	0.23572841
bm25_budgetmv_N20_M8_none	q010	doc006_p009	9	0.03249991
bm25_budgetmv_N20_M8_none	q010	doc003_p029	10	-0.00969257
bm25_budgetmv_N20_M8_none	q011	doc005_p004	1	0.78521419
bm25_budgetmv_N20_M8_none	q011	doc004_p010	2	0.60441530
bm25_budgetmv_N20_M8_none	q011	doc003_p004	3	0.58012784
bm25_budgetmv_N20_M8_none	q011	doc006_p013	4	0.53524327
bm25_budgetmv_N20_M8_none	q011	doc005_p001	5	0.47940040
bm25_budgetmv_N20_M8_none	q011	doc006_p003	6	0.44680464
bm25_budgetmv_N20_M8_none	q011	doc003_p003	7	0.38469252
bm25_budgetmv_N20_M8_none	q011	doc003_p022	8	0.34254944
bm25_budgetmv_N20_M8_none	q011	doc005_p009	9	0.11834787
bm25_budgetmv_N20_M8_none	q011	doc003_p019	10	0.02863136
bm25_budgetmv_N20_M8_none	q012	doc005_p004	1	0.73604608
bm25_budgetmv_N20_M8_none	q012	doc003_p004	2	0.50608677
bm25_budgetmv_N20_M8_none	q012	doc004_p010	3	0.49731916
bm25_budgetmv_N20_M8_none	q012	doc006_p013	4	0.44113594
bm25_budgetmv_N20_M8_none	q012	doc003_p009	5	0.39547777
bm25_budgetmv_N20_M8_none	q012	doc005_p001	6	0.38171840
bm25_budgetmv_N20_M8_none	q012	doc006_p003	7	0.35184190
bm25_budgetmv_N20_M8_none	q012	doc003_p003	8	0.29050663
bm25_budgetmv_N20_M8_none	q012	doc003_p020	9	0.10123393
bm25_budgetmv_N20_M8_none	q012	doc005_p009	10	-0.00653945
bm25_budgetmv_N20_M8_none	q013	doc004_p010	1	0.37523994
bm25_budgetmv_N20_M8_none	q013	doc006_p013	2	0.35027376
bm25_budgetmv_N20_M8_none	q013	doc003_p004	3	0.32806504
bm25_budgetmv_N20_M8_none	q013	doc010_p002	4	0.26151928
bm25_budgetmv_N20_M8_none	q013	doc003_p022	5	0.23387368
bm25_budgetmv_N20_M8_none	q013	doc006_p010	6	0.22521482
bm25_budgetmv_N20_M8_none	q013	doc003_p003	7	0.19272241
bm25_budgetmv_N20_M8_none	q013	doc006_p003	8	0.16920945
bm25_budgetmv_N20_M8_none	q013	doc006_p009	9	0.01039374
bm25_budgetmv_N20_M8_none	q013	doc003_p017	10	-0.04193544
bm25_budgetmv_N20_M8_none	q014	doc004_p019	1	0.24934502
bm25_budgetmv_N20_M8_none	q014	doc006_p013	2	0.18150857
bm25_budgetmv_N20_M8_none	q014	doc004_p010	3	0.16641846
bm25_budgetmv_N20_M8_none	q014	doc010_p002	4	0.09621201
bm25_budgetmv_N20_M8_none	q014	doc006_p010	5	0.07226237
bm25_budgetmv_N20_M8_none	q014	doc003_p003	6	0.01864362
bm25_budgetmv_N20_M8_none	q014	doc006_p003	7	-0.03877762
bm25_budgetmv_N20_M8_none	q014	doc005_p009	8	-0.15153459
bm25_budgetmv_N20_M8_none	q014	doc003_p020	9	-0.17475116
bm25_budgetmv_N20_M8_none	q014	doc006_p009	10	-0.22580254
bm25_budgetmv_N20_M8_none	q015	doc004_p010	1	0.64460307
bm25_budgetmv_N20_M8_none	q015	doc003_p004	2	0.61114323
bm25_budgetmv_N20_M8_none	q015	doc006_p013	3	0.58216828
bm25_budgetmv_N20_M8_none	q015	doc005_p001	4	0.52102309
bm25_budgetmv_N20_M8_none	q015	doc003_p003	5	0.42817441
bm25_budgetmv_N20_M8_none	q015	doc003_p006	6	0.41483209
bm25_budgetmv_N20_M8_none	q015	doc003_p022	7	0.39453951
bm25_budgetmv_N20_M8_none	q015	doc003_p019	8	0.06117392
bm25_budgetmv_N20_M8_none	q015	doc003_p029	9	-0.03879938
bm25_budgetmv_N20_M8_none	q015	doc005_p009	10	-0.05646478
bm25_budgetmv_N20_M8_none	q016	doc004_p010	1	0.58322519
bm25_budgetmv_N20_M8_none	q016	doc004_p019	2	0.57433373
bm25_budgetmv_N20_M8_none	q016	doc006_p013	3	0.53765732
bm25_budgetmv_N20_M8_none	q016	doc005_p001	4	0.49448743
bm25_budgetmv_N20_M8_none	q016	doc003_p006	5	0.40214542
bm25_budgetmv_N20_M8_none	q016	doc003_p003	6	0.40080509
bm25_budgetmv_N20_M8_none	q016	doc006_p003	7	0.29981691
bm25_budgetmv_N20_M8_none	q016	doc003_p020	8	0.03889288
bm25_budgetmv_N20_M8_none	q016	doc006_p019	9	-0.10362715
bm25_budgetmv_N20_M8_none	q016	doc003_p029	10	-0.11788876
bm25_budgetmv_N20_M8_none	q017	doc003_p004	1	0.44270557
bm25_budgetmv_N20_M8_none	q017	doc004_p018	2	0.40843189
bm25_budgetmv_N20_M8_none	q017	doc010_p002	3	0.38946027
bm25_budgetmv_N20_M8_none	q017	doc003_p022	4	0.28677231
bm25_budgetmv_N20_M8_none	q017	doc006_p003	5	0.16275766
bm25_budgetmv_N20_M8_none	q017	doc003_p019	6	0.16193190
bm25_budgetmv_N20_M8_none	q017	doc006_p004	7	0.15617752
bm25_budgetmv_N20_M8_none	q017	doc003_p017	8	0.11192235
bm25_budgetmv_N20_M8_none	q017	doc003_p003	9	0.10321990
bm25_budgetmv_N20_M8_none	q017	doc006_p009	10	-0.10471379
bm25_budgetmv_N20_M8_none	q018	doc003_p004	1	0.59042591
bm25_budgetmv_N20_M8_none	q018	doc010_p002	2	0.48798716
bm25_budgetmv_N20_M8_none	q018	doc003_p022	3	0.45409966
bm25_budgetmv_N20_M8_none	q018	doc003_p020	4	0.32650617
bm25_budgetmv_N20_M8_none	q018	doc006_p004	5	0.31061569
bm25_budgetmv_N20_M8_none	q018	doc003_p008	6	0.28188798
bm25_budgetmv_N20_M8_none	q018	doc003_p003	7	0.26556259
bm25_budgetmv_N20_M8_none	q018	doc006_p003	8	0.25687611
bm25_budgetmv_N20_M8_none	q018	doc003_p019	9	0.15496236
bm25_budgetmv_N20_M8_none	q018	doc003_p017	10	0.06224043
bm25_budgetmv_N20_M8_none	q019	doc003_p007	1	0.54394251
bm25_budgetmv_N20_M8_none	q019	doc003_p004	2	0.52474993
bm25_budgetmv_N20_M8_none	q019	doc003_p022	3	0.50263047
bm25_budgetmv_N20_M8_none	q019	doc006_p013	4	0.49369580
bm25_budgetmv_N20_M8_none	q019	doc006_p016	5	0.48269394
bm25_budgetmv_N20_M8_none	q019	doc003_p008	6	0.41685808
bm25_budgetmv_N20_M8_none	q019	doc003_p003	7	0.27449909
bm25_budgetmv_N20_M8_none	q019	doc003_p020	8	0.09959519
bm25_budgetmv_N20_M8_none	q019	doc003_p019	9	-0.01006728
bm25_budgetmv_N20_M8_none	q019	doc003_p018	10	-0.07774151
bm25_budgetmv_N20_M8_none	q020	doc004_p010	1	0.71345764
bm25_budgetmv_N20_M8_none	q020	doc005_p004	2	0.70780927
bm25_budgetmv_N20_M8_none	q020	doc003_p020	3	0.60480106
bm25_budgetmv_N20_M8_none	q020	doc010_p002	4	0.58548272
bm25_budgetmv_N20_M8_none	q020	doc003_p009	5	0.57556266
bm25_budgetmv_N20_M8_none	q020	doc003_p004	6	0.56536627
bm25_budgetmv_N20_M8_none	q020	doc003_p006	7	0.56206709
bm25_budgetmv_N20_M8_none	q020	doc003_p022	8	0.50170469
bm25_budgetmv_N20_M8_none	q020	doc003_p003	9	0.42753929
bm25_budgetmv_N20_M8_none	q020	doc003_p019	10	0.42133698
bm25_budgetmv_N20_M8_none	q021	doc005_p004	1	0.61557466
bm25_budgetmv_N20_M8_none	q021	doc004_p010	2	0.58604652
bm25_budgetmv_N20_M8_none	q021	doc003_p004	3	0.48538679
bm25_budgetmv_N20_M8_none	q021	doc010_p002	4	0.45050859
bm25_budgetmv_N20_M8_none	q021	doc003_p009	5	0.43848836
bm25_budgetmv_N20_M8_none	q021	doc003_p006	6	0.43309388
bm25_budgetmv_N20_M8_none	q021	doc003_p020	7	0.39463639
bm25_budgetmv_N20_M8_none	q021	doc003_p003	8	0.31599727
bm25_budgetmv_N20_M8_none	q021	doc006_p003	9	0.31231573
bm25_budgetmv_N20_M8_none	q021	doc003_p019	10	0.25253806
bm25_budgetmv_N20_M8_none	q022	doc004_p019	1	0.38634598
bm25_budgetmv_N20_M8_none	q022	doc003_p026	2	0.28453970
bm25_budgetmv_N20_M8_none	q022	doc006_p013	3	0.27750951
bm25_budgetmv_N20_M8_none	q022	doc006_p016	4	0.23431176
bm25_budgetmv_N20_M8_none	q022	doc003_p025	5	0.22699343
bm25_budgetmv_N20_M8_none	q022	doc010_p002	6	0.20573388
bm25_budgetmv_N20_M8_none	q022	doc003_p022	7	0.19674672
bm25_budgetmv_N20_M8_none	q022	doc003_p006	8	0.11535817
bm25_budgetmv_N20_M8_none	q022	doc003_p024	9	-0.12847207
bm25_budgetmv_N20_M8_none	q022	doc003_p023	10	-0.16947155
bm25_budgetmv_N20_M8_none	q023	doc004_p019	1	0.27352369
bm25_budgetmv_N20_M8_none	q023	doc003_p026	2	0.20410976
bm25_budgetmv_N20_M8_none	q023	doc006_p013	3	0.16115341
bm25_budgetmv_N20_M8_none	q023	doc003_p025	4	0.13889705
bm25_budgetmv_N20_M8_none	q023	doc006_p016	5	0.11453380
bm25_budgetmv_N20_M8_none	q023	doc003_p022	6	0.11276269
bm25_budgetmv_N20_M8_none	q023	doc010_p002	7	0.11213516
bm25_budgetmv_N20_M8_none	q023	doc003_p006	8	-0.00819444
bm25_budgetmv_N20_M8_none	q023	doc006_p011	9	-0.19960806
bm25_budgetmv_N20_M8_none	q023	doc003_p024	10	-0.24172647
bm25_budgetmv_N20_M8_none	q024	doc005_p004	1	0.67985994
bm25_budgetmv_N20_M8_none	q024	doc009_p003	2	0.42166609
bm25_budgetmv_N20_M8_none	q024	doc003_p004	3	0.33275580
bm25_budgetmv_N20_M8_none	q024	doc003_p026	4	0.28464168
bm25_budgetmv_N20_M8_none	q024	doc006_p013	5	0.27405840
bm25_budgetmv_N20_M8_none	q024	doc003_p025	6	0.24103692
bm25_budgetmv_N20_M8_none	q024	doc010_p002	7	0.20599627
bm25_budgetmv_N20_M8_none	q024	doc003_p006	8	0.15941755
bm25_budgetmv_N20_M8_none	q024	doc003_p022	9	0.14636880
bm25_budgetmv_N20_M8_none	q024	doc004_p018	10	0.08707708
bm25_budgetmv_N20_M8_none	q025	doc005_p004	1	0.46477193
bm25_budgetmv_N20_M8_none	q025	doc003_p004	2	0.27190208
bm25_budgetmv_N20_M8_none	q025	doc003_p026	3	0.26193327
bm25_budgetmv_N20_M8_none	q025	doc006_p013	4	0.24653330
bm25_budgetmv_N20_M8_none	q025	doc003_p025	5	0.22287548
bm25_budgetmv_N20_M8_none	q025	doc010_p002	6	0.20510414
bm25_budgetmv_N20_M8_none	q025	doc006_p016	7	0.18956751
bm25_budgetmv_N20_M8_none	q025	doc003_p022	8	0.16031602
bm25_budgetmv_N20_M8_none	q025	doc003_p006	9	0.09613732
bm25_budgetmv_N20_M8_none	q025	doc006_p003	10	0.03799491
bm25_budgetmv_N20_M8_none	q026	doc004_p019	1	0.41284665
bm25_budgetmv_N20_M8_none	q026	doc003_p026	2	0.34833327
bm25_budgetmv_N20_M8_none	q026	doc006_p013	3	0.31606770
bm25_budgetmv_N20_M8_none	q026	doc003_p025	4	0.28505760
bm25_budgetmv_N20_M8_none	q026	doc003_p022	5	0.27122048
bm25_budgetmv_N20_M8_none	q026	doc006_p016	6	0.26739156
bm25_budgetmv_N20_M8_none	q026	doc010_p002	7	0.26249340
bm25_budgetmv_N20_M8_none	q026	doc003_p006	8	0.15999004
bm25_budgetmv_N20_M8_none	q026	doc003_p024	9	-0.06151639
bm25_budgetmv_N20_M8_none	q026	doc003_p023	10	-0.09007403
bm25_budgetmv_N20_M8_none	q027	doc004_p019	1	0.30217004
bm25_budgetmv_N20_M8_none	q027	doc003_p026	2	0.27266943
bm25_budgetmv_N20_M8_none	q027	doc006_p013	3	0.20101759
bm25_budgetmv_N20_M8_none	q027	doc003_p025	4	0.20033193
bm25_budgetmv_N20_M8_none	q027	doc003_p022	5	0.19053820
bm25_budgetmv_N20_M8_none	q027	doc010_p002	6	0.17137101
bm25_budgetmv_N20_M8_none	q027	doc006_p016	7	0.15033723
bm25_budgetmv_N20_M8_none	q027	doc003_p006	8	0.03680129
bm25_budgetmv_N20_M8_none	q027	doc006_p011	9	-0.16851065
bm25_budgetmv_N20_M8_none	q027	doc003_p024	10	-0.17159308
bm25_budgetmv_N20_M8_none	q028	doc004_p005	1	0.45986608
bm25_budgetmv_N20_M8_none	q028	doc005_p004	2	0.39393979
bm25_budgetmv_N20_M8_none	q028	doc004_p010	3	0.33778971
bm25_budgetmv_N20_M8_none	q028	doc006_p013	4	0.28165126
bm25_budgetmv_N20_M8_none	q028	doc004_p019	5	0.26253155
bm25_budgetmv_N20_M8_none	q028	doc006_p016	6	0.22209021
bm25_budgetmv_N20_M8_none	q028	doc004_p018	7	0.16592123
bm25_budgetmv_N20_M8_none	q028	doc004_p003	8	0.15232700
bm25_budgetmv_N20_M8_none	q028	doc005_p001	9	0.12275727
bm25_budgetmv_N20_M8_none	q028	doc007_p001	10	-0.00298591
bm25_budgetmv_N20_M8_none	q029	doc004_p019	1	0.69624072
bm25_budgetmv_N20_M8_none	q029	doc009_p003	2	0.54766679
bm25_budgetmv_N20_M8_none	q029	doc004_p003	3	0.53064823
bm25_budgetmv_N20_M8_none	q029	doc006_p013	4	0.51700091
bm25_budgetmv_N20_M8_none	q029	doc006_p016	5	0.46305391
bm25_budgetmv_N20_M8_none	q029	doc003_p022	6	0.32821599
bm25_budgetmv_N20_M8_none	q029	doc006_p002	7	0.32432663
bm25_budgetmv_N20_M8_none	q029	doc003_p003	8	0.22478639
bm25_budgetmv_N20_M8_none	q029	doc007_p001	9	0.21570270
bm25_budgetmv_N20_M8_none	q029	doc003_p009	10	0.21167801
bm25_budgetmv_N20_M8_none	q030	doc005_p004	1	0.65014535
bm25_budgetmv_N20_M8_none	q030	doc005_p002	2	0.49122158
bm25_budgetmv_N20_M8_none	q030	doc004_p019	3	0.40680867
bm25_budgetmv_N20_M8_none	q030	doc004_p010	4	0.37579045
bm25_budgetmv_N20_M8_none	q030	doc006_p013	5	0.18929586
bm25_budgetmv_N20_M8_none	q030	doc003_p022	6	0.13479197
bm25_budgetmv_N20_M8_none	q030	doc003_p009	7	0.12888438
bm25_budgetmv_N20_M8_none	q030	doc005_p001	8	0.12348212
bm25_budgetmv_N20_M8_none	q030	doc003_p006	9	0.10662436
bm25_budgetmv_N20_M8_none	q030	doc003_p003	10	0.08701015
