run_name	query_id	page_id	rank	score
hybrid_budgetmv_N50_M24_alpha0p0	q005	doc004_p010	3	0.94423163
hybrid_budgetmv_N50_M24_alpha0p0	q005	doc009_p003	4	0.91999822
hybrid_budgetmv_N50_M24_alpha0p0	q005	doc006_p008	5	0.91303930
hybrid_budgetmv_N50_M24_alpha0p0	q005	doc006_p013	6	0.88835873
hybrid_budgetmv_N50_M24_alpha0p0	q005	doc005_p004	7	0.88186685
hybrid_budgetmv_N50_M24_alpha0p0	q005	doc004_p003	8	0.87332332
hybrid_budgetmv_N50_M24_alpha0p0	q005	doc006_p016	9	0.86652865
hybrid_budgetmv_N50_M24_alpha0p0	q005	doc004_p009	10	0.84646159
hybrid_budgetmv_N50_M24_alpha0p0	q006	doc004_p005	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q006	doc005_p004	2	0.94695129
hybrid_budgetmv_N50_M24_alpha0p0	q006	doc006_p013	3	0.93239376
hybrid_budgetmv_N50_M24_alpha0p0	q006	doc004_p003	4	0.92354730
hybrid_budgetmv_N50_M24_alpha0p0	q006	doc004_p009	5	0.90065807
hybrid_budgetmv_N50_M24_alpha0p0	q006	doc005_p006	6	0.88709269
hybrid_budgetmv_N50_M24_alpha0p0	q006	doc004_p011	7	0.87234907
hybrid_budgetmv_N50_M24_alpha0p0	q006	doc004_p002	8	0.87007067
hybrid_budgetmv_N50_M24_alpha0p0	q006	doc006_p016	9	0.86446355
hybrid_budgetmv_N50_M24_alpha0p0	q006	doc004_p007	10	0.86206499
hybrid_budgetmv_N50_M24_alpha0p0	q007	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q007	doc004_p019	2	0.99274321
hybrid_budgetmv_N50_M24_alpha0p0	q007	doc004_p003	3	0.95311072
hybrid_budgetmv_N50_M24_alpha0p0	q007	doc006_p002	4	0.94701643
hybrid_budgetmv_N50_M24_alpha0p0	q007	doc004_p005	5	0.94693509
hybrid_budgetmv_N50_M24_alpha0p0	q007	doc004_p018	6	0.93391578
hybrid_budgetmv_N50_M24_alpha0p0	q007	doc004_p009	7	0.91499512
hybrid_budgetmv_N50_M24_alpha0p0	q007	doc004_p010	8	0.91233897
hybrid_budgetmv_N50_M24_alpha0p0	q007	doc006_p027	9	0.89450213
hybrid_budgetmv_N50_M24_alpha0p0	q007	doc006_p013	10	0.88713598
hybrid_budgetmv_N50_M24_alpha0p0	q008	doc005_p002	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q008	doc005_p006	2	0.97587404
hybrid_budgetmv_N50_M24_alpha0p0	q008	doc005_p004	3	0.95003396
hybrid_budgetmv_N50_M24_alpha0p0	q008	doc004_p010	4	0.83453478
hybrid_budgetmv_N50_M24_alpha0p0	q008	doc009_p003	5	0.82628057
hybrid_budgetmv_N50_M24_alpha0p0	q008	doc003_p007	6	0.81725409
hybrid_budgetmv_N50_M24_alpha0p0	q008	doc004_p009	7	0.80170116
hybrid_budgetmv_N50_M24_alpha0p0	q008	doc006_p010	8	0.79846023
hybrid_budgetmv_N50_M24_alpha0p0	q008	doc003_p022	9	0.77101241
hybrid_budgetmv_N50_M24_alpha0p0	q008	doc004_p003	10	0.75766051
hybrid_budgetmv_N50_M24_alpha0p0	q009	doc005_p002	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q009	doc005_p006	2	0.97215636
hybrid_budgetmv_N50_M24_alpha0p0	q009	doc005_p004	3	0.94966394
hybrid_budgetmv_N50_M24_alpha0p0	q009	doc006_p010	4	0.88446099
hybrid_budgetmv_N50_M24_alpha0p0	q009	doc004_p010	5	0.84153560
hybrid_budgetmv_N50_M24_alpha0p0	q009	doc003_p007	6	0.84110889
hybrid_budgetmv_N50_M24_alpha0p0	q009	doc009_p003	7	0.83192377
hybrid_budgetmv_N50_M24_alpha0p0	q009	doc004_p019	8	0.81700830
hybrid_budgetmv_N50_M24_alpha0p0	q009	doc004_p003	9	0.81238607
hybrid_budgetmv_N50_M24_alpha0p0	q009	doc003_p004	10	0.80584379
hybrid_budgetmv_N50_M24_alpha0p0	q010	doc005_p004	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q010	doc005_p006	2	0.97034744
hybrid_budgetmv_N50_M24_alpha0p0	q010	doc004_p010	3	0.96406000
hybrid_budgetmv_N50_M24_alpha0p0	q010	doc005_p002	4	0.91639332
hybrid_budgetmv_N50_M24_alpha0p0	q010	doc009_p003	5	0.85874620
hybrid_budgetmv_N50_M24_alpha0p0	q010	doc006_p013	6	0.82667253
hybrid_budgetmv_N50_M24_alpha0p0	q010	doc006_p008	7	0.82186905
hybrid_budgetmv_N50_M24_alpha0p0	q010	doc003_p004	8	0.82096306
hybrid_budgetmv_N50_M24_alpha0p0	q010	doc004_p009	9	0.81940486
hybrid_budgetmv_N50_M24_alpha0p0	q010	doc006_p002	10	0.81284090
hybrid_budgetmv_N50_M24_alpha0p0	q011	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q011	doc006_p002	2	0.96940034
hybrid_budgetmv_N50_M24_alpha0p0	q011	doc009_p003	3	0.96343447
hybrid_budgetmv_N50_M24_alpha0p0	q011	doc005_p004	4	0.94040596
hybrid_budgetmv_N50_M24_alpha0p0	q011	doc004_p003	5	0.88597409
hybrid_budgetmv_N50_M24_alpha0p0	q011	doc006_p016	6	0.83879456
hybrid_budgetmv_N50_M24_alpha0p0	q011	doc004_p009	7	0.83291920
hybrid_budgetmv_N50_M24_alpha0p0	q011	doc004_p010	8	0.83020253
hybrid_budgetmv_N50_M24_alpha0p0	q011	doc004_p019	9	0.82019608
hybrid_budgetmv_N50_M24_alpha0p0	q011	doc003_p004	10	0.81225307
hybrid_budgetmv_N50_M24_alpha0p0	q012	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q012	doc006_p002	2	0.98657340
hybrid_budgetmv_N50_M24_alpha0p0	q012	doc005_p004	3	0.97080578
hybrid_budgetmv_N50_M24_alpha0p0	q012	doc009_p003	4	0.94843669
hybrid_budgetmv_N50_M24_alpha0p0	q012	doc004_p003	5	0.86195377
hybrid_budgetmv_N50_M24_alpha0p0	q012	doc006_p016	6	0.84263850
hybrid_budgetmv_N50_M24_alpha0p0	q012	doc004_p019	7	0.83182722
hybrid_budgetmv_N50_M24_alpha0p0	q012	doc004_p010	8	0.82730535
hybrid_budgetmv_N50_M24_alpha0p0	q012	doc004_p009	9	0.81855010
hybrid_budgetmv_N50_M24_alpha0p0	q012	doc003_p004	10	0.81437137
hybrid_budgetmv_N50_M24_alpha0p0	q013	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q013	doc004_p003	2	0.93548408
hybrid_budgetmv_N50_M24_alpha0p0	q013	doc006_p002	3	0.90383373
hybrid_budgetmv_N50_M24_alpha0p0	q013	doc004_p019	4	0.89691652
hybrid_budgetmv_N50_M24_alpha0p0	q013	doc004_p010	5	0.88776946
hybrid_budgetmv_N50_M24_alpha0p0	q013	doc006_p013	6	0.88419145
hybrid_budgetmv_N50_M24_alpha0p0	q013	doc006_p016	7	0.88118499
hybrid_budgetmv_N50_M24_alpha0p0	q013	doc004_p014	8	0.88006440
hybrid_budgetmv_N50_M24_alpha0p0	q013	doc009_p003	9	0.86686749
hybrid_budgetmv_N50_M24_alpha0p0	q013	doc004_p015	10	0.85651647
hybrid_budgetmv_N50_M24_alpha0p0	q014	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q014	doc004_p003	2	0.97687305
hybrid_budgetmv_N50_M24_alpha0p0	q014	doc006_p002	3	0.95867593
hybrid_budgetmv_N50_M24_alpha0p0	q014	doc004_p019	4	0.94269530
hybrid_budgetmv_N50_M24_alpha0p0	q014	doc006_p016	5	0.90051128
hybrid_budgetmv_N50_M24_alpha0p0	q014	doc006_p013	6	0.89413681
hybrid_budgetmv_N50_M24_alpha0p0	q014	doc004_p014	7	0.88350444
hybrid_budgetmv_N50_M24_alpha0p0	q014	doc003_p004	8	0.88037725
hybrid_budgetmv_N50_M24_alpha0p0	q014	doc004_p010	9	0.87246841
hybrid_budgetmv_N50_M24_alpha0p0	q014	doc009_p003	10	0.85958253
hybrid_budgetmv_N50_M24_alpha0p0	q015	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q015	doc005_p004	2	0.93899475
hybrid_budgetmv_N50_M24_alpha0p0	q015	doc006_p002	3	0.93105706
hybrid_budgetmv_N50_M24_alpha0p0	q015	doc004_p003	4	0.92736962
hybrid_budgetmv_N50_M24_alpha0p0	q015	doc009_p003	5	0.92193253
hybrid_budgetmv_N50_M24_alpha0p0	q015	doc006_p016	6	0.87490918
hybrid_budgetmv_N50_M24_alpha0p0	q015	doc004_p010	7	0.86910589
hybrid_budgetmv_N50_M24_alpha0p0	q015	doc004_p009	8	0.86866995
hybrid_budgetmv_N50_M24_alpha0p0	q015	doc003_p004	9	0.85226680
hybrid_budgetmv_N50_M24_alpha0p0	q015	doc004_p019	10	0.84789502
hybrid_budgetmv_N50_M24_alpha0p0	q016	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q016	doc005_p004	2	0.97236192
hybrid_budgetmv_N50_M24_alpha0p0	q016	doc006_p002	3	0.94671135
hybrid_budgetmv_N50_M24_alpha0p0	q016	doc004_p003	4	0.91707770
hybrid_budgetmv_N50_M24_alpha0p0	q016	doc009_p003	5	0.90547954
hybrid_budgetmv_N50_M24_alpha0p0	q016	doc006_p016	6	0.88709271
hybrid_budgetmv_N50_M24_alpha0p0	q016	doc003_p004	7	0.88386916
hybrid_budgetmv_N50_M24_alpha0p0	q016	doc004_p009	8	0.87158021
hybrid_budgetmv_N50_M24_alpha0p0	q016	doc004_p010	9	0.86916025
hybrid_budgetmv_N50_M24_alpha0p0	q016	doc004_p018	10	0.86262513
hybrid_budgetmv_N50_M24_alpha0p0	q017	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q017	doc004_p010	2	0.96457209
hybrid_budgetmv_N50_M24_alpha0p0	q017	doc005_p004	3	0.89669020
hybrid_budgetmv_N50_M24_alpha0p0	q017	doc004_p003	4	0.87812266
hybrid_budgetmv_N50_M24_alpha0p0	q017	doc009_p003	5	0.87745050
hybrid_budgetmv_N50_M24_alpha0p0	q017	doc004_p009	6	0.87641269
hybrid_budgetmv_N50_M24_alpha0p0	q017	doc004_p019	7	0.87535847
hybrid_budgetmv_N50_M24_alpha0p0	q017	doc004_p018	8	0.86855333
hybrid_budgetmv_N50_M24_alpha0p0	q017	doc006_p002	9	0.86048602
hybrid_budgetmv_N50_M24_alpha0p0	q017	doc003_p020	10	0.84802703
hybrid_budgetmv_N50_M24_alpha0p0	q018	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q018	doc004_p010	2	0.94772712
hybrid_budgetmv_N50_M24_alpha0p0	q018	doc004_p018	3	0.91561358
hybrid_budgetmv_N50_M24_alpha0p0	q018	doc004_p019	4	0.90139278
hybrid_budgetmv_N50_M24_alpha0p0	q018	doc004_p003	5	0.89906101
hybrid_budgetmv_N50_M24_alpha0p0	q018	doc004_p009	6	0.89658770
hybrid_budgetmv_N50_M24_alpha0p0	q018	doc009_p003	7	0.88896996
hybrid_budgetmv_N50_M24_alpha0p0	q018	doc006_p002	8	0.85827239
hybrid_budgetmv_N50_M24_alpha0p0	q018	doc003_p004	9	0.84900860
hybrid_budgetmv_N50_M24_alpha0p0	q018	doc005_p004	10	0.83684007
hybrid_budgetmv_N50_M24_alpha0p0	q019	doc005_p002	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q019	doc005_p006	2	0.96126593
hybrid_budgetmv_N50_M24_alpha0p0	q019	doc004_p003	3	0.90574309
hybrid_budgetmv_N50_M24_alpha0p0	q019	doc006_p002	4	0.90548948
hybrid_budgetmv_N50_M24_alpha0p0	q019	doc004_p019	5	0.90136422
hybrid_budgetmv_N50_M24_alpha0p0	q019	doc004_p010	6	0.88521697
hybrid_budgetmv_N50_M24_alpha0p0	q019	doc009_p003	7	0.86135309
hybrid_budgetmv_N50_M24_alpha0p0	q019	doc004_p009	8	0.82175690
hybrid_budgetmv_N50_M24_alpha0p0	q019	doc004_p018	9	0.79604734
hybrid_budgetmv_N50_M24_alpha0p0	q019	doc006_p010	10	0.78534096
hybrid_budgetmv_N50_M24_alpha0p0	q020	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q020	doc004_p010	2	0.89782883
hybrid_budgetmv_N50_M24_alpha0p0	q020	doc009_p003	3	0.88170436
hybrid_budgetmv_N50_M24_alpha0p0	q020	doc005_p004	4	0.85237056
hybrid_budgetmv_N50_M24_alpha0p0	q020	doc003_p020	5	0.84320325
hybrid_budgetmv_N50_M24_alpha0p0	q020	doc006_p002	6	0.83040309
hybrid_budgetmv_N50_M24_alpha0p0	q020	doc004_p003	7	0.82885385
hybrid_budgetmv_N50_M24_alpha0p0	q020	doc004_p009	8	0.82806511
hybrid_budgetmv_N50_M24_alpha0p0	q020	doc004_p018	9	0.81058540
hybrid_budgetmv_N50_M24_alpha0p0	q020	doc005_p002	10	0.78048975
hybrid_budgetmv_N50_M24_alpha0p0	q021	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q021	doc004_p010	2	0.92973564
hybrid_budgetmv_N50_M24_alpha0p0	q021	doc004_p018	3	0.91427242
hybrid_budgetmv_N50_M24_alpha0p0	q021	doc005_p004	4	0.91266396
hybrid_budgetmv_N50_M24_alpha0p0	q021	doc003_p020	5	0.89758234
hybrid_budgetmv_N50_M24_alpha0p0	q021	doc009_p003	6	0.89150565
hybrid_budgetmv_N50_M24_alpha0p0	q021	doc004_p009	7	0.86989698
hybrid_budgetmv_N50_M24_alpha0p0	q021	doc004_p003	8	0.85888565
hybrid_budgetmv_N50_M24_alpha0p0	q021	doc006_p002	9	0.85022914
hybrid_budgetmv_N50_M24_alpha0p0	q021	doc004_p019	10	0.84751905
hybrid_budgetmv_N50_M24_alpha0p0	q022	doc005_p004	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q022	doc005_p006	2	0.98923802
hybrid_budgetmv_N50_M24_alpha0p0	q022	doc004_p005	3	0.97727213
hybrid_budgetmv_N50_M24_alpha0p0	q022	doc004_p010	4	0.91707910
hybrid_budgetmv_N50_M24_alpha0p0	q022	doc004_p019	5	0.90884607
hybrid_budgetmv_N50_M24_alpha0p0	q022	doc004_p003	6	0.87764128
hybrid_budgetmv_N50_M24_alpha0p0	q022	doc004_p009	7	0.87415614
hybrid_budgetmv_N50_M24_alpha0p0	q022	doc003_p026	8	0.86759327
hybrid_budgetmv_N50_M24_alpha0p0	q022	doc009_p003	9	0.86360958
hybrid_budgetmv_N50_M24_alpha0p0	q022	doc003_p021	10	0.84686616
hybrid_budgetmv_N50_M24_alpha0p0	q023	doc005_p004	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q023	doc005_p006	2	0.98534410
hybrid_budgetmv_N50_M24_alpha0p0	q023	doc004_p005	3	0.96084219
hybrid_budgetmv_N50_M24_alpha0p0	q023	doc004_p010	4	0.93311820
hybrid_budgetmv_N50_M24_alpha0p0	q023	doc004_p009	5	0.88911213
hybrid_budgetmv_N50_M24_alpha0p0	q023	doc004_p019	6	0.86943173
hybrid_budgetmv_N50_M24_alpha0p0	q023	doc009_p003	7	0.86214464
hybrid_budgetmv_N50_M24_alpha0p0	q023	doc004_p003	8	0.84886116
hybrid_budgetmv_N50_M24_alpha0p0	q023	doc003_p026	9	0.84336717
hybrid_budgetmv_N50_M24_alpha0p0	q023	doc003_p021	10	0.84064612
hybrid_budgetmv_N50_M24_alpha0p0	q024	doc005_p004	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q024	doc005_p006	2	0.91869130
hybrid_budgetmv_N50_M24_alpha0p0	q024	doc004_p005	3	0.90691812
hybrid_budgetmv_N50_M24_alpha0p0	q024	doc004_p010	4	0.87261317
hybrid_budgetmv_N50_M24_alpha0p0	q024	doc004_p009	5	0.84817752
hybrid_budgetmv_N50_M24_alpha0p0	q024	doc004_p019	6	0.84284635
hybrid_budgetmv_N50_M24_alpha0p0	q024	doc009_p003	7	0.81464222
hybrid_budgetmv_N50_M24_alpha0p0	q024	doc004_p003	8	0.80725199
hybrid_budgetmv_N50_M24_alpha0p0	q024	doc004_p018	9	0.77385386
hybrid_budgetmv_N50_M24_alpha0p0	q024	doc003_p026	10	0.76604940
hybrid_budgetmv_N50_M24_alpha0p0	q025	doc005_p004	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q025	doc005_p006	2	0.99231468
hybrid_budgetmv_N50_M24_alpha0p0	q025	doc004_p005	3	0.98454259
hybrid_budgetmv_N50_M24_alpha0p0	q025	doc004_p010	4	0.95027321
hybrid_budgetmv_N50_M24_alpha0p0	q025	doc009_p003	5	0.91534993
hybrid_budgetmv_N50_M24_alpha0p0	q025	doc004_p009	6	0.90626702
hybrid_budgetmv_N50_M24_alpha0p0	q025	doc004_p019	7	0.86481559
hybrid_budgetmv_N50_M24_alpha0p0	q025	doc003_p026	8	0.83375825
hybrid_budgetmv_N50_M24_alpha0p0	q025	doc003_p004	9	0.82651277
hybrid_budgetmv_N50_M24_alpha0p0	q025	doc004_p003	10	0.79771941
hybrid_budgetmv_N50_M24_alpha0p0	q026	doc005_p004	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q026	doc004_p005	2	0.99326280
hybrid_budgetmv_N50_M24_alpha0p0	q026	doc005_p006	3	0.97506387
hybrid_budgetmv_N50_M24_alpha0p0	q026	doc004_p010	4	0.94245211
hybrid_budgetmv_N50_M24_alpha0p0	q026	doc004_p009	5	0.89780951
hybrid_budgetmv_N50_M24_alpha0p0	q026	doc004_p019	6	0.89246315
hybrid_budgetmv_N50_M24_alpha0p0	q026	doc003_p026	7	0.88534749
hybrid_budgetmv_N50_M24_alpha0p0	q026	doc009_p003	8	0.85260838
hybrid_budgetmv_N50_M24_alpha0p0	q026	doc004_p003	9	0.83500521
hybrid_budgetmv_N50_M24_alpha0p0	q026	doc003_p021	10	0.82684518
hybrid_budgetmv_N50_M24_alpha0p0	q027	doc005_p004	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q027	doc004_p005	2	0.97802610
hybrid_budgetmv_N50_M24_alpha0p0	q027	doc005_p006	3	0.97221142
hybrid_budgetmv_N50_M24_alpha0p0	q027	doc004_p010	4	0.95084280
hybrid_budgetmv_N50_M24_alpha0p0	q027	doc004_p009	5	0.90459384
hybrid_budgetmv_N50_M24_alpha0p0	q027	doc003_p026	6	0.86188542
hybrid_budgetmv_N50_M24_alpha0p0	q027	doc004_p019	7	0.85323195
hybrid_budgetmv_N50_M24_alpha0p0	q027	doc009_p003	8	0.85068613
hybrid_budgetmv_N50_M24_alpha0p0	q027	doc003_p021	9	0.81679494
hybrid_budgetmv_N50_M24_alpha0p0	q027	doc004_p003	10	0.80391921
hybrid_budgetmv_N50_M24_alpha0p0	q028	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q028	doc004_p005	2	0.97738652
hybrid_budgetmv_N50_M24_alpha0p0	q028	doc004_p010	3	0.94452065
hybrid_budgetmv_N50_M24_alpha0p0	q028	doc005_p004	4	0.93923218
hybrid_budgetmv_N50_M24_alpha0p0	q028	doc003_p004	5	0.93413072
hybrid_budgetmv_N50_M24_alpha0p0	q028	doc006_p010	6	0.92450346
hybrid_budgetmv_N50_M24_alpha0p0	q028	doc004_p014	7	0.90092478
hybrid_budgetmv_N50_M24_alpha0p0	q028	doc005_p002	8	0.89997158
hybrid_budgetmv_N50_M24_alpha0p0	q028	doc006_p016	9	0.89218848
hybrid_budgetmv_N50_M24_alpha0p0	q028	doc004_p003	10	0.87072810
hybrid_budgetmv_N50_M24_alpha0p0	q029	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q029	doc005_p004	2	0.93552033
hybrid_budgetmv_N50_M24_alpha0p0	q029	doc004_p005	3	0.90913890
hybrid_budgetmv_N50_M24_alpha0p0	q029	doc004_p019	4	0.89757070
hybrid_budgetmv_N50_M24_alpha0p0	q029	doc004_p010	5	0.86665867
hybrid_budgetmv_N50_M24_alpha0p0	q029	doc004_p003	6	0.85682316
hybrid_budgetmv_N50_M24_alpha0p0	q029	doc006_p002	7	0.85312028
hybrid_budgetmv_N50_M24_alpha0p0	q029	doc006_p016	8	0.81651730
hybrid_budgetmv_N50_M24_alpha0p0	q029	doc006_p010	9	0.81068341
hybrid_budgetmv_N50_M24_alpha0p0	q029	doc006_p013	10	0.80276788
hybrid_budgetmv_N50_M24_alpha0p0	q030	doc005_p004	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p0	q030	doc005_p006	2	0.95167913
hybrid_budgetmv_N50_M24_alpha0p0	q030	doc006_p002	3	0.90329084
hybrid_budgetmv_N50_M24_alpha0p0	q030	doc004_p005	4	0.88520039
hybrid_budgetmv_N50_M24_alpha0p0	q030	doc005_p002	5	0.88386895
hybrid_budgetmv_N50_M24_alpha0p0	q030	doc004_p019	6	0.84481063
hybrid_budgetmv_N50_M24_alpha0p0	q030	doc009_p003	7	0.84431250
hybrid_budgetmv_N50_M24_alpha0p0	q030	doc004_p010	8	0.83719571
hybrid_budgetmv_N50_M24_alpha0p0	q030	doc004_p003	9	0.81413490
hybrid_budgetmv_N50_M24_alpha0p0	q030	doc004_p018	10	0.77817611
