run_name	query_id	page_id	rank	score
hybrid_budgetmv_N50_M24_alpha0p7	q012	doc003_p029	1	0.79904909
hybrid_budgetmv_N50_M24_alpha0p7	q012	doc003_p011	2	0.72705880
hybrid_budgetmv_N50_M24_alpha0p7	q012	doc005_p004	3	0.60929538
hybrid_budgetmv_N50_M24_alpha0p7	q012	doc005_p006	4	0.56234233
hybrid_budgetmv_N50_M24_alpha0p7	q012	doc002_p001	5	0.55513159
hybrid_budgetmv_N50_M24_alpha0p7	q012	doc003_p004	6	0.53634156
hybrid_budgetmv_N50_M24_alpha0p7	q012	doc004_p010	7	0.53142677
hybrid_budgetmv_N50_M24_alpha0p7	q012	doc003_p020	8	0.52804115
hybrid_budgetmv_N50_M24_alpha0p7	q012	doc003_p003	9	0.51023942
hybrid_budgetmv_N50_M24_alpha0p7	q012	doc003_p017	10	0.50436691
hybrid_budgetmv_N50_M24_alpha0p7	q013	doc003_p029	1	0.81581090
hybrid_budgetmv_N50_M24_alpha0p7	q013	doc003_p012	2	0.76821792
hybrid_budgetmv_N50_M24_alpha0p7	q013	doc006_p013	3	0.56958674
hybrid_budgetmv_N50_M24_alpha0p7	q013	doc003_p013	4	0.56094705
hybrid_budgetmv_N50_M24_alpha0p7	q013	doc003_p003	5	0.50030120
hybrid_budgetmv_N50_M24_alpha0p7	q013	doc003_p004	6	0.46136120
hybrid_budgetmv_N50_M24_alpha0p7	q013	doc006_p011	7	0.44099999
hybrid_budgetmv_N50_M24_alpha0p7	q013	doc003_p019	8	0.43220536
hybrid_budgetmv_N50_M24_alpha0p7	q013	doc010_p002	9	0.43119121
hybrid_budgetmv_N50_M24_alpha0p7	q013	doc003_p016	10	0.41924363
hybrid_budgetmv_N50_M24_alpha0p7	q014	doc003_p029	1	0.80259201
hybrid_budgetmv_N50_M24_alpha0p7	q014	doc003_p013	2	0.75864842
hybrid_budgetmv_N50_M24_alpha0p7	q014	doc003_p012	3	0.58402991
hybrid_budgetmv_N50_M24_alpha0p7	q014	doc006_p013	4	0.56101207
hybrid_budgetmv_N50_M24_alpha0p7	q014	doc003_p017	5	0.52629199
hybrid_budgetmv_N50_M24_alpha0p7	q014	doc003_p011	6	0.51128577
hybrid_budgetmv_N50_M24_alpha0p7	q014	doc003_p003	7	0.51011943
hybrid_budgetmv_N50_M24_alpha0p7	q014	doc003_p020	8	0.49640976
hybrid_budgetmv_N50_M24_alpha0p7	q014	doc003_p015	9	0.46560201
hybrid_budgetmv_N50_M24_alpha0p7	q014	doc006_p011	10	0.43617452
hybrid_budgetmv_N50_M24_alpha0p7	q015	doc003_p029	1	0.82597283
hybrid_budgetmv_N50_M24_alpha0p7	q015	doc003_p014	2	0.68534338
hybrid_budgetmv_N50_M24_alpha0p7	q015	doc006_p013	3	0.59926683
hybrid_budgetmv_N50_M24_alpha0p7	q015	doc002_p001	4	0.59687621
hybrid_budgetmv_N50_M24_alpha0p7	q015	doc003_p006	5	0.58767063
hybrid_budgetmv_N50_M24_alpha0p7	q015	doc004_p010	6	0.55944781
hybrid_budgetmv_N50_M24_alpha0p7	q015	doc003_p003	7	0.52453089
hybrid_budgetmv_N50_M24_alpha0p7	q015	doc003_p012	8	0.50540115
hybrid_budgetmv_N50_M24_alpha0p7	q015	doc003_p004	9	0.50223637
hybrid_budgetmv_N50_M24_alpha0p7	q015	doc006_p019	10	0.50111783
hybrid_budgetmv_N50_M24_alpha0p7	q016	doc003_p029	1	0.82406813
hybrid_budgetmv_N50_M24_alpha0p7	q016	doc003_p015	2	0.70883967
hybrid_budgetmv_N50_M24_alpha0p7	q016	doc006_p013	3	0.58717837
hybrid_budgetmv_N50_M24_alpha0p7	q016	doc003_p006	4	0.57966710
hybrid_budgetmv_N50_M24_alpha0p7	q016	doc002_p001	5	0.57472968
hybrid_budgetmv_N50_M24_alpha0p7	q016	doc004_p010	6	0.54398324
hybrid_budgetmv_N50_M24_alpha0p7	q016	doc003_p020	7	0.53783693
hybrid_budgetmv_N50_M24_alpha0p7	q016	doc003_p003	8	0.52522579
hybrid_budgetmv_N50_M24_alpha0p7	q016	doc003_p013	9	0.51517564
hybrid_budgetmv_N50_M24_alpha0p7	q016	doc003_p017	10	0.51339372
hybrid_budgetmv_N50_M24_alpha0p7	q017	doc003_p029	1	0.81165180
hybrid_budgetmv_N50_M24_alpha0p7	q017	doc003_p016	2	0.66585531
hybrid_budgetmv_N50_M24_alpha0p7	q017	doc003_p014	3	0.59271741
hybrid_budgetmv_N50_M24_alpha0p7	q017	doc003_p003	4	0.59179159
hybrid_budgetmv_N50_M24_alpha0p7	q017	doc003_p017	5	0.58303675
hybrid_budgetmv_N50_M24_alpha0p7	q017	doc003_p004	6	0.54947017
hybrid_budgetmv_N50_M24_alpha0p7	q017	doc003_p012	7	0.51045344
hybrid_budgetmv_N50_M24_alpha0p7	q017	doc003_p015	8	0.48096658
hybrid_budgetmv_N50_M24_alpha0p7	q017	doc003_p019	9	0.48061409
hybrid_budgetmv_N50_M24_alpha0p7	q017	doc010_p002	10	0.45012639
hybrid_budgetmv_N50_M24_alpha0p7	q018	doc003_p029	1	0.79838584
hybrid_budgetmv_N50_M24_alpha0p7	q018	doc003_p017	2	0.69871960
hybrid_budgetmv_N50_M24_alpha0p7	q018	doc003_p016	3	0.63733080
hybrid_budgetmv_N50_M24_alpha0p7	q018	doc003_p004	4	0.58390186
hybrid_budgetmv_N50_M24_alpha0p7	q018	doc003_p020	5	0.56515350
hybrid_budgetmv_N50_M24_alpha0p7	q018	doc003_p003	6	0.55538140
hybrid_budgetmv_N50_M24_alpha0p7	q018	doc003_p012	7	0.53623782
hybrid_budgetmv_N50_M24_alpha0p7	q018	doc003_p013	8	0.53116045
hybrid_budgetmv_N50_M24_alpha0p7	q018	doc003_p011	9	0.51096417
hybrid_budgetmv_N50_M24_alpha0p7	q018	doc003_p019	10	0.48342273
hybrid_budgetmv_N50_M24_alpha0p7	q019	doc003_p029	1	0.73376197
hybrid_budgetmv_N50_M24_alpha0p7	q019	doc006_p013	2	0.59866492
hybrid_budgetmv_N50_M24_alpha0p7	q019	doc003_p008	3	0.53309797
hybrid_budgetmv_N50_M24_alpha0p7	q019	doc003_p007	4	0.52081139
hybrid_budgetmv_N50_M24_alpha0p7	q019	doc003_p004	5	0.50119351
hybrid_budgetmv_N50_M24_alpha0p7	q019	doc003_p022	6	0.49519498
hybrid_budgetmv_N50_M24_alpha0p7	q019	doc003_p003	7	0.45648104
hybrid_budgetmv_N50_M24_alpha0p7	q019	doc003_p020	8	0.45059069
hybrid_budgetmv_N50_M24_alpha0p7	q019	doc003_p019	9	0.40225708
hybrid_budgetmv_N50_M24_alpha0p7	q019	doc005_p002	10	0.38869714
hybrid_budgetmv_N50_M24_alpha0p7	q020	doc003_p029	1	0.77937832
hybrid_budgetmv_N50_M24_alpha0p7	q020	doc003_p004	2	0.75722206
hybrid_budgetmv_N50_M24_alpha0p7	q020	doc003_p019	3	0.64176036
hybrid_budgetmv_N50_M24_alpha0p7	q020	doc005_p004	4	0.55945937
hybrid_budgetmv_N50_M24_alpha0p7	q020	doc005_p006	5	0.54731222
hybrid_budgetmv_N50_M24_alpha0p7	q020	doc006_p019	6	0.52269849
hybrid_budgetmv_N50_M24_alpha0p7	q020	doc003_p020	7	0.51687824
hybrid_budgetmv_N50_M24_alpha0p7	q020	doc003_p003	8	0.51602724
hybrid_budgetmv_N50_M24_alpha0p7	q020	doc004_p010	9	0.47603888
hybrid_budgetmv_N50_M24_alpha0p7	q020	doc007_p002	10	0.45645745
hybrid_budgetmv_N50_M24_alpha0p7	q021	doc003_p029	1	0.77818952
hybrid_budgetmv_N50_M24_alpha0p7	q021	doc003_p020	2	0.73543502
hybrid_budgetmv_N50_M24_alpha0p7	q021	doc003_p004	3	0.62808263
hybrid_budgetmv_N50_M24_alpha0p7	q021	doc005_p004	4	0.56674406
hybrid_budgetmv_N50_M24_alpha0p7	q021	doc005_p006	5	0.53877093
hybrid_budgetmv_N50_M24_alpha0p7	q021	doc003_p003	6	0.53092443
hybrid_budgetmv_N50_M24_alpha0p7	q021	doc006_p019	7	0.52244351
hybrid_budgetmv_N50_M24_alpha0p7	q021	doc004_p010	8	0.47869784
hybrid_budgetmv_N50_M24_alpha0p7	q021	doc007_p002	9	0.46093233
hybrid_budgetmv_N50_M24_alpha0p7	q021	doc003_p006	10	0.44277988
hybrid_budgetmv_N50_M24_alpha0p7	q022	doc003_p029	1	0.83176337
hybrid_budgetmv_N50_M24_alpha0p7	q022	doc003_p006	2	0.76822294
hybrid_budgetmv_N50_M24_alpha0p7	q022	doc003_p022	3	0.76551656
hybrid_budgetmv_N50_M24_alpha0p7	q022	doc006_p013	4	0.64659720
hybrid_budgetmv_N50_M24_alpha0p7	q022	doc004_p014	5	0.63641855
hybrid_budgetmv_N50_M24_alpha0p7	q022	doc006_p011	6	0.54932740
hybrid_budgetmv_N50_M24_alpha0p7	q022	doc003_p026	7	0.53371544
hybrid_budgetmv_N50_M24_alpha0p7	q022	doc005_p006	8	0.52383550
hybrid_budgetmv_N50_M24_alpha0p7	q022	doc003_p025	9	0.49613590
hybrid_budgetmv_N50_M24_alpha0p7	q022	doc003_p024	10	0.49568721
hybrid_budgetmv_N50_M24_alpha0p7	q023	doc003_p029	1	0.82550768
hybrid_budgetmv_N50_M24_alpha0p7	q023	doc003_p006	2	0.76347545
hybrid_budgetmv_N50_M24_alpha0p7	q023	doc003_p022	3	0.76247920
hybrid_budgetmv_N50_M24_alpha0p7	q023	doc004_p014	4	0.63982841
hybrid_budgetmv_N50_M24_alpha0p7	q023	doc006_p013	5	0.63684732
hybrid_budgetmv_N50_M24_alpha0p7	q023	doc006_p011	6	0.55617766
hybrid_budgetmv_N50_M24_alpha0p7	q023	doc003_p026	7	0.52644761
hybrid_budgetmv_N50_M24_alpha0p7	q023	doc005_p006	8	0.52266732
hybrid_budgetmv_N50_M24_alpha0p7	q023	doc003_p025	9	0.49133685
hybrid_budgetmv_N50_M24_alpha0p7	q023	doc003_p024	10	0.48618620
hybrid_budgetmv_N50_M24_alpha0p7	q024	doc003_p025	1	0.85247458
hybrid_budgetmv_N50_M24_alpha0p7	q024	doc003_p024	2	0.84172530
hybrid_budgetmv_N50_M24_alpha0p7	q024	doc003_p029	3	0.83373669
hybrid_budgetmv_N50_M24_alpha0p7	q024	doc003_p006	4	0.81147828
hybrid_budgetmv_N50_M24_alpha0p7	q024	doc003_p022	5	0.76402017
hybrid_budgetmv_N50_M24_alpha0p7	q024	doc003_p004	6	0.70698776
hybrid_budgetmv_N50_M24_alpha0p7	q024	doc004_p014	7	0.64323399
hybrid_budgetmv_N50_M24_alpha0p7	q024	doc005_p006	8	0.61130307
hybrid_budgetmv_N50_M24_alpha0p7	q024	doc005_p004	9	0.58074016
hybrid_budgetmv_N50_M24_alpha0p7	q024	doc003_p026	10	0.52258108
hybrid_budgetmv_N50_M24_alpha0p7	q025	doc003_p029	1	0.83912045
hybrid_budgetmv_N50_M24_alpha0p7	q025	doc003_p006	2	0.81491261
hybrid_budgetmv_N50_M24_alpha0p7	q025	doc003_p022	3	0.78449510
hybrid_budgetmv_N50_M24_alpha0p7	q025	doc004_p014	4	0.66647268
hybrid_budgetmv_N50_M24_alpha0p7	q025	doc005_p006	5	0.63339009
hybrid_budgetmv_N50_M24_alpha0p7	q025	doc005_p004	6	0.58074016
hybrid_budgetmv_N50_M24_alpha0p7	q025	doc003_p026	7	0.54289374
hybrid_budgetmv_N50_M24_alpha0p7	q025	doc003_p025	8	0.51418008
hybrid_budgetmv_N50_M24_alpha0p7	q025	doc003_p004	9	0.51188679
hybrid_budgetmv_N50_M24_alpha0p7	q025	doc003_p024	10	0.50772191
hybrid_budgetmv_N50_M24_alpha0p7	q026	doc003_p029	1	0.83656035
hybrid_budgetmv_N50_M24_alpha0p7	q026	doc003_p022	2	0.77435069
hybrid_budgetmv_N50_M24_alpha0p7	q026	doc003_p006	3	0.77399952
hybrid_budgetmv_N50_M24_alpha0p7	q026	doc004_p014	4	0.64583049
hybrid_budgetmv_N50_M24_alpha0p7	q026	doc006_p013	5	0.64564709
hybrid_budgetmv_N50_M24_alpha0p7	q026	doc006_p011	6	0.55495117
hybrid_budgetmv_N50_M24_alpha0p7	q026	doc003_p026	7	0.53904171
hybrid_budgetmv_N50_M24_alpha0p7	q026	doc005_p006	8	0.51958325
hybrid_budgetmv_N50_M24_alpha0p7	q026	doc003_p025	9	0.50063534
hybrid_budgetmv_N50_M24_alpha0p7	q026	doc003_p024	10	0.49847031
hybrid_budgetmv_N50_M24_alpha0p7	q027	doc003_p029	1	0.82631613
hybrid_budgetmv_N50_M24_alpha0p7	q027	doc003_p022	2	0.77121269
hybrid_budgetmv_N50_M24_alpha0p7	q027	doc003_p006	3	0.76983543
hybrid_budgetmv_N50_M24_alpha0p7	q027	doc004_p014	4	0.64823400
hybrid_budgetmv_N50_M24_alpha0p7	q027	doc006_p013	5	0.63585856
hybrid_budgetmv_N50_M24_alpha0p7	q027	doc006_p011	6	0.55857363
hybrid_budgetmv_N50_M24_alpha0p7	q027	doc003_p026	7	0.53200308
hybrid_budgetmv_N50_M24_alpha0p7	q027	doc005_p006	8	0.51872752
hybrid_budgetmv_N50_M24_alpha0p7	q027	doc003_p025	9	0.49634415
hybrid_budgetmv_N50_M24_alpha0p7	q027	doc003_p024	10	0.48896341
hybrid_budgetmv_N50_M24_alpha0p7	q028	doc005_p006	1	1.00000000
hybrid_budgetmv_N50_M24_alpha0p7	q028	doc004_p003	2	0.87242328
hybrid_budgetmv_N50_M24_alpha0p7	q028	doc004_p010	3	0.86021607
hybrid_budgetmv_N50_M24_alpha0p7	q028	doc004_p005	4	0.79470467
hybrid_budgetmv_N50_M24_alpha0p7	q028	doc006_p013	5	0.75888670
hybrid_budgetmv_N50_M24_alpha0p7	q028	doc002_p001	6	0.74836306
hybrid_budgetmv_N50_M24_alpha0p7	q028	doc004_p015	7	0.74694689
hybrid_budgetmv_N50_M24_alpha0p7	q028	doc006_p016	8	0.70497148
hybrid_budgetmv_N50_M24_alpha0p7	q028	doc004_p018	9	0.68242107
hybrid_budgetmv_N50_M24_alpha0p7	q028	doc005_p004	10	0.66582864
hybrid_budgetmv_N50_M24_alpha0p7	q029	doc003_p022	1	0.78878756
hybrid_budgetmv_N50_M24_alpha0p7	q029	doc003_p029	2	0.73015798
hybrid_budgetmv_N50_M24_alpha0p7	q029	doc005_p006	3	0.72128407
hybrid_budgetmv_N50_M24_alpha0p7	q029	doc006_p013	4	0.65588406
hybrid_budgetmv_N50_M24_alpha0p7	q029	doc004_p019	5	0.64660263
hybrid_budgetmv_N50_M24_alpha0p7	q029	doc003_p003	6	0.64203929
hybrid_budgetmv_N50_M24_alpha0p7	q029	doc006_p002	7	0.60828288
hybrid_budgetmv_N50_M24_alpha0p7	q029	doc004_p014	8	0.60033212
hybrid_budgetmv_N50_M24_alpha0p7	q029	doc004_p015	9	0.59210225
hybrid_budgetmv_N50_M24_alpha0p7	q029	doc009_p003	10	0.58829283
hybrid_budgetmv_N50_M24_alpha0p7	q030	doc003_p029	1	0.76084685
hybrid_budgetmv_N50_M24_alpha0p7	q030	doc002_p001	2	0.60223843
hybrid_budgetmv_N50_M24_alpha0p7	q030	doc004_p010	3	0.51747166
hybrid_budgetmv_N50_M24_alpha0p7	q030	doc003_p003	4	0.49642642
hybrid_budgetmv_N50_M24_alpha0p7	q030	doc005_p002	5	0.49229377
hybrid_budgetmv_N50_M24_alpha0p7	q030	doc005_p006	6	0.46597665
hybrid_budgetmv_N50_M24_alpha0p7	q030	doc005_p004	7	0.45120047
hybrid_budgetmv_N50_M24_alpha0p7	q030	doc010_p001	8	0.44302184
hybrid_budgetmv_N50_M24_alpha0p7	q030	doc004_p019	9	0.41568134
hybrid_budgetmv_N50_M24_alpha0p7	q030	doc006_p002	10	0.39410899
