run_name	query_id	page_id	rank	score
hybrid_fullmv_N50_alpha0p3	q025	doc004_p019	7	0.61318865
hybrid_fullmv_N50_alpha0p3	q025	doc004_p010	8	0.61085017
hybrid_fullmv_N50_alpha0p3	q025	doc006_p013	9	0.60478446
hybrid_fullmv_N50_alpha0p3	q025	doc003_p004	10	0.60058314
hybrid_fullmv_N50_alpha0p3	q026	doc003_p006	1	0.82473696
hybrid_fullmv_N50_alpha0p3	q026	doc006_p019	2	0.82288966
hybrid_fullmv_N50_alpha0p3	q026	doc006_p013	3	0.73936475
hybrid_fullmv_N50_alpha0p3	q026	doc004_p014	4	0.72959178
hybrid_fullmv_N50_alpha0p3	q026	doc005_p006	5	0.72657972
hybrid_fullmv_N50_alpha0p3	q026	doc005_p004	6	0.71723856
hybrid_fullmv_N50_alpha0p3	q026	doc003_p029	7	0.70612374
hybrid_fullmv_N50_alpha0p3	q026	doc004_p019	8	0.69672494
hybrid_fullmv_N50_alpha0p3	q026	doc004_p013	9	0.68914560
hybrid_fullmv_N50_alpha0p3	q026	doc003_p022	10	0.68200575
hybrid_fullmv_N50_alpha0p3	q027	doc006_p019	1	0.82288966
hybrid_fullmv_N50_alpha0p3	q027	doc003_p006	2	0.81605573
hybrid_fullmv_N50_alpha0p3	q027	doc004_p014	3	0.74046180
hybrid_fullmv_N50_alpha0p3	q027	doc005_p004	4	0.72323283
hybrid_fullmv_N50_alpha0p3	q027	doc005_p006	5	0.67716799
hybrid_fullmv_N50_alpha0p3	q027	doc003_p029	6	0.67192881
hybrid_fullmv_N50_alpha0p3	q027	doc006_p013	7	0.66531796
hybrid_fullmv_N50_alpha0p3	q027	doc004_p013	8	0.64643987
hybrid_fullmv_N50_alpha0p3	q027	doc004_p010	9	0.63602579
hybrid_fullmv_N50_alpha0p3	q027	doc003_p022	10	0.63239800
hybrid_fullmv_N50_alpha0p3	q028	doc004_p003	1	0.88563691
hybrid_fullmv_N50_alpha0p3	q028	doc004_p010	2	0.85730137
hybrid_fullmv_N50_alpha0p3	q028	doc005_p006	3	0.84362155
hybrid_fullmv_N50_alpha0p3	q028	doc001_p002	4	0.83978324
hybrid_fullmv_N50_alpha0p3	q028	doc004_p015	5	0.76937391
hybrid_fullmv_N50_alpha0p3	q028	doc004_p014	6	0.76161301
hybrid_fullmv_N50_alpha0p3	q028	doc004_p005	7	0.74764760
hybrid_fullmv_N50_alpha0p3	q028	doc005_p004	8	0.74731139
hybrid_fullmv_N50_alpha0p3	q028	doc006_p013	9	0.73548082
hybrid_fullmv_N50_alpha0p3	q028	doc004_p013	10	0.70600218
hybrid_fullmv_N50_alpha0p3	q029	doc003_p012	1	0.81494781
hybrid_fullmv_N50_alpha0p3	q029	doc001_p002	2	0.54555430
hybrid_fullmv_N50_alpha0p3	q029	doc005_p006	3	0.53791046
hybrid_fullmv_N50_alpha0p3	q029	doc003_p013	4	0.53594496
hybrid_fullmv_N50_alpha0p3	q029	doc004_p019	5	0.53524277
hybrid_fullmv_N50_alpha0p3	q029	doc004_p015	6	0.52570446
hybrid_fullmv_N50_alpha0p3	q029	doc004_p014	7	0.52506119
hybrid_fullmv_N50_alpha0p3	q029	doc006_p013	8	0.51712409
hybrid_fullmv_N50_alpha0p3	q029	doc003_p022	9	0.51450016
hybrid_fullmv_N50_alpha0p3	q029	doc003_p003	10	0.47844875
hybrid_fullmv_N50_alpha0p3	q030	doc003_p013	1	0.69999999
hybrid_fullmv_N50_alpha0p3	q030	doc005_p004	2	0.64596166
hybrid_fullmv_N50_alpha0p3	q030	doc004_p010	3	0.59141247
hybrid_fullmv_N50_alpha0p3	q030	doc003_p003	4	0.58568186
hybrid_fullmv_N50_alpha0p3	q030	doc004_p019	5	0.58497869
hybrid_fullmv_N50_alpha0p3	q030	doc005_p006	6	0.57593278
hybrid_fullmv_N50_alpha0p3	q030	doc004_p014	7	0.56097235
hybrid_fullmv_N50_alpha0p3	q030	doc004_p003	8	0.55978154
hybrid_fullmv_N50_alpha0p3	q030	doc001_p002	9	0.55897028
hybrid_fullmv_N50_alpha0p3	q030	doc005_p002	10	0.55526245
