query_id,page_id,coarse_rank,fine_rank,bm25_score_raw,mv_score_raw,bm25_score_norm,mv_score_norm,alpha,hybrid_score,hybrid_rank
q001,doc005_p002,50,31,3.02915800,0.84274089,0.00000000,0.59735530,0.2,0.47788424,39
q001,doc001_p005,11,43,7.20829400,0.74928939,0.34753314,0.50089403,0.2,0.47022185,40
q001,doc006_p007,32,42,5.75124000,0.76305568,0.22636585,0.51510369,0.2,0.45735612,41
q001,doc006_p015,24,44,6.58028900,0.74079651,0.29530881,0.49212762,0.2,0.45276386,42
q001,doc006_p011,39,40,4.91621300,0.77195990,0.15692577,0.52429469,0.2,0.45082091,43
q001,doc003_p001,49,39,3.09011000,0.77535468,0.00506871,0.52779880,0.2,0.42325278,44
q001,doc010_p001,14,46,7.13687100,0.68781722,0.34159366,0.43744204,0.2,0.41827236,45
q001,doc006_p027,44,45,4.01557900,0.71347523,0.08202987,0.46392641,0.2,0.38754710,46
q001,doc006_p014,29,47,5.98329900,0.66976666,0.24566367,0.41881013,0.2,0.38418084,47
q001,doc002_p001,10,48,7.24297300,0.57416475,0.35041701,0.32012919,0.2,0.32618675,48
q001,doc001_p001,2,49,13.69148500,0.33672112,0.88666938,0.07503826,0.2,0.23736448,49
q001,doc001_p003,21,50,6.87130300,0.26402420,0.31950927,0.00000000,0.2,0.06390185,50
q002,doc001_p002,2,1,11.74635400,0.50915086,0.84083502,0.99999999,0.2,0.96816700,1
q002,doc006_p019,3,3,10.97743200,0.15394033,0.77156330,0.67446491,0.2,0.69388459,2
q002,doc006_p013,4,2,8.99068500,0.20099561,0.59257847,0.71758904,0.2,0.69258693,3
q002,doc004_p014,14,5,6.51815400,0.13866320,0.36982966,0.66046408,0.2,0.60233720,4
q002,doc004_p016,31,4,4.56373600,0.14923041,0.19375733,0.67014847,0.2,0.57487024,5
q002,doc005_p006,21,6,5.52410400,0.05762499,0.28027630,0.58619607,0.2,0.52501212,6
q002,doc004_p019,18,10,6.10186400,0.02226370,0.33232634,0.55378898,0.2,0.50949645,7
q002,doc004_p003,16,12,6.21405800,0.01752375,0.34243383,0.54944502,0.2,0.50804278,8
q002,doc004_p010,19,11,5.60657400,0.01818884,0.28770597,0.55005454,0.2,0.49758483,9
q002,doc004_p013,32,7,4.51841100,0.04324809,0.18967403,0.57302026,0.2,0.49635101,10
q002,doc005_p004,33,8,4.23015200,0.03784160,0.16370495,0.56806545,0.2,0.48719335,11
q002,doc004_p005,44,9,3.10327600,0.02252713,0.06218537,0.55403040,0.2,0.45566139,12
q002,doc006_p002,15,15,6.29075800,-0.06311381,0.34934369,0.47554418,0.2,0.45030408,13
q002,doc006_p009,6,23,7.66040700,-0.11119193,0.47273454,0.43148267,0.2,0.43973304,14
q002,doc006_p016,11,19,6.96758700,-0.10299900,0.41031880,0.43899113,0.2,0.43325666,15
q002,doc009_p003,9,21,7.03525500,-0.10809001,0.41641497,0.43432544,0.2,0.43074335,16
q002,doc004_p009,27,14,4.88125000,-0.05655209,0.22236197,0.48155772,0.2,0.42971857,17
q002,doc003_p003,12,22,6.81874500,-0.11045206,0.39690972,0.43216072,0.2,0.42511052,18
q002,doc003_p021,40,13,3.55767900,-0.03319685,0.10312226,0.50296178,0.2,0.42299388,19
q002,doc006_p003,8,26,7.42036200,-0.13996091,0.45110903,0.40511714,0.2,0.41431552,20
q002,doc005_p001,22,16,5.44825800,-0.09407608,0.27344338,0.44716860,0.2,0.41242356,21
q002,doc004_p015,23,18,5.10432800,-0.10149018,0.24245893,0.44037390,0.2,0.40079091,22
q002,doc005_p009,7,28,7.45509900,-0.16305214,0.45423846,0.38395503,0.2,0.39801172,23
q002,doc003_p028,24,24,5.02680900,-0.11906508,0.23547529,0.42426726,0.2,0.38650887,24
q002,doc004_p018,35,17,3.89828100,-0.09472998,0.13380689,0.44656933,0.2,0.38401684,25
q002,doc005_p002,46,20,3.02915800,-0.10504795,0.05550813,0.43711336,0.2,0.36079231,26
q002,doc010_p002,10,32,7.00748000,-0.21370851,0.41391274,0.33753066,0.2,0.35280708,27
q002,doc006_p004,28,30,4.68427600,-0.17657304,0.20461670,0.37156371,0.2,0.33817431,28
q002,doc003_p004,50,25,2.41301300,-0.12922360,0.00000000,0.41495742,0.2,0.33196594,29
q002,doc006_p010,34,29,3.99528800,-0.17426977,0.14254619,0.37367455,0.2,0.32744888,30
q002,doc006_p006,13,40,6.74361900,-0.24669106,0.39014166,0.30730358,0.2,0.32387120,31
q002,doc005_p003,48,27,2.53551500,-0.15362804,0.01103613,0.39259181,0.2,0.31628067,32
q002,doc001_p005,5,45,8.43588400,-0.30079967,0.54259679,0.25771538,0.2,0.31469166,33
q002,doc006_p015,37,31,3.67376100,-0.19422059,0.11358002,0.35539049,0.2,0.30702840,34
q002,doc006_p011,25,36,4.91621300,-0.23124057,0.22551177,0.32146328,0.2,0.30227298,35
q002,doc007_p001,39,33,3.57438000,-0.21634421,0.10462685,0.33511515,0.2,0.28901749,36
q002,doc006_p014,41,34,3.50548700,-0.21637705,0.09842032,0.33508505,0.2,0.28775210,37
q002,doc006_p026,30,41,4.61000500,-0.25311804,0.19792567,0.30141353,0.2,0.28071596,38
q002,doc007_p002,20,44,5.60572000,-0.27982736,0.28762903,0.27693559,0.2,0.27907428,39
q002,doc006_p005,36,38,3.81955400,-0.23617859,0.12671442,0.31693780,0.2,0.27889312,40
q002,doc001_p004,26,43,4.89258100,-0.26350585,0.22338277,0.29189355,0.2,0.27819139,41
q002,doc006_p012,42,37,3.40451300,-0.23550883,0.08932363,0.31755161,0.2,0.27190601,42
q002,doc003_p001,45,35,3.09011000,-0.22814913,0.06099926,0.32429645,0.2,0.27163701,43
q002,doc004_p020,47,39,2.67277500,-0.24380569,0.02340180,0.30994789,0.2,0.25263867,44
q002,doc006_p007,43,42,3.40279900,-0.26192775,0.08916922,0.29333981,0.2,0.25250569,45
q002,doc002_p001,17,48,6.19127200,-0.34836042,0.34038106,0.21412801,0.2,0.23937862,46
q002,doc010_p001,38,46,3.63680400,-0.32664922,0.11025059,0.23402538,0.2,0.20927042,47
q002,doc001_p001,1,50,13.51309900,-0.58200812,1.00000000,0.00000000,0.2,0.20000000,48
q002,doc003_p029,49,47,2.50112000,-0.33343807,0.00793751,0.22780370,0.2,0.18383046,49
q002,doc001_p003,29,49,4.64583900,-0.54993731,0.20115394,0.02939151,0.2,0.06374400,50
q003,doc001_p002,35,1,3.88813100,0.23030871,0.19691173,0.99999999,0.2,0.83938234,1
q003,doc004_p016,43,2,2.79092200,0.01320997,0.09807103,0.81766160,0.2,0.67374349,2
q003,doc004_p010,9,4,7.24552500,-0.13141218,0.49935838,0.69619534,0.2,0.65682795,3
q003,doc005_p006,11,3,7.09094600,-0.12977339,0.48543332,0.69757174,0.2,0.65514406,4
q003,doc006_p013,5,8,8.60126400,-0.17107475,0.62148843,0.66288327,0.2,0.65460430,5
q003,doc006_p019,2,15,10.99652200,-0.27072459,0.83726226,0.57918867,0.2,0.63080339,6
q003,doc006_p009,7,11,7.66040700,-0.22645813,0.53673251,0.61636749,0.2,0.60044049,7
q003,doc004_p014,24,5,4.56220100,-0.14806405,0.25763449,0.68220966,0.2,0.59729463,8
q003,doc004_p003,27,7,4.21953800,-0.15410747,0.22676612,0.67713387,0.2,0.58706032,9
q003,doc004_p015,20,10,5.26706400,-0.21938136,0.32113119,0.62231118,0.2,0.56207518,10
q003,doc003_p021,46,6,2.38653800,-0.14923236,0.06164260,0.68122841,0.2,0.55731125,11
q003,doc006_p016,19,12,5.29084000,-0.23922959,0.32327302,0.60564091,0.2,0.54916733,12
q003,doc007_p002,3,33,9.36951200,-0.35004523,0.69069510,0.51256830,0.2,0.54819366,13
q003,doc004_p013,42,9,2.98164500,-0.18159573,0.11525207,0.65404684,0.2,0.54628789,14
q003,doc003_p004,13,14,5.91425700,-0.26708820,0.37943276,0.58224283,0.2,0.54168082,15
q003,doc005_p009,8,24,7.30062400,-0.31239980,0.50432190,0.54418621,0.2,0.53621335,16
q003,doc004_p009,21,18,5.24677700,-0.27905208,0.31930366,0.57219452,0.2,0.52161635,17
q003,doc005_p004,10,29,7.19721400,-0.33205265,0.49500634,0.52768004,0.2,0.52114530,18
q003,doc005_p001,6,36,8.49916200,-0.36825460,0.61229070,0.49727449,0.2,0.52027773,19
q003,doc005_p003,17,20,5.37165000,-0.28768730,0.33055269,0.56494191,0.2,0.51806407,20
q003,doc003_p003,37,13,3.63380600,-0.24563001,0.17400118,0.60026528,0.2,0.51501246,21
q003,doc010_p002,14,22,5.66062600,-0.30982089,0.35658473,0.54635220,0.2,0.50839871,22
q003,doc006_p002,26,16,4.26653400,-0.27475712,0.23099969,0.57580180,0.2,0.50684138,23
q003,doc004_p018,31,17,4.06237100,-0.27683491,0.21260792,0.57405669,0.2,0.50176694,24
q003,doc004_p019,30,19,4.09648400,-0.28688538,0.21568095,0.56561544,0.2,0.49562854,25
q003,doc006_p011,4,40,8.79135200,-0.41315076,0.63861227,0.45956679,0.2,0.49537589,26
q003,doc006_p006,18,28,5.37004500,-0.32959658,0.33040810,0.52974286,0.2,0.48987591,27
q003,doc009_p003,34,21,3.92354800,-0.29118729,0.20010223,0.56200232,0.2,0.48962230,28
q003,doc006_p021,28,23,4.13578000,-0.31141961,0.21922088,0.54500946,0.2,0.47985174,29
q003,doc003_p028,39,25,3.14572100,-0.31314081,0.13003265,0.54356384,0.2,0.46085760,30
q003,doc006_p005,16,37,5.41287100,-0.37495473,0.33426603,0.49164714,0.2,0.46017092,31
q003,doc005_p005,33,32,3.93072700,-0.34727836,0.20074894,0.51489216,0.2,0.45206352,32
q003,doc005_p002,12,41,6.18009500,-0.41343707,0.40338045,0.45932633,0.2,0.44813715,33
q003,doc006_p007,36,35,3.64966500,-0.35420084,0.17542982,0.50907806,0.2,0.44234841,34
q003,doc006_p004,41,30,3.03617000,-0.34080893,0.12016389,0.52032575,0.2,0.44029338,35
q003,doc003_p001,49,26,1.73356400,-0.31539106,0.00282025,0.54167389,0.2,0.43390316,36
q003,doc005_p007,40,34,3.10574000,-0.35295177,0.12643101,0.51012714,0.2,0.43338791,37
q003,doc006_p015,44,31,2.59939900,-0.34320602,0.08081792,0.51831247,0.2,0.43081356,38
q003,doc003_p009,48,27,1.82722800,-0.32780209,0.01125786,0.53125003,0.2,0.42725160,39
q003,doc007_p001,29,39,4.11427200,-0.39851183,0.21728336,0.47186184,0.2,0.42094614,40
q003,doc006_p026,38,38,3.16058400,-0.38594759,0.13137157,0.48241438,0.2,0.41220582,41
q003,doc006_p003,25,43,4.50469000,-0.43263137,0.25245368,0.44320528,0.2,0.40505496,42
q003,doc006_p010,32,42,3.99528800,-0.42247728,0.20656484,0.45173357,0.2,0.40269982,43
q003,doc001_p004,15,46,5.44353600,-0.49017495,0.33702845,0.39487518,0.2,0.38330583,44
q003,doc006_p014,47,44,1.84812700,-0.44371420,0.01314052,0.43389696,0.2,0.34974567,45
q003,doc010_p001,23,47,4.64255500,-0.54427505,0.26487307,0.34943722,0.2,0.33252439,46
q003,doc002_p001,1,48,12.80303800,-0.77251554,1.00000000,0.15774101,0.2,0.32619281,47
q003,doc006_p012,50,45,1.70225700,-0.47501716,0.00000000,0.40760601,0.2,0.32608481,48
q003,doc001_p001,45,49,2.56357700,-0.81434387,0.07759094,0.12260994,0.2,0.11360614,49
q003,doc001_p003,22,50,4.82961400,-0.96032774,0.28172405,0.00000000,0.2,0.05634481,50
q004,doc001_p002,30,1,7.70755900,0.84752858,0.14502712,0.99999999,0.2,0.82900542,1
q004,doc005_p006,9,5,9.37516900,0.68070972,0.23859705,0.82459791,0.2,0.70739774,2
q004,doc004_p016,45,2,5.99749200,0.71901578,0.04907493,0.86487491,0.2,0.70171491,3
q004,doc004_p010,5,8,9.55820400,0.65170664,0.24886718,0.79410256,0.2,0.68505548,4
q004,doc004_p018,40,3,6.79242900,0.68829203,0.09367900,0.83257035,0.2,0.68479208,5
q004,doc004_p009,39,6,7.10169400,0.67884147,0.11103192,0.82263354,0.2,0.68031322,6
q004,doc004_p003,19,7,8.51551100,0.65677822,0.19036147,0.79943508,0.2,0.67762036,7
q004,doc006_p013,7,9,9.39821500,0.64423549,0.23989016,0.78624700,0.2,0.67697563,8
q004,doc004_p005,43,4,6.41394400,0.68208230,0.07244213,0.82604112,0.2,0.67532132,9
q004,doc005_p004,4,12,9.72703000,0.59865052,0.25834004,0.73831658,0.2,0.64232127,10
q004,doc006_p008,20,11,8.45214500,0.61011249,0.18680599,0.75036829,0.2,0.63765583,11
q004,doc003_p021,32,10,7.58490500,0.62027800,0.13814498,0.76105684,0.2,0.63647447,12
q004,doc004_p019,13,13,9.16508000,0.59176099,0.22680891,0.73107257,0.2,0.63021984,13
q004,doc006_p019,2,23,14.14775100,0.51159340,0.50638756,0.64678017,0.2,0.61870165,14
q004,doc003_p004,11,16,9.24970700,0.57671452,0.23155735,0.71525192,0.2,0.61851301,15
q004,doc004_p014,17,14,8.77428200,0.57786024,0.20488116,0.71645659,0.2,0.61414150,16
q004,doc004_p015,25,17,8.05183400,0.56569022,0.16434446,0.70366040,0.2,0.59579721,17
q004,doc004_p013,42,15,6.53894600,0.57714719,0.07945602,0.71570685,0.2,0.58845668,18
q004,doc006_p016,18,19,8.65834300,0.54423702,0.19837580,0.68110338,0.2,0.58455786,19
q004,doc003_p028,16,21,8.81521000,0.53747708,0.20717764,0.67399563,0.2,0.58063203,20
q004,doc009_p003,23,18,8.10832200,0.54521561,0.16751401,0.68213232,0.2,0.57920866,21
q004,doc003_p003,28,20,7.93064800,0.54210079,0.15754469,0.67885724,0.2,0.57459473,22
q004,doc001_p004,1,46,22.94494800,0.33336881,1.00000000,0.45938552,0.2,0.56750842,23
q004,doc005_p009,14,26,9.10872000,0.50054997,0.22364654,0.63516853,0.2,0.55286413,24
q004,doc010_p002,21,25,8.35433400,0.50350082,0.18131780,0.63827121,0.2,0.54688053,25
q004,doc006_p009,31,27,7.60517000,0.50028604,0.13928206,0.63489102,0.2,0.53576923,26
q004,doc005_p001,36,24,7.25586200,0.50426286,0.11968232,0.63907246,0.2,0.53519443,27
q004,doc006_p011,47,22,5.63002400,0.52359217,0.02845623,0.65939631,0.2,0.53320829,28
q004,doc006_p005,15,34,8.90949000,0.46169600,0.21246771,0.59431543,0.2,0.51794589,29
q004,doc006_p006,24,33,8.06528800,0.47203490,0.16509937,0.60518629,0.2,0.51716891,30
q004,doc005_p003,38,31,7.10299500,0.48458174,0.11110492,0.61837870,0.2,0.51692394,31
q004,doc006_p004,46,28,5.95767300,0.49471301,0.04684068,0.62903125,0.2,0.51259314,32
q004,doc006_p012,37,32,7.16905900,0.47603637,0.11481178,0.60939365,0.2,0.51047728,33
q004,doc003_p009,48,29,5.48168500,0.48842958,0.02013290,0.62242452,0.2,0.50196620,34
q004,doc006_p010,34,35,7.40988500,0.46059984,0.12832458,0.59316287,0.2,0.50019521,35
q004,doc004_p020,50,30,5.12287500,0.48808962,0.00000000,0.62206707,0.2,0.49765366,36
q004,doc006_p002,22,36,8.35243500,0.44450206,0.18121124,0.57623683,0.2,0.49723171,37
q004,doc006_p026,10,37,9.30672600,0.42130256,0.23475670,0.55184366,0.2,0.48842627,38
q004,doc007_p001,12,39,9.24594900,0.40646103,0.23134649,0.53623850,0.2,0.47526010,39
q004,doc006_p014,6,41,9.48878600,0.39467403,0.24497212,0.52384503,0.2,0.46807045,40
q004,doc001_p005,27,40,7.97326000,0.39623725,0.15993566,0.52548868,0.2,0.45237808,41
q004,doc007_p002,41,38,6.68315200,0.41088077,0.08754745,0.54088564,0.2,0.45021800,42
q004,doc006_p003,3,45,11.00130000,0.34738654,0.32983958,0.47412449,0.2,0.44526751,43
q004,doc010_p001,8,44,9.37579000,0.35864002,0.23863189,0.48595699,0.2,0.43649197,44
q004,doc006_p015,26,43,8.02412800,0.36750510,0.16278987,0.49527820,0.2,0.42878053,45
q004,doc003_p029,44,42,6.10679000,0.39059874,0.05520766,0.51956006,0.2,0.42668958,46
q004,doc006_p007,49,47,5.25439000,0.30795249,0.00737933,0.43266147,0.2,0.34760504,47
q004,doc002_p001,29,48,7.85832500,0.17880508,0.15348663,0.29686913,0.2,0.26819263,48
q004,doc001_p003,35,49,7.40980100,-0.06251512,0.12831986,0.04313245,0.2,0.06016993,49
q004,doc001_p001,33,50,7.51335500,-0.10353690,0.13413030,0.00000000,0.2,0.02682606,50
q005,doc001_p002,9,1,6.86349700,0.39230785,0.41179525,0.99999999,0.2,0.88235904,1
q005,doc004_p010,7,4,7.37560800,0.19155732,0.46787835,0.73609828,0.2,0.68245429,2
q005,doc006_p013,3,7,8.82913600,0.16113034,0.62705940,0.69609972,0.2,0.68229166,3
q005,doc004_p016,11,2,6.48717500,0.20727813,0.37058288,0.75676447,0.2,0.67952815,4
q005,doc005_p006,12,3,6.35498400,0.19935773,0.35610617,0.74635251,0.2,0.66830324,5
q005,doc006_p019,2,23,10.53370100,0.07474013,0.81373241,0.58253328,0.2,0.62877311,6
q005,doc006_p024,43,5,3.67578200,0.19096626,0.06269718,0.73532129,0.2,0.60079647,7
q005,doc004_p015,20,9,5.36289200,0.15255906,0.24745863,0.68483213,0.2,0.59735743,8
q005,doc004_p003,30,8,5.03900900,0.15750161,0.21198904,0.69132949,0.2,0.59546140,9
q005,doc004_p019,25,10,5.15334900,0.13444942,0.22451082,0.66102564,0.2,0.57372268,10
q005,doc004_p018,34,11,4.86874600,0.13317068,0.19334293,0.65934464,0.2,0.56614430,11
q005,doc004_p005,50,6,3.10327600,0.16749920,0.00000000,0.70447207,0.2,0.56357766,12
q005,doc004_p014,24,13,5.15958300,0.11951665,0.22519353,0.64139539,0.2,0.55815502,13
q005,doc006_p008,23,14,5.26215100,0.11722055,0.23642612,0.63837700,0.2,0.55798682,14
q005,doc005_p004,18,15,5.42532900,0.11323569,0.25429633,0.63313860,0.2,0.55737015,15
q005,doc006_p026,1,42,12.23456400,-0.02889634,1.00000000,0.44629533,0.2,0.55703626,16
q005,doc009_p003,37,12,4.52580900,0.12390660,0.15578668,0.64716631,0.2,0.54889038,17
q005,doc006_p016,26,18,5.14913100,0.10364305,0.22404890,0.62052835,0.2,0.54123246,18
q005,doc005_p009,10,24,6.54416000,0.07431050,0.37682351,0.58196850,0.2,0.54093950,19
q005,doc006_p009,14,21,6.14343900,0.08092097,0.33293912,0.59065846,0.2,0.53911459,20
q005,doc004_p009,29,19,5.06527100,0.10235021,0.21486509,0.61882881,0.2,0.53803607,21
q005,doc010_p002,8,28,7.00748000,0.06093359,0.42756334,0.56438354,0.2,0.53701950,22
q005,doc007_p002,5,33,8.02633200,0.03333372,0.53914147,0.52810143,0.2,0.53030944,23
q005,doc006_p011,4,35,8.73971900,0.01734470,0.61726703,0.50708266,0.2,0.52911953,24
q005,doc005_p002,21,22,5.36191600,0.07852700,0.24735174,0.58751141,0.2,0.51947948,25
q005,doc006_p005,17,25,5.53840300,0.07389483,0.26667946,0.58142207,0.2,0.51847355,26
q005,doc003_p003,45,16,3.57220000,0.11275423,0.05135354,0.63250568,0.2,0.51627525,27
q005,doc005_p001,13,29,6.20318800,0.04819421,0.33948245,0.54763667,0.2,0.50600583,28
q005,doc004_p013,44,20,3.59106800,0.09673635,0.05341985,0.61144897,0.2,0.49984315,29
q005,doc003_p028,31,26,5.02680900,0.06567201,0.21065298,0.57061255,0.2,0.49862064,30
q005,doc003_p004,49,17,3.14450800,0.10374123,0.00451546,0.62065741,0.2,0.49742902,31
q005,doc006_p002,33,27,4.93458400,0.06138241,0.20055309,0.56497355,0.2,0.49208946,32
q005,doc005_p003,38,30,4.35904900,0.04685426,0.13752419,0.54587520,0.2,0.46420500,33
q005,doc006_p004,42,31,3.80288900,0.04337322,0.07661712,0.54129911,0.2,0.44836271,34
q005,doc006_p006,22,37,5.31814000,0.01176124,0.24255768,0.49974278,0.2,0.44830576,35
q005,doc006_p010,41,32,3.99528800,0.03772758,0.09768742,0.53387749,0.2,0.44663948,36
q005,doc003_p009,39,34,4.14152500,0.02496886,0.11370236,0.51710520,0.2,0.43642463,37
q005,doc006_p003,28,40,5.11396700,-0.00733993,0.22019796,0.47463286,0.2,0.42374588,38
q005,doc001_p005,16,41,5.71221300,-0.02611357,0.28571402,0.44995349,0.2,0.41710560,39
q005,doc006_p012,47,36,3.40451300,0.01218575,0.03298954,0.50030083,0.2,0.40683857,40
q005,doc006_p014,46,38,3.50548700,0.00926503,0.04404756,0.49646133,0.2,0.40597858,41
q005,doc006_p007,15,43,5.99741800,-0.05665664,0.31694784,0.40980232,0.2,0.39123142,42
q005,doc006_p022,48,39,3.19420100,-0.00327253,0.00995752,0.47997976,0.2,0.38597531,43
q005,doc007_p001,36,44,4.62785100,-0.06059834,0.16696166,0.40462066,0.2,0.35708886,44
q005,doc010_p001,32,45,4.94606000,-0.08121372,0.20180986,0.37752019,0.2,0.34237812,45
q005,doc001_p004,27,46,5.14807500,-0.09158920,0.22393325,0.36388084,0.2,0.33589132,46
q005,doc003_p029,40,47,4.09437700,-0.09351255,0.10853901,0.36135245,0.2,0.31078976,47
q005,doc002_p001,19,48,5.38728100,-0.24680969,0.25012955,0.15983181,0.2,0.17789136,48
q005,doc001_p001,6,50,7.82208200,-0.36839405,0.51677332,0.00000000,0.2,0.10335466,49
q005,doc001_p003,35,49,4.64583900,-0.35984811,0.16893159,0.01123428,0.2,0.04277374,50
q006,doc003_p012,49,1,4.21154500,1.54314971,0.00000000,0.99999999,0.2,0.79999999,1
q006,doc003_p013,44,2,4.74703100,0.95596087,0.06964708,0.70472091,0.2,0.57770614,2
q006,doc004_p011,2,14,9.77296300,0.36536902,0.72333647,0.40773056,0.2,0.47085174,3
q006,doc004_p003,5,9,8.15344600,0.40281132,0.51269672,0.42655914,0.2,0.44378666,4
q006,doc006_p013,6,8,7.74352900,0.41562644,0.45938155,0.43300346,0.2,0.43827908,5
q006,doc004_p010,9,7,7.53333700,0.42580336,0.43204328,0.43812112,0.2,0.43690555,6
q006,doc004_p014,8,10,7.61101100,0.40200669,0.44214582,0.42615451,0.2,0.42935277,7
q006,doc006_p019,4,17,8.26248200,0.34780726,0.52687830,0.39889930,0.2,0.42449510,8
q006,doc004_p016,28,3,5.63046900,0.51156986,0.18454996,0.48125044,0.2,0.42191034,9
q006,doc004_p019,11,15,7.46032800,0.35570893,0.42254749,0.40287280,0.2,0.40680774,10
q006,doc004_p009,19,12,6.76421200,0.37618437,0.33200833,0.41316927,0.2,0.39693708,11
q006,doc004_p005,27,5,5.75607400,0.43181437,0.20088656,0.44114387,0.2,0.39309241,12
q006,doc003_p028,15,18,6.99705800,0.34081760,0.36229306,0.39538441,0.2,0.38876614,13
q006,doc004_p013,23,16,6.30793400,0.35512787,0.27266330,0.40258061,0.2,0.37659715,14
q006,doc005_p004,35,6,5.12549800,0.43076843,0.11887176,0.44061790,0.2,0.37626867,15
q006,doc006_p016,16,21,6.92899800,0.30922604,0.35344095,0.37949800,0.2,0.37428659,16
q006,doc008_p003,3,37,9.19338600,0.14389294,0.64795476,0.29635710,0.2,0.36667663,17
q006,doc001_p002,48,4,4.40668800,0.44738582,0.02538095,0.44897427,0.2,0.36425561,18
q006,doc002_p001,1,47,11.90010800,-0.04027573,1.00000000,0.20374438,0.2,0.36299550,19
q006,doc010_p002,14,26,7.00748000,0.26907825,0.36364858,0.35930892,0.2,0.36017685,20
q006,doc004_p015,31,13,5.40500900,0.37030563,0.15522589,0.41021303,0.2,0.35921560,21
q006,doc005_p006,24,20,6.23766100,0.31363973,0.26352337,0.38171751,0.2,0.35807868,22
q006,doc005_p009,13,28,7.12011600,0.24991603,0.37829839,0.34967283,0.2,0.35539794,23
q006,doc009_p003,7,35,7.66481400,0.20975165,0.44914362,0.32947541,0.2,0.35340905,24
q006,doc006_p009,20,23,6.50774900,0.28430247,0.29865191,0.36696471,0.2,0.35330215,25
