run_name	query_id	page_id	rank	score
hybrid_fullmv_N50_alpha1p0	q003	doc006_p009	7	0.53673251
hybrid_fullmv_N50_alpha1p0	q003	doc005_p009	8	0.50432190
hybrid_fullmv_N50_alpha1p0	q003	doc004_p010	9	0.49935838
hybrid_fullmv_N50_alpha1p0	q003	doc005_p004	10	0.49500634
hybrid_fullmv_N50_alpha1p0	q004	doc001_p004	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q004	doc006_p019	2	0.50638756
hybrid_fullmv_N50_alpha1p0	q004	doc006_p003	3	0.32983958
hybrid_fullmv_N50_alpha1p0	q004	doc005_p004	4	0.25834004
hybrid_fullmv_N50_alpha1p0	q004	doc004_p010	5	0.24886718
hybrid_fullmv_N50_alpha1p0	q004	doc006_p014	6	0.24497212
hybrid_fullmv_N50_alpha1p0	q004	doc006_p013	7	0.23989016
hybrid_fullmv_N50_alpha1p0	q004	doc010_p001	8	0.23863189
hybrid_fullmv_N50_alpha1p0	q004	doc005_p006	9	0.23859705
hybrid_fullmv_N50_alpha1p0	q004	doc006_p026	10	0.23475670
hybrid_fullmv_N50_alpha1p0	q005	doc006_p026	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q005	doc006_p019	2	0.81373241
hybrid_fullmv_N50_alpha1p0	q005	doc006_p013	3	0.62705940
hybrid_fullmv_N50_alpha1p0	q005	doc006_p011	4	0.61726703
hybrid_fullmv_N50_alpha1p0	q005	doc007_p002	5	0.53914147
hybrid_fullmv_N50_alpha1p0	q005	doc001_p001	6	0.51677332
hybrid_fullmv_N50_alpha1p0	q005	doc004_p010	7	0.46787835
hybrid_fullmv_N50_alpha1p0	q005	doc010_p002	8	0.42756334
hybrid_fullmv_N50_alpha1p0	q005	doc001_p002	9	0.41179525
hybrid_fullmv_N50_alpha1p0	q005	doc005_p009	10	0.37682351
hybrid_fullmv_N50_alpha1p0	q006	doc002_p001	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q006	doc004_p011	2	0.72333647
hybrid_fullmv_N50_alpha1p0	q006	doc008_p003	3	0.64795476
hybrid_fullmv_N50_alpha1p0	q006	doc006_p019	4	0.52687830
hybrid_fullmv_N50_alpha1p0	q006	doc004_p003	5	0.51269672
hybrid_fullmv_N50_alpha1p0	q006	doc006_p013	6	0.45938155
hybrid_fullmv_N50_alpha1p0	q006	doc009_p003	7	0.44914362
hybrid_fullmv_N50_alpha1p0	q006	doc004_p014	8	0.44214582
hybrid_fullmv_N50_alpha1p0	q006	doc004_p010	9	0.43204328
hybrid_fullmv_N50_alpha1p0	q006	doc008_p001	10	0.42830734
hybrid_fullmv_N50_alpha1p0	q007	doc006_p019	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q007	doc002_p001	2	0.69461491
hybrid_fullmv_N50_alpha1p0	q007	doc005_p008	3	0.68002892
hybrid_fullmv_N50_alpha1p0	q007	doc006_p005	4	0.42221078
hybrid_fullmv_N50_alpha1p0	q007	doc006_p008	5	0.40973595
hybrid_fullmv_N50_alpha1p0	q007	doc006_p013	6	0.39486388
hybrid_fullmv_N50_alpha1p0	q007	doc006_p009	7	0.35563163
hybrid_fullmv_N50_alpha1p0	q007	doc006_p016	8	0.32913863
hybrid_fullmv_N50_alpha1p0	q007	doc010_p002	9	0.32541352
hybrid_fullmv_N50_alpha1p0	q007	doc005_p009	10	0.32365937
hybrid_fullmv_N50_alpha1p0	q008	doc003_p007	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q008	doc003_p008	2	0.87874732
hybrid_fullmv_N50_alpha1p0	q008	doc003_p029	3	0.82310887
hybrid_fullmv_N50_alpha1p0	q008	doc003_p022	4	0.62493960
hybrid_fullmv_N50_alpha1p0	q008	doc003_p004	5	0.38022648
hybrid_fullmv_N50_alpha1p0	q008	doc006_p019	6	0.37988154
hybrid_fullmv_N50_alpha1p0	q008	doc006_p011	7	0.35135223
hybrid_fullmv_N50_alpha1p0	q008	doc006_p013	8	0.34056599
hybrid_fullmv_N50_alpha1p0	q008	doc003_p010	9	0.32514366
hybrid_fullmv_N50_alpha1p0	q008	doc003_p012	10	0.30358663
hybrid_fullmv_N50_alpha1p0	q009	doc003_p008	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q009	doc003_p007	2	0.86099216
hybrid_fullmv_N50_alpha1p0	q009	doc003_p029	3	0.83673730
hybrid_fullmv_N50_alpha1p0	q009	doc003_p022	4	0.47037249
hybrid_fullmv_N50_alpha1p0	q009	doc006_p019	5	0.37463281
hybrid_fullmv_N50_alpha1p0	q009	doc006_p011	6	0.34649768
hybrid_fullmv_N50_alpha1p0	q009	doc003_p013	7	0.33933275
hybrid_fullmv_N50_alpha1p0	q009	doc003_p011	8	0.33933275
hybrid_fullmv_N50_alpha1p0	q009	doc003_p017	9	0.33933275
hybrid_fullmv_N50_alpha1p0	q009	doc006_p013	10	0.33586048
hybrid_fullmv_N50_alpha1p0	q010	doc006_p019	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q010	doc004_p016	2	0.74479897
hybrid_fullmv_N50_alpha1p0	q010	doc003_p009	3	0.64267785
hybrid_fullmv_N50_alpha1p0	q010	doc006_p026	4	0.60843198
hybrid_fullmv_N50_alpha1p0	q010	doc006_p007	5	0.54858969
hybrid_fullmv_N50_alpha1p0	q010	doc004_p020	6	0.54358928
hybrid_fullmv_N50_alpha1p0	q010	doc001_p004	7	0.52181828
hybrid_fullmv_N50_alpha1p0	q010	doc002_p001	8	0.47576433
hybrid_fullmv_N50_alpha1p0	q010	doc006_p013	9	0.45744840
hybrid_fullmv_N50_alpha1p0	q010	doc006_p011	10	0.44144706
hybrid_fullmv_N50_alpha1p0	q011	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q011	doc003_p010	2	0.83441313
hybrid_fullmv_N50_alpha1p0	q011	doc002_p001	3	0.77975886
hybrid_fullmv_N50_alpha1p0	q011	doc003_p004	4	0.64769785
hybrid_fullmv_N50_alpha1p0	q011	doc003_p011	5	0.54292103
hybrid_fullmv_N50_alpha1p0	q011	doc006_p019	6	0.52207615
hybrid_fullmv_N50_alpha1p0	q011	doc005_p004	7	0.47813673
hybrid_fullmv_N50_alpha1p0	q011	doc004_p010	8	0.42673721
hybrid_fullmv_N50_alpha1p0	q011	doc003_p003	9	0.42297968
hybrid_fullmv_N50_alpha1p0	q011	doc003_p012	10	0.41948266
hybrid_fullmv_N50_alpha1p0	q012	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q012	doc003_p011	2	0.82949048
hybrid_fullmv_N50_alpha1p0	q012	doc002_p001	3	0.74625017
hybrid_fullmv_N50_alpha1p0	q012	doc003_p010	4	0.51705586
hybrid_fullmv_N50_alpha1p0	q012	doc006_p019	5	0.49688371
hybrid_fullmv_N50_alpha1p0	q012	doc003_p013	6	0.45622103
hybrid_fullmv_N50_alpha1p0	q012	doc003_p017	7	0.45622103
hybrid_fullmv_N50_alpha1p0	q012	doc005_p004	8	0.45436235
hybrid_fullmv_N50_alpha1p0	q012	doc003_p020	9	0.42886408
hybrid_fullmv_N50_alpha1p0	q012	doc003_p015	10	0.42886408
hybrid_fullmv_N50_alpha1p0	q013	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q013	doc003_p012	2	0.79174369
hybrid_fullmv_N50_alpha1p0	q013	doc003_p013	3	0.58360010
hybrid_fullmv_N50_alpha1p0	q013	doc003_p010	4	0.47014851
hybrid_fullmv_N50_alpha1p0	q013	doc006_p013	5	0.43475615
hybrid_fullmv_N50_alpha1p0	q013	doc003_p019	6	0.39709675
hybrid_fullmv_N50_alpha1p0	q013	doc003_p016	7	0.39709675
hybrid_fullmv_N50_alpha1p0	q013	doc003_p014	8	0.39709675
hybrid_fullmv_N50_alpha1p0	q013	doc003_p003	9	0.39032907
hybrid_fullmv_N50_alpha1p0	q013	doc006_p011	10	0.36127837
hybrid_fullmv_N50_alpha1p0	q014	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q014	doc003_p013	2	0.84923878
hybrid_fullmv_N50_alpha1p0	q014	doc003_p012	3	0.49452319
hybrid_fullmv_N50_alpha1p0	q014	doc003_p011	4	0.48027140
hybrid_fullmv_N50_alpha1p0	q014	doc003_p017	5	0.48027140
hybrid_fullmv_N50_alpha1p0	q014	doc006_p013	6	0.41824432
hybrid_fullmv_N50_alpha1p0	q014	doc003_p020	7	0.41075910
hybrid_fullmv_N50_alpha1p0	q014	doc003_p015	8	0.41075910
hybrid_fullmv_N50_alpha1p0	q014	doc003_p003	9	0.39232086
hybrid_fullmv_N50_alpha1p0	q014	doc006_p011	10	0.34748114
hybrid_fullmv_N50_alpha1p0	q015	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q015	doc003_p014	2	0.81680382
hybrid_fullmv_N50_alpha1p0	q015	doc002_p001	3	0.77975886
hybrid_fullmv_N50_alpha1p0	q015	doc003_p006	4	0.52467667
hybrid_fullmv_N50_alpha1p0	q015	doc006_p019	5	0.52207615
hybrid_fullmv_N50_alpha1p0	q015	doc003_p015	6	0.51654291
hybrid_fullmv_N50_alpha1p0	q015	doc006_p013	7	0.50386110
hybrid_fullmv_N50_alpha1p0	q015	doc003_p010	8	0.44869532
hybrid_fullmv_N50_alpha1p0	q015	doc004_p010	9	0.42673721
hybrid_fullmv_N50_alpha1p0	q015	doc003_p003	10	0.42297968
hybrid_fullmv_N50_alpha1p0	q016	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q016	doc003_p015	2	0.81336250
hybrid_fullmv_N50_alpha1p0	q016	doc002_p001	3	0.74625017
hybrid_fullmv_N50_alpha1p0	q016	doc003_p006	4	0.49940031
hybrid_fullmv_N50_alpha1p0	q016	doc006_p019	5	0.49688371
hybrid_fullmv_N50_alpha1p0	q016	doc003_p014	6	0.49152905
hybrid_fullmv_N50_alpha1p0	q016	doc006_p013	7	0.47925651
hybrid_fullmv_N50_alpha1p0	q016	doc003_p013	8	0.45622103
hybrid_fullmv_N50_alpha1p0	q016	doc003_p011	9	0.45622103
hybrid_fullmv_N50_alpha1p0	q016	doc003_p017	10	0.45622103
hybrid_fullmv_N50_alpha1p0	q017	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q017	doc003_p016	2	0.71332244
hybrid_fullmv_N50_alpha1p0	q017	doc003_p014	3	0.69201005
hybrid_fullmv_N50_alpha1p0	q017	doc003_p003	4	0.56682881
hybrid_fullmv_N50_alpha1p0	q017	doc003_p017	5	0.54945243
hybrid_fullmv_N50_alpha1p0	q017	doc003_p015	6	0.47331383
hybrid_fullmv_N50_alpha1p0	q017	doc003_p010	7	0.46013277
hybrid_fullmv_N50_alpha1p0	q017	doc003_p004	8	0.44487183
hybrid_fullmv_N50_alpha1p0	q017	doc003_p012	9	0.40261963
hybrid_fullmv_N50_alpha1p0	q017	doc003_p019	10	0.40261963
hybrid_fullmv_N50_alpha1p0	q018	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q018	doc003_p017	2	0.73180594
hybrid_fullmv_N50_alpha1p0	q018	doc003_p016	3	0.68035885
hybrid_fullmv_N50_alpha1p0	q018	doc003_p013	4	0.49820320
hybrid_fullmv_N50_alpha1p0	q018	doc003_p011	5	0.49820320
hybrid_fullmv_N50_alpha1p0	q018	doc003_p003	6	0.49219962
hybrid_fullmv_N50_alpha1p0	q018	doc003_p010	7	0.48051222
hybrid_fullmv_N50_alpha1p0	q018	doc003_p004	8	0.47028469
hybrid_fullmv_N50_alpha1p0	q018	doc003_p020	9	0.45795190
hybrid_fullmv_N50_alpha1p0	q018	doc003_p015	10	0.45795190
hybrid_fullmv_N50_alpha1p0	q019	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q019	doc006_p013	2	0.54741137
hybrid_fullmv_N50_alpha1p0	q019	doc003_p008	3	0.47876681
hybrid_fullmv_N50_alpha1p0	q019	doc003_p007	4	0.42374491
hybrid_fullmv_N50_alpha1p0	q019	doc003_p003	5	0.40079578
hybrid_fullmv_N50_alpha1p0	q019	doc003_p022	6	0.39995283
hybrid_fullmv_N50_alpha1p0	q019	doc003_p004	7	0.39410939
hybrid_fullmv_N50_alpha1p0	q019	doc003_p020	8	0.38606963
hybrid_fullmv_N50_alpha1p0	q019	doc003_p019	9	0.37041998
hybrid_fullmv_N50_alpha1p0	q019	doc003_p018	10	0.32869266
hybrid_fullmv_N50_alpha1p0	q020	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q020	doc003_p004	2	0.77662370
hybrid_fullmv_N50_alpha1p0	q020	doc003_p019	3	0.66114055
hybrid_fullmv_N50_alpha1p0	q020	doc006_p019	4	0.58406351
hybrid_fullmv_N50_alpha1p0	q020	doc003_p003	5	0.48061538
hybrid_fullmv_N50_alpha1p0	q020	doc005_p004	6	0.43392600
hybrid_fullmv_N50_alpha1p0	q020	doc007_p002	7	0.42615635
hybrid_fullmv_N50_alpha1p0	q020	doc003_p020	8	0.37702467
hybrid_fullmv_N50_alpha1p0	q020	doc006_p009	9	0.35455769
hybrid_fullmv_N50_alpha1p0	q020	doc005_p006	10	0.35330317
hybrid_fullmv_N50_alpha1p0	q021	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q021	doc003_p020	2	0.66594331
hybrid_fullmv_N50_alpha1p0	q021	doc006_p019	3	0.56261242
hybrid_fullmv_N50_alpha1p0	q021	doc003_p004	4	0.55854788
hybrid_fullmv_N50_alpha1p0	q021	doc003_p003	5	0.48050113
hybrid_fullmv_N50_alpha1p0	q021	doc005_p004	6	0.41849267
hybrid_fullmv_N50_alpha1p0	q021	doc007_p002	7	0.41103444
hybrid_fullmv_N50_alpha1p0	q021	doc003_p019	8	0.36387204
hybrid_fullmv_N50_alpha1p0	q021	doc006_p009	9	0.34230558
hybrid_fullmv_N50_alpha1p0	q021	doc005_p006	10	0.34110134
hybrid_fullmv_N50_alpha1p0	q022	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q022	doc003_p006	2	0.79133762
hybrid_fullmv_N50_alpha1p0	q022	doc003_p022	3	0.77746513
hybrid_fullmv_N50_alpha1p0	q022	doc004_p014	4	0.69208456
hybrid_fullmv_N50_alpha1p0	q022	doc006_p013	5	0.57894815
hybrid_fullmv_N50_alpha1p0	q022	doc006_p011	6	0.48887698
hybrid_fullmv_N50_alpha1p0	q022	doc006_p019	7	0.40963224
hybrid_fullmv_N50_alpha1p0	q022	doc003_p027	8	0.40396882
hybrid_fullmv_N50_alpha1p0	q022	doc003_p026	9	0.39062494
hybrid_fullmv_N50_alpha1p0	q022	doc003_p023	10	0.39062494
hybrid_fullmv_N50_alpha1p0	q023	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q023	doc003_p006	2	0.79133762
hybrid_fullmv_N50_alpha1p0	q023	doc003_p022	3	0.77746513
hybrid_fullmv_N50_alpha1p0	q023	doc004_p014	4	0.69208456
hybrid_fullmv_N50_alpha1p0	q023	doc006_p013	5	0.57894815
hybrid_fullmv_N50_alpha1p0	q023	doc006_p011	6	0.48887698
hybrid_fullmv_N50_alpha1p0	q023	doc006_p019	7	0.40963224
hybrid_fullmv_N50_alpha1p0	q023	doc003_p027	8	0.40396882
hybrid_fullmv_N50_alpha1p0	q023	doc003_p026	9	0.39062494
hybrid_fullmv_N50_alpha1p0	q023	doc003_p023	10	0.39062494
hybrid_fullmv_N50_alpha1p0	q024	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q024	doc003_p025	2	0.92219165
hybrid_fullmv_N50_alpha1p0	q024	doc003_p024	3	0.91530300
hybrid_fullmv_N50_alpha1p0	q024	doc003_p006	4	0.83347365
hybrid_fullmv_N50_alpha1p0	q024	doc003_p022	5	0.81909837
hybrid_fullmv_N50_alpha1p0	q024	doc004_p014	6	0.73062326
hybrid_fullmv_N50_alpha1p0	q024	doc003_p004	7	0.68190100
hybrid_fullmv_N50_alpha1p0	q024	doc005_p006	8	0.47956526
hybrid_fullmv_N50_alpha1p0	q024	doc006_p019	9	0.43793372
hybrid_fullmv_N50_alpha1p0	q024	doc003_p027	10	0.43206503
hybrid_fullmv_N50_alpha1p0	q025	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q025	doc003_p006	2	0.83347365
hybrid_fullmv_N50_alpha1p0	q025	doc003_p022	3	0.81909837
hybrid_fullmv_N50_alpha1p0	q025	doc004_p014	4	0.73062326
hybrid_fullmv_N50_alpha1p0	q025	doc005_p006	5	0.47956526
hybrid_fullmv_N50_alpha1p0	q025	doc006_p019	6	0.43793372
hybrid_fullmv_N50_alpha1p0	q025	doc003_p027	7	0.43206503
hybrid_fullmv_N50_alpha1p0	q025	doc003_p026	8	0.41823752
hybrid_fullmv_N50_alpha1p0	q025	doc003_p023	9	0.41823752
hybrid_fullmv_N50_alpha1p0	q025	doc003_p025	10	0.41217132
hybrid_fullmv_N50_alpha1p0	q026	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q026	doc003_p006	2	0.79133762
hybrid_fullmv_N50_alpha1p0	q026	doc003_p022	3	0.77746513
hybrid_fullmv_N50_alpha1p0	q026	doc004_p014	4	0.69208456
hybrid_fullmv_N50_alpha1p0	q026	doc006_p013	5	0.57894815
hybrid_fullmv_N50_alpha1p0	q026	doc006_p011	6	0.48887698
hybrid_fullmv_N50_alpha1p0	q026	doc006_p019	7	0.40963224
hybrid_fullmv_N50_alpha1p0	q026	doc003_p027	8	0.40396882
hybrid_fullmv_N50_alpha1p0	q026	doc003_p026	9	0.39062494
hybrid_fullmv_N50_alpha1p0	q026	doc003_p023	10	0.39062494
hybrid_fullmv_N50_alpha1p0	q027	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q027	doc003_p006	2	0.79133762
hybrid_fullmv_N50_alpha1p0	q027	doc003_p022	3	0.77746513
hybrid_fullmv_N50_alpha1p0	q027	doc004_p014	4	0.69208456
hybrid_fullmv_N50_alpha1p0	q027	doc006_p013	5	0.57894815
hybrid_fullmv_N50_alpha1p0	q027	doc006_p011	6	0.48887698
hybrid_fullmv_N50_alpha1p0	q027	doc006_p019	7	0.40963224
hybrid_fullmv_N50_alpha1p0	q027	doc003_p027	8	0.40396882
hybrid_fullmv_N50_alpha1p0	q027	doc003_p026	9	0.39062494
hybrid_fullmv_N50_alpha1p0	q027	doc003_p023	10	0.39062494
hybrid_fullmv_N50_alpha1p0	q028	doc005_p006	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q028	doc002_p001	2	0.98800390
hybrid_fullmv_N50_alpha1p0	q028	doc004_p003	3	0.87314979
hybrid_fullmv_N50_alpha1p0	q028	doc004_p010	4	0.82408553
hybrid_fullmv_N50_alpha1p0	q028	doc004_p015	5	0.74441342
hybrid_fullmv_N50_alpha1p0	q028	doc006_p013	6	0.72901584
hybrid_fullmv_N50_alpha1p0	q028	doc004_p005	7	0.71641245
hybrid_fullmv_N50_alpha1p0	q028	doc010_p001	8	0.65007838
hybrid_fullmv_N50_alpha1p0	q028	doc006_p016	9	0.62473563
hybrid_fullmv_N50_alpha1p0	q028	doc004_p018	10	0.61061541
hybrid_fullmv_N50_alpha1p0	q029	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q029	doc003_p022	2	0.82917938
hybrid_fullmv_N50_alpha1p0	q029	doc003_p010	3	0.73424718
hybrid_fullmv_N50_alpha1p0	q029	doc005_p006	4	0.60183439
hybrid_fullmv_N50_alpha1p0	q029	doc006_p013	5	0.59293385
hybrid_fullmv_N50_alpha1p0	q029	doc003_p003	6	0.58824309
hybrid_fullmv_N50_alpha1p0	q029	doc003_p009	7	0.54680415
hybrid_fullmv_N50_alpha1p0	q029	doc004_p014	8	0.54481353
hybrid_fullmv_N50_alpha1p0	q029	doc004_p019	9	0.53904488
hybrid_fullmv_N50_alpha1p0	q029	doc003_p028	10	0.53340371
hybrid_fullmv_N50_alpha1p0	q030	doc003_p029	1	1.00000000
hybrid_fullmv_N50_alpha1p0	q030	doc002_p001	2	0.73729286
hybrid_fullmv_N50_alpha1p0	q030	doc003_p003	3	0.39154994
hybrid_fullmv_N50_alpha1p0	q030	doc010_p001	4	0.39078199
hybrid_fullmv_N50_alpha1p0	q030	doc004_p010	5	0.38044706
hybrid_fullmv_N50_alpha1p0	q030	doc006_p019	6	0.32607013
hybrid_fullmv_N50_alpha1p0	q030	doc005_p002	7	0.32447584
hybrid_fullmv_N50_alpha1p0	q030	doc005_p009	8	0.31661221
hybrid_fullmv_N50_alpha1p0	q030	doc003_p008	9	0.30076298
hybrid_fullmv_N50_alpha1p0	q030	doc003_p011	10	0.28233585
