run_name	query_id	page_id	rank	score
hybrid_budgetmv_N50_M24_alpha0p1	q003	doc004_p016	10	0.75903089
hybrid_budgetmv_N50_M24_alpha0p1	q004	doc005_p006	1	0.92385970
hybrid_budgetmv_N50_M24_alpha0p1	q004	doc004_p005	2	0.90230455
hybrid_budgetmv_N50_M24_alpha0p1	q004	doc004_p009	3	0.87389985
hybrid_budgetmv_N50_M24_alpha0p1	q004	doc004_p010	4	0.86401407
hybrid_budgetmv_N50_M24_alpha0p1	q004	doc004_p018	5	0.86256556
hybrid_budgetmv_N50_M24_alpha0p1	q004	doc006_p008	6	0.84712272
hybrid_budgetmv_N50_M24_alpha0p1	q004	doc005_p004	7	0.79446872
hybrid_budgetmv_N50_M24_alpha0p1	q004	doc006_p013	8	0.78213891
hybrid_budgetmv_N50_M24_alpha0p1	q004	doc003_p004	9	0.77044388
hybrid_budgetmv_N50_M24_alpha0p1	q004	doc009_p003	10	0.76679352
hybrid_budgetmv_N50_M24_alpha0p1	q005	doc005_p006	1	0.93561061
hybrid_budgetmv_N50_M24_alpha0p1	q005	doc004_p010	2	0.89659630
hybrid_budgetmv_N50_M24_alpha0p1	q005	doc004_p005	3	0.88096581
hybrid_budgetmv_N50_M24_alpha0p1	q005	doc006_p013	4	0.86222880
hybrid_budgetmv_N50_M24_alpha0p1	q005	doc006_p008	5	0.84537798
hybrid_budgetmv_N50_M24_alpha0p1	q005	doc009_p003	6	0.84357707
hybrid_budgetmv_N50_M24_alpha0p1	q005	doc005_p004	7	0.81910980
hybrid_budgetmv_N50_M24_alpha0p1	q005	doc004_p003	8	0.80718989
hybrid_budgetmv_N50_M24_alpha0p1	q005	doc006_p016	9	0.80228067
hybrid_budgetmv_N50_M24_alpha0p1	q005	doc004_p009	10	0.78330194
hybrid_budgetmv_N50_M24_alpha0p1	q006	doc004_p005	1	0.92008865
hybrid_budgetmv_N50_M24_alpha0p1	q006	doc006_p013	2	0.88509254
hybrid_budgetmv_N50_M24_alpha0p1	q006	doc004_p003	3	0.88246224
hybrid_budgetmv_N50_M24_alpha0p1	q006	doc005_p004	4	0.86414334
hybrid_budgetmv_N50_M24_alpha0p1	q006	doc004_p011	5	0.85744781
hybrid_budgetmv_N50_M24_alpha0p1	q006	doc004_p009	6	0.84379310
hybrid_budgetmv_N50_M24_alpha0p1	q006	doc005_p006	7	0.82473576
hybrid_budgetmv_N50_M24_alpha0p1	q006	doc006_p016	8	0.81336129
hybrid_budgetmv_N50_M24_alpha0p1	q006	doc004_p019	9	0.80909796
hybrid_budgetmv_N50_M24_alpha0p1	q006	doc004_p007	10	0.79205517
hybrid_budgetmv_N50_M24_alpha0p1	q007	doc004_p019	1	0.92143117
hybrid_budgetmv_N50_M24_alpha0p1	q007	doc005_p006	2	0.92103588
hybrid_budgetmv_N50_M24_alpha0p1	q007	doc004_p003	3	0.88272680
hybrid_budgetmv_N50_M24_alpha0p1	q007	doc006_p002	4	0.88046481
hybrid_budgetmv_N50_M24_alpha0p1	q007	doc004_p005	5	0.85310517
hybrid_budgetmv_N50_M24_alpha0p1	q007	doc004_p018	6	0.84931234
hybrid_budgetmv_N50_M24_alpha0p1	q007	doc004_p010	7	0.84246883
hybrid_budgetmv_N50_M24_alpha0p1	q007	doc004_p009	8	0.84037830
hybrid_budgetmv_N50_M24_alpha0p1	q007	doc006_p013	9	0.83790877
hybrid_budgetmv_N50_M24_alpha0p1	q007	doc006_p027	10	0.82171880
hybrid_budgetmv_N50_M24_alpha0p1	q008	doc005_p002	1	0.91448067
hybrid_budgetmv_N50_M24_alpha0p1	q008	doc005_p006	2	0.89612995
hybrid_budgetmv_N50_M24_alpha0p1	q008	doc005_p004	3	0.85675061
hybrid_budgetmv_N50_M24_alpha0p1	q008	doc003_p007	4	0.83552868
hybrid_budgetmv_N50_M24_alpha0p1	q008	doc004_p010	5	0.75736880
hybrid_budgetmv_N50_M24_alpha0p1	q008	doc003_p022	6	0.75640513
hybrid_budgetmv_N50_M24_alpha0p1	q008	doc009_p003	7	0.75116618
hybrid_budgetmv_N50_M24_alpha0p1	q008	doc006_p010	8	0.72653495
hybrid_budgetmv_N50_M24_alpha0p1	q008	doc004_p009	9	0.72452933
hybrid_budgetmv_N50_M24_alpha0p1	q008	doc003_p008	10	0.70365666
hybrid_budgetmv_N50_M24_alpha0p1	q009	doc005_p002	1	0.91428060
hybrid_budgetmv_N50_M24_alpha0p1	q009	doc005_p006	2	0.89253750
hybrid_budgetmv_N50_M24_alpha0p1	q009	doc005_p004	3	0.85639383
hybrid_budgetmv_N50_M24_alpha0p1	q009	doc003_p007	4	0.84309722
hybrid_budgetmv_N50_M24_alpha0p1	q009	doc006_p010	5	0.80382619
hybrid_budgetmv_N50_M24_alpha0p1	q009	doc003_p022	6	0.77038589
hybrid_budgetmv_N50_M24_alpha0p1	q009	doc004_p010	7	0.76358267
hybrid_budgetmv_N50_M24_alpha0p1	q009	doc003_p008	8	0.75632730
hybrid_budgetmv_N50_M24_alpha0p1	q009	doc009_p003	9	0.75614125
hybrid_budgetmv_N50_M24_alpha0p1	q009	doc003_p004	10	0.75036803
hybrid_budgetmv_N50_M24_alpha0p1	q010	doc005_p004	1	0.91905882
hybrid_budgetmv_N50_M24_alpha0p1	q010	doc005_p006	2	0.89748375
hybrid_budgetmv_N50_M24_alpha0p1	q010	doc004_p010	3	0.89470208
hybrid_budgetmv_N50_M24_alpha0p1	q010	doc005_p002	4	0.83707337
hybrid_budgetmv_N50_M24_alpha0p1	q010	doc006_p013	5	0.78975012
hybrid_budgetmv_N50_M24_alpha0p1	q010	doc009_p003	6	0.78925822
hybrid_budgetmv_N50_M24_alpha0p1	q010	doc004_p016	7	0.77947447
hybrid_budgetmv_N50_M24_alpha0p1	q010	doc003_p009	8	0.75703478
hybrid_budgetmv_N50_M24_alpha0p1	q010	doc004_p009	9	0.75511893
hybrid_budgetmv_N50_M24_alpha0p1	q010	doc006_p008	10	0.75133948
hybrid_budgetmv_N50_M24_alpha0p1	q011	doc005_p006	1	0.93958948
hybrid_budgetmv_N50_M24_alpha0p1	q011	doc005_p004	2	0.89417904
hybrid_budgetmv_N50_M24_alpha0p1	q011	doc006_p002	3	0.88718788
hybrid_budgetmv_N50_M24_alpha0p1	q011	doc009_p003	4	0.87952533
hybrid_budgetmv_N50_M24_alpha0p1	q011	doc004_p003	5	0.81363624
hybrid_budgetmv_N50_M24_alpha0p1	q011	doc003_p004	6	0.79579755
hybrid_budgetmv_N50_M24_alpha0p1	q011	doc004_p010	7	0.78985600
hybrid_budgetmv_N50_M24_alpha0p1	q011	doc006_p016	8	0.77251646
hybrid_budgetmv_N50_M24_alpha0p1	q011	doc004_p009	9	0.76255820
hybrid_budgetmv_N50_M24_alpha0p1	q011	doc004_p019	10	0.76053826
hybrid_budgetmv_N50_M24_alpha0p1	q012	doc005_p006	1	0.93747747
hybrid_budgetmv_N50_M24_alpha0p1	q012	doc005_p004	2	0.91916144
hybrid_budgetmv_N50_M24_alpha0p1	q012	doc006_p002	3	0.90133399
hybrid_budgetmv_N50_M24_alpha0p1	q012	doc009_p003	4	0.86479169
hybrid_budgetmv_N50_M24_alpha0p1	q012	doc004_p003	5	0.79065886
hybrid_budgetmv_N50_M24_alpha0p1	q012	doc004_p010	6	0.78503698
hybrid_budgetmv_N50_M24_alpha0p1	q012	doc003_p004	7	0.77465283
hybrid_budgetmv_N50_M24_alpha0p1	q012	doc006_p016	8	0.77457362
hybrid_budgetmv_N50_M24_alpha0p1	q012	doc004_p019	9	0.76945027
hybrid_budgetmv_N50_M24_alpha0p1	q012	doc004_p009	10	0.74837436
hybrid_budgetmv_N50_M24_alpha0p1	q013	doc005_p006	1	0.90774567
hybrid_budgetmv_N50_M24_alpha0p1	q013	doc004_p003	2	0.85212807
hybrid_budgetmv_N50_M24_alpha0p1	q013	doc006_p013	3	0.83924792
hybrid_budgetmv_N50_M24_alpha0p1	q013	doc004_p019	4	0.82296827
hybrid_budgetmv_N50_M24_alpha0p1	q013	doc006_p002	5	0.82196730
hybrid_budgetmv_N50_M24_alpha0p1	q013	doc004_p010	6	0.81907611
hybrid_budgetmv_N50_M24_alpha0p1	q013	doc006_p016	7	0.80726200
hybrid_budgetmv_N50_M24_alpha0p1	q013	doc004_p014	8	0.80483451
hybrid_budgetmv_N50_M24_alpha0p1	q013	doc003_p004	9	0.78697811
hybrid_budgetmv_N50_M24_alpha0p1	q013	doc009_p003	10	0.78634103
hybrid_budgetmv_N50_M24_alpha0p1	q014	doc005_p006	1	0.90741451
hybrid_budgetmv_N50_M24_alpha0p1	q014	doc004_p003	2	0.88895659
hybrid_budgetmv_N50_M24_alpha0p1	q014	doc006_p002	3	0.87096563
hybrid_budgetmv_N50_M24_alpha0p1	q014	doc004_p019	4	0.86354255
hybrid_budgetmv_N50_M24_alpha0p1	q014	doc006_p013	5	0.84654756
hybrid_budgetmv_N50_M24_alpha0p1	q014	doc006_p016	6	0.82408622
hybrid_budgetmv_N50_M24_alpha0p1	q014	doc004_p014	7	0.80741352
hybrid_budgetmv_N50_M24_alpha0p1	q014	doc004_p010	8	0.80451819
hybrid_budgetmv_N50_M24_alpha0p1	q014	doc003_p004	9	0.80251690
hybrid_budgetmv_N50_M24_alpha0p1	q014	doc009_p003	10	0.77951198
hybrid_budgetmv_N50_M24_alpha0p1	q015	doc005_p006	1	0.92592060
hybrid_budgetmv_N50_M24_alpha0p1	q015	doc005_p004	2	0.86530288
hybrid_budgetmv_N50_M24_alpha0p1	q015	doc006_p002	3	0.85267893
hybrid_budgetmv_N50_M24_alpha0p1	q015	doc004_p003	4	0.85089221
hybrid_budgetmv_N50_M24_alpha0p1	q015	doc009_p003	5	0.84217358
hybrid_budgetmv_N50_M24_alpha0p1	q015	doc004_p010	6	0.82486902
hybrid_budgetmv_N50_M24_alpha0p1	q015	doc006_p016	7	0.80501962
hybrid_budgetmv_N50_M24_alpha0p1	q015	doc003_p004	8	0.80226245
hybrid_budgetmv_N50_M24_alpha0p1	q015	doc004_p009	9	0.79473388
hybrid_budgetmv_N50_M24_alpha0p1	q015	doc006_p013	10	0.79007829
hybrid_budgetmv_N50_M24_alpha0p1	q016	doc005_p006	1	0.92424972
hybrid_budgetmv_N50_M24_alpha0p1	q016	doc005_p004	2	0.89384683
hybrid_budgetmv_N50_M24_alpha0p1	q016	doc006_p002	3	0.86545814
hybrid_budgetmv_N50_M24_alpha0p1	q016	doc004_p003	4	0.84027040
hybrid_budgetmv_N50_M24_alpha0p1	q016	doc009_p003	5	0.82613026
hybrid_budgetmv_N50_M24_alpha0p1	q016	doc004_p010	6	0.82270639
hybrid_budgetmv_N50_M24_alpha0p1	q016	doc006_p016	7	0.81458241
hybrid_budgetmv_N50_M24_alpha0p1	q016	doc003_p004	8	0.80860698
hybrid_budgetmv_N50_M24_alpha0p1	q016	doc006_p013	9	0.80302210
hybrid_budgetmv_N50_M24_alpha0p1	q016	doc004_p009	10	0.79610145
hybrid_budgetmv_N50_M24_alpha0p1	q017	doc005_p006	1	0.91828767
hybrid_budgetmv_N50_M24_alpha0p1	q017	doc004_p010	2	0.88137866
hybrid_budgetmv_N50_M24_alpha0p1	q017	doc005_p004	3	0.82622253
hybrid_budgetmv_N50_M24_alpha0p1	q017	doc004_p018	4	0.80150731
hybrid_budgetmv_N50_M24_alpha0p1	q017	doc009_p003	5	0.79949664
hybrid_budgetmv_N50_M24_alpha0p1	q017	doc004_p019	6	0.79607720
hybrid_budgetmv_N50_M24_alpha0p1	q017	doc004_p003	7	0.79488973
hybrid_budgetmv_N50_M24_alpha0p1	q017	doc004_p009	8	0.79199806
hybrid_budgetmv_N50_M24_alpha0p1	q017	doc003_p020	9	0.78161667
hybrid_budgetmv_N50_M24_alpha0p1	q017	doc006_p002	10	0.77959858
hybrid_budgetmv_N50_M24_alpha0p1	q018	doc005_p006	1	0.91408373
hybrid_budgetmv_N50_M24_alpha0p1	q018	doc004_p010	2	0.86314729
hybrid_budgetmv_N50_M24_alpha0p1	q018	doc004_p018	3	0.83931442
hybrid_budgetmv_N50_M24_alpha0p1	q018	doc004_p019	4	0.81756690
hybrid_budgetmv_N50_M24_alpha0p1	q018	doc004_p003	5	0.81262194
hybrid_budgetmv_N50_M24_alpha0p1	q018	doc003_p004	6	0.81113621
hybrid_budgetmv_N50_M24_alpha0p1	q018	doc004_p009	7	0.80934834
hybrid_budgetmv_N50_M24_alpha0p1	q018	doc009_p003	8	0.80757642
hybrid_budgetmv_N50_M24_alpha0p1	q018	doc003_p020	9	0.77955671
hybrid_budgetmv_N50_M24_alpha0p1	q018	doc006_p002	10	0.77636279
hybrid_budgetmv_N50_M24_alpha0p1	q019	doc005_p002	1	0.91267101
hybrid_budgetmv_N50_M24_alpha0p1	q019	doc005_p006	2	0.86900575
hybrid_budgetmv_N50_M24_alpha0p1	q019	doc006_p002	3	0.82651837
hybrid_budgetmv_N50_M24_alpha0p1	q019	doc004_p019	4	0.82248230
hybrid_budgetmv_N50_M24_alpha0p1	q019	doc004_p003	5	0.82043589
hybrid_budgetmv_N50_M24_alpha0p1	q019	doc004_p010	6	0.81152772
hybrid_budgetmv_N50_M24_alpha0p1	q019	doc009_p003	7	0.78773535
hybrid_budgetmv_N50_M24_alpha0p1	q019	doc004_p009	8	0.74519227
hybrid_budgetmv_N50_M24_alpha0p1	q019	doc004_p018	9	0.71651843
hybrid_budgetmv_N50_M24_alpha0p1	q019	doc003_p004	10	0.71536174
hybrid_budgetmv_N50_M24_alpha0p1	q020	doc005_p006	1	0.93533031
hybrid_budgetmv_N50_M24_alpha0p1	q020	doc004_p010	2	0.83757312
hybrid_budgetmv_N50_M24_alpha0p1	q020	doc005_p004	3	0.81052610
hybrid_budgetmv_N50_M24_alpha0p1	q020	doc003_p020	4	0.79658539
hybrid_budgetmv_N50_M24_alpha0p1	q020	doc009_p003	5	0.79637627
hybrid_budgetmv_N50_M24_alpha0p1	q020	doc004_p009	6	0.75554362
hybrid_budgetmv_N50_M24_alpha0p1	q020	doc006_p002	7	0.75407921
hybrid_budgetmv_N50_M24_alpha0p1	q020	doc004_p003	8	0.75387720
hybrid_budgetmv_N50_M24_alpha0p1	q020	doc004_p018	9	0.73785709
hybrid_budgetmv_N50_M24_alpha0p1	q020	doc003_p004	10	0.71841879
hybrid_budgetmv_N50_M24_alpha0p1	q021	doc005_p006	1	0.93411012
hybrid_budgetmv_N50_M24_alpha0p1	q021	doc003_p020	2	0.87441844
hybrid_budgetmv_N50_M24_alpha0p1	q021	doc004_p010	3	0.86530167
hybrid_budgetmv_N50_M24_alpha0p1	q021	doc005_p004	4	0.86324683
hybrid_budgetmv_N50_M24_alpha0p1	q021	doc004_p018	5	0.83103743
hybrid_budgetmv_N50_M24_alpha0p1	q021	doc009_p003	6	0.80527942
hybrid_budgetmv_N50_M24_alpha0p1	q021	doc004_p009	7	0.79297598
hybrid_budgetmv_N50_M24_alpha0p1	q021	doc004_p003	8	0.78078474
hybrid_budgetmv_N50_M24_alpha0p1	q021	doc006_p002	9	0.77184937
hybrid_budgetmv_N50_M24_alpha0p1	q021	doc004_p019	10	0.77143777
hybrid_budgetmv_N50_M24_alpha0p1	q022	doc005_p006	1	0.92275195
hybrid_budgetmv_N50_M24_alpha0p1	q022	doc005_p004	2	0.91207227
hybrid_budgetmv_N50_M24_alpha0p1	q022	doc004_p005	3	0.88698903
hybrid_budgetmv_N50_M24_alpha0p1	q022	doc004_p010	4	0.84265707
hybrid_budgetmv_N50_M24_alpha0p1	q022	doc004_p019	5	0.83971535
hybrid_budgetmv_N50_M24_alpha0p1	q022	doc003_p026	6	0.81989644
hybrid_budgetmv_N50_M24_alpha0p1	q022	doc004_p003	7	0.80919133
hybrid_budgetmv_N50_M24_alpha0p1	q022	doc009_p003	8	0.79802987
hybrid_budgetmv_N50_M24_alpha0p1	q022	doc004_p009	9	0.79623550
hybrid_budgetmv_N50_M24_alpha0p1	q022	doc006_p013	10	0.78189531
hybrid_budgetmv_N50_M24_alpha0p1	q023	doc005_p006	1	0.91924742
hybrid_budgetmv_N50_M24_alpha0p1	q023	doc005_p004	2	0.91207227
hybrid_budgetmv_N50_M24_alpha0p1	q023	doc004_p005	3	0.87220208
hybrid_budgetmv_N50_M24_alpha0p1	q023	doc004_p010	4	0.85709226
hybrid_budgetmv_N50_M24_alpha0p1	q023	doc004_p009	5	0.80969590
hybrid_budgetmv_N50_M24_alpha0p1	q023	doc004_p019	6	0.80424244
hybrid_budgetmv_N50_M24_alpha0p1	q023	doc003_p026	7	0.79809295
hybrid_budgetmv_N50_M24_alpha0p1	q023	doc009_p003	8	0.79671142
hybrid_budgetmv_N50_M24_alpha0p1	q023	doc004_p003	9	0.78328922
hybrid_budgetmv_N50_M24_alpha0p1	q023	doc003_p021	10	0.75860167
hybrid_budgetmv_N50_M24_alpha0p1	q024	doc005_p004	1	0.94010573
hybrid_budgetmv_N50_M24_alpha0p1	q024	doc005_p006	2	0.87477870
hybrid_budgetmv_N50_M24_alpha0p1	q024	doc004_p005	3	0.81622631
hybrid_budgetmv_N50_M24_alpha0p1	q024	doc004_p010	4	0.80460972
hybrid_budgetmv_N50_M24_alpha0p1	q024	doc004_p019	5	0.77915406
hybrid_budgetmv_N50_M24_alpha0p1	q024	doc004_p009	6	0.76961896
hybrid_budgetmv_N50_M24_alpha0p1	q024	doc003_p006	7	0.76748754
hybrid_budgetmv_N50_M24_alpha0p1	q024	doc009_p003	8	0.75992049
hybrid_budgetmv_N50_M24_alpha0p1	q024	doc003_p004	9	0.75716127
hybrid_budgetmv_N50_M24_alpha0p1	q024	doc004_p003	10	0.73986238
hybrid_budgetmv_N50_M24_alpha0p1	q025	doc005_p006	1	0.94103974
hybrid_budgetmv_N50_M24_alpha0p1	q025	doc005_p004	2	0.94010573
hybrid_budgetmv_N50_M24_alpha0p1	q025	doc004_p005	3	0.88608833
hybrid_budgetmv_N50_M24_alpha0p1	q025	doc004_p010	4	0.87450375
hybrid_budgetmv_N50_M24_alpha0p1	q025	doc009_p003	5	0.84058720
hybrid_budgetmv_N50_M24_alpha0p1	q025	doc004_p009	6	0.82189951
hybrid_budgetmv_N50_M24_alpha0p1	q025	doc004_p019	7	0.79892638
hybrid_budgetmv_N50_M24_alpha0p1	q025	doc003_p026	8	0.79220618
hybrid_budgetmv_N50_M24_alpha0p1	q025	doc003_p004	9	0.78156620
hybrid_budgetmv_N50_M24_alpha0p1	q025	doc003_p006	10	0.77779054
hybrid_budgetmv_N50_M24_alpha0p1	q026	doc005_p004	1	0.91207227
hybrid_budgetmv_N50_M24_alpha0p1	q026	doc005_p006	2	0.90999521
hybrid_budgetmv_N50_M24_alpha0p1	q026	doc004_p005	3	0.90138063
hybrid_budgetmv_N50_M24_alpha0p1	q026	doc004_p010	4	0.86549278
hybrid_budgetmv_N50_M24_alpha0p1	q026	doc003_p026	5	0.83587524
hybrid_budgetmv_N50_M24_alpha0p1	q026	doc004_p019	6	0.82497072
hybrid_budgetmv_N50_M24_alpha0p1	q026	doc004_p009	7	0.81752354
hybrid_budgetmv_N50_M24_alpha0p1	q026	doc009_p003	8	0.78812879
hybrid_budgetmv_N50_M24_alpha0p1	q026	doc006_p013	9	0.77904497
hybrid_budgetmv_N50_M24_alpha0p1	q026	doc004_p003	10	0.77081886
hybrid_budgetmv_N50_M24_alpha0p1	q027	doc005_p004	1	0.91207227
hybrid_budgetmv_N50_M24_alpha0p1	q027	doc005_p006	2	0.90742801
hybrid_budgetmv_N50_M24_alpha0p1	q027	doc004_p005	3	0.88766760
hybrid_budgetmv_N50_M24_alpha0p1	q027	doc004_p010	4	0.87304440
hybrid_budgetmv_N50_M24_alpha0p1	q027	doc004_p009	5	0.82362943
hybrid_budgetmv_N50_M24_alpha0p1	q027	doc003_p026	6	0.81475937
hybrid_budgetmv_N50_M24_alpha0p1	q027	doc004_p019	7	0.78966264
hybrid_budgetmv_N50_M24_alpha0p1	q027	doc009_p003	8	0.78639877
hybrid_budgetmv_N50_M24_alpha0p1	q027	doc003_p022	9	0.75870781
hybrid_budgetmv_N50_M24_alpha0p1	q027	doc006_p013	10	0.74967938
hybrid_budgetmv_N50_M24_alpha0p1	q028	doc005_p006	1	0.99999999
hybrid_budgetmv_N50_M24_alpha0p1	q028	doc004_p005	2	0.95128911
hybrid_budgetmv_N50_M24_alpha0p1	q028	doc004_p010	3	0.93247714
hybrid_budgetmv_N50_M24_alpha0p1	q028	doc005_p004	4	0.90017453
hybrid_budgetmv_N50_M24_alpha0p1	q028	doc004_p003	5	0.87097027
hybrid_budgetmv_N50_M24_alpha0p1	q028	doc006_p016	6	0.86544319
hybrid_budgetmv_N50_M24_alpha0p1	q028	doc006_p010	7	0.86424519
hybrid_budgetmv_N50_M24_alpha0p1	q028	doc004_p014	8	0.86264577
hybrid_budgetmv_N50_M24_alpha0p1	q028	doc003_p004	9	0.85646226
hybrid_budgetmv_N50_M24_alpha0p1	q028	doc004_p018	10	0.82603240
hybrid_budgetmv_N50_M24_alpha0p1	q029	doc005_p006	1	0.96018343
hybrid_budgetmv_N50_M24_alpha0p1	q029	doc005_p004	2	0.87253546
hybrid_budgetmv_N50_M24_alpha0p1	q029	doc004_p019	3	0.86171812
hybrid_budgetmv_N50_M24_alpha0p1	q029	doc004_p005	4	0.85708106
hybrid_budgetmv_N50_M24_alpha0p1	q029	doc006_p002	5	0.81814351
hybrid_budgetmv_N50_M24_alpha0p1	q029	doc004_p010	6	0.81379118
hybrid_budgetmv_N50_M24_alpha0p1	q029	doc004_p003	7	0.81296894
hybrid_budgetmv_N50_M24_alpha0p1	q029	doc006_p016	8	0.78249268
hybrid_budgetmv_N50_M24_alpha0p1	q029	doc006_p013	9	0.78178448
hybrid_budgetmv_N50_M24_alpha0p1	q029	doc009_p003	10	0.77090970
hybrid_budgetmv_N50_M24_alpha0p1	q030	doc005_p004	1	0.92160006
hybrid_budgetmv_N50_M24_alpha0p1	q030	doc005_p006	2	0.88229306
hybrid_budgetmv_N50_M24_alpha0p1	q030	doc006_p002	3	0.83055058
hybrid_budgetmv_N50_M24_alpha0p1	q030	doc005_p002	4	0.82792964
hybrid_budgetmv_N50_M24_alpha0p1	q030	doc004_p005	5	0.80093936
hybrid_budgetmv_N50_M24_alpha0p1	q030	doc004_p010	6	0.79152085
hybrid_budgetmv_N50_M24_alpha0p1	q030	doc004_p019	7	0.78350644
hybrid_budgetmv_N50_M24_alpha0p1	q030	doc009_p003	8	0.77579146
hybrid_budgetmv_N50_M24_alpha0p1	q030	doc004_p003	9	0.75143160
hybrid_budgetmv_N50_M24_alpha0p1	q030	doc004_p018	10	0.71389341
