query_id,page_id,score,run_name,bits,query_file,page_file
q003,doc007_p001,-0.9001731872558594,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc007_p001.npy
q003,doc006_p009,-0.7353089451789856,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p009.npy
q003,doc006_p007,-0.5707839727401733,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p007.npy
q003,doc001_p004,-0.5827475786209106,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc001_p004.npy
q003,doc003_p013,-0.6815831661224365,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p013.npy
q003,doc004_p007,-0.6407985687255859,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p007.npy
q003,doc006_p024,-0.5096146464347839,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p024.npy
q003,doc006_p008,-0.3511216938495636,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p008.npy
q003,doc001_p003,-1.2595804929733276,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc001_p003.npy
q004,doc006_p013,0.3946765661239624,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p013.npy
q004,doc010_p001,-0.40022793412208557,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc010_p001.npy
q004,doc007_p001,-0.26012277603149414,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc007_p001.npy
q004,doc003_p009,-0.10454191267490387,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p009.npy
q004,doc006_p021,0.24439974129199982,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p021.npy
q004,doc001_p004,0.24193322658538818,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc001_p004.npy
q004,doc001_p002,0.08291135728359222,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc001_p002.npy
q004,doc001_p003,-0.4228922426700592,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc001_p003.npy
q004,doc007_p002,0.28720220923423767,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc007_p002.npy
q004,doc006_p020,0.10757316648960114,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p020.npy
q005,doc004_p012,-0.3170512318611145,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p012.npy
q005,doc006_p012,-0.22731754183769226,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p012.npy
q005,doc006_p010,-0.21154247224330902,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p010.npy
q005,doc005_p002,-0.49954575300216675,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p002.npy
q005,doc005_p008,-0.6076319813728333,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p008.npy
q005,doc004_p006,-0.0425681509077549,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p006.npy
q005,doc003_p024,-0.28866222500801086,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p024.npy
q005,doc006_p021,-0.17668282985687256,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p021.npy
q005,doc004_p011,0.018780415877699852,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p011.npy
q005,doc003_p009,-0.43761035799980164,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p009.npy
q006,doc006_p010,-0.22469444572925568,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p010.npy
q006,doc001_p004,-0.26113179326057434,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc001_p004.npy
q006,doc007_p001,-0.5438998937606812,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc007_p001.npy
q006,doc005_p002,-0.7020155787467957,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p002.npy
q006,doc006_p019,-0.17468754947185516,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p019.npy
q006,doc001_p003,-0.941634476184845,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc001_p003.npy
q006,doc006_p013,0.13747352361679077,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p013.npy
q006,doc004_p011,0.12965743243694305,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p011.npy
q006,doc006_p024,-0.05259540304541588,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p024.npy
q006,doc004_p012,-0.2821047008037567,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p012.npy
q007,doc003_p004,-0.16450421512126923,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p004.npy
q007,doc006_p019,0.21707230806350708,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p019.npy
q007,doc003_p029,-0.47412189841270447,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p029.npy
q007,doc003_p021,0.08179512619972229,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p021.npy
q007,doc001_p004,-0.11812195926904678,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc001_p004.npy
q007,doc007_p001,-0.45197179913520813,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc007_p001.npy
q007,doc006_p009,-0.22380566596984863,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p009.npy
q007,doc008_p002,-0.7534618377685547,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc008_p002.npy
q007,doc006_p010,-0.13252757489681244,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p010.npy
q007,doc006_p008,0.09745112806558609,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p008.npy
q008,doc006_p012,0.16335874795913696,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p012.npy
q008,doc003_p022,-0.3013242483139038,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p022.npy
q008,doc003_p024,0.024973174557089806,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p024.npy
q008,doc003_p027,-0.03265794739127159,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p027.npy
q008,doc004_p013,-0.13152319192886353,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p013.npy
q008,doc003_p025,0.40725091099739075,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p025.npy
q008,doc003_p023,-0.06061822548508644,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p023.npy
q008,doc006_p010,0.11135479062795639,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p010.npy
q008,doc006_p021,0.14223603904247284,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p021.npy
q008,doc004_p006,0.38166776299476624,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p006.npy
q009,doc006_p012,0.19175852835178375,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p012.npy
q009,doc003_p022,-0.3111294209957123,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p022.npy
q009,doc003_p027,0.012228541076183319,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p027.npy
q009,doc004_p013,-0.07778993248939514,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p013.npy
q009,doc003_p024,0.07471972703933716,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p024.npy
q009,doc004_p006,0.47175002098083496,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p006.npy
q009,doc003_p025,0.4554523527622223,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p025.npy
q009,doc006_p010,0.13909614086151123,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p010.npy
q009,doc003_p023,-0.03227664902806282,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p023.npy
q009,doc005_p008,-0.6453207731246948,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p008.npy
q010,doc005_p008,-0.5693152546882629,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q010.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p008.npy
q010,doc003_p010,-0.06657179445028305,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q010.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p010.npy
q010,doc004_p012,0.0174199640750885,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q010.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p012.npy
q010,doc006_p020,-0.017066769301891327,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q010.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p020.npy
q010,doc006_p021,0.1692470908164978,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q010.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p021.npy
q010,doc004_p018,-0.22444671392440796,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q010.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p018.npy
q010,doc003_p011,-0.003170289099216461,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q010.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p011.npy
q010,doc006_p024,0.2527432441711426,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q010.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p024.npy
q010,doc003_p013,0.2921624481678009,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q010.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc003_p013.npy
q010,doc005_p002,-0.23512986302375793,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q010.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p002.npy
q011,doc006_p025,0.4049600064754486,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q011.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p025.npy
q011,doc006_p021,0.11732301115989685,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q011.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p021.npy
q011,doc005_p004,0.32992950081825256,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q011.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p004.npy
q011,doc005_p005,-0.04968938231468201,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q011.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p005.npy
q011,doc006_p022,0.19074100255966187,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q011.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p022.npy
q011,doc006_p020,-0.042969949543476105,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q011.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p020.npy
q011,doc006_p010,0.08910739421844482,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q011.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p010.npy
q011,doc005_p008,-0.8012858629226685,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q011.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p008.npy
q011,doc001_p003,-0.7481638193130493,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q011.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc001_p003.npy
q011,doc006_p012,0.11172343790531158,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q011.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p012.npy
q012,doc006_p025,0.3124488592147827,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q012.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p025.npy
q012,doc006_p021,0.008500928059220314,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q012.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p021.npy
q012,doc005_p004,0.24275042116641998,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q012.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p004.npy
q012,doc006_p010,-0.0030207857489585876,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q012.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p010.npy
q012,doc005_p005,-0.14676885306835175,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q012.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p005.npy
q012,doc004_p018,-0.3930715024471283,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q012.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc004_p018.npy
q012,doc005_p008,-0.8944119811058044,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q012.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p008.npy
q012,doc006_p020,-0.1543283313512802,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q012.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p020.npy
q012,doc006_p022,0.06535669416189194,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q012.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p022.npy
q012,doc006_p012,0.01215539500117302,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q012.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p012.npy
q013,doc006_p021,-0.048230383545160294,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q013.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p021.npy
q013,doc006_p020,-0.15945227444171906,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q013.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p020.npy
q013,doc005_p004,-0.0607123076915741,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q013.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p004.npy
q013,doc006_p022,-0.013168897479772568,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q013.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p022.npy
q013,doc006_p025,0.2175399214029312,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q013.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p025.npy
q013,doc007_p001,-0.3220345079898834,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q013.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc007_p001.npy
q013,doc006_p012,-0.10194670408964157,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q013.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p012.npy
q013,doc010_p002,0.17275208234786987,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q013.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc010_p002.npy
q013,doc006_p024,0.06668590009212494,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q013.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p024.npy
q013,doc007_p002,0.03689144551753998,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q013.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc007_p002.npy
q014,doc006_p020,-0.3864820897579193,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q014.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p020.npy
q014,doc006_p010,-0.2392652928829193,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q014.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p010.npy
q014,doc006_p012,-0.307631254196167,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q014.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p012.npy
q014,doc006_p021,-0.2550678551197052,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q014.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p021.npy
q014,doc007_p001,-0.5367284417152405,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q014.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc007_p001.npy
q014,doc001_p003,-0.8901254534721375,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q014.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc001_p003.npy
q014,doc002_p001,-0.9141349792480469,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q014.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc002_p001.npy
q014,doc006_p023,-0.17393311858177185,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q014.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc006_p023.npy
q014,doc010_p002,-0.009433863684535027,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q014.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc010_p002.npy
q014,doc005_p004,-0.31556177139282227,w6_N10_M24_pq_b8,8,artifacts\embeddings\full_multivector\queries\q014.npy,artifacts\embeddings\joint_compression\pages_M24_pq_b8\doc005_p004.npy
