query_id,page_id,coarse_rank,coarse_score,fine_rank,fine_score,bm25_score_raw,mv_score_raw,bm25_score_norm,mv_score_norm,query_bm25_min,query_bm25_max,query_mv_min,query_mv_max
q001,doc003_p005,59,1.43940900,31,0.93453836,1.43940900,0.93453836,0.09561446,0.51041404,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p024,83,0.00000000,32,0.92340046,0.00000000,0.92340046,0.00000000,0.50254971,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p020,81,0.00000000,33,0.92325574,0.00000000,0.92325574,0.00000000,0.50244753,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc004_p009,40,4.88125000,34,0.92304498,4.88125000,0.92304498,0.32424286,0.50229871,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p024,96,0.00000000,35,0.92292440,0.00000000,0.92292440,0.00000000,0.50221357,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p012,47,3.40451300,36,0.91472721,3.40451300,0.91472721,0.22614884,0.49642565,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p003,6,9.23528300,37,0.91428292,9.23528300,0.91428292,0.61346471,0.49611194,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p009,7,7.66040700,38,0.90707636,7.66040700,0.90707636,0.50885169,0.49102349,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p027,86,0.00000000,39,0.90671450,0.00000000,0.90671450,0.00000000,0.49076798,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc008_p003,99,0.00000000,40,0.90074247,0.00000000,0.90074247,0.00000000,0.48655121,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p026,85,0.00000000,41,0.89898849,0.00000000,0.89898849,0.00000000,0.48531275,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p025,84,0.00000000,42,0.89637828,0.00000000,0.89637828,0.00000000,0.48346972,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc004_p007,66,1.32788000,43,0.89453769,1.32788000,0.89453769,0.08820602,0.48217010,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc004_p004,68,1.11900300,44,0.88980716,1.11900300,0.88980716,0.07433111,0.47882994,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p023,82,0.00000000,45,0.87925673,0.00000000,0.87925673,0.00000000,0.47138042,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p021,93,0.00000000,46,0.87556338,0.00000000,0.87556338,0.00000000,0.46877260,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p010,45,3.99528800,47,0.87383735,3.99528800,0.87383735,0.26539178,0.46755387,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p009,56,1.82722800,48,0.87323868,1.82722800,0.87323868,0.12137580,0.46713116,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p022,53,2.31353700,49,0.87167531,2.31353700,0.87167531,0.15367946,0.46602728,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc004_p008,87,0.00000000,50,0.86620075,0.00000000,0.86620075,0.00000000,0.46216177,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc004_p017,69,1.01098400,51,0.86405522,1.01098400,0.86405522,0.06715582,0.46064684,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p004,41,4.68427600,52,0.86228174,4.68427600,0.86228174,0.31115863,0.45939461,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc010_p002,18,7.00748000,53,0.86175323,7.00748000,0.86175323,0.46548023,0.45902143,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc005_p007,89,0.00000000,54,0.85972083,0.00000000,0.85972083,0.00000000,0.45758638,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc005_p004,13,7.16875400,55,0.85756505,7.16875400,0.85756505,0.47619305,0.45606422,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc004_p014,25,6.51815400,56,0.85676211,6.51815400,0.85676211,0.43297617,0.45549727,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p001,91,0.00000000,57,0.84877652,0.00000000,0.84877652,0.00000000,0.44985875,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc007_p002,34,5.60572000,58,0.84466016,5.60572000,0.84466016,0.37236665,0.44695225,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc005_p005,88,0.00000000,59,0.84447259,0.00000000,0.84447259,0.00000000,0.44681981,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc005_p002,50,3.02915800,60,0.84274089,3.02915800,0.84274089,0.20121544,0.44559708,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p022,94,0.00000000,61,0.84092468,0.00000000,0.84092468,0.00000000,0.44431468,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p026,23,6.63891800,62,0.83700591,6.63891800,0.83700591,0.44099806,0.44154768,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p006,22,6.74361900,63,0.83383554,6.74361900,0.83383554,0.44795295,0.43930913,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc004_p013,43,4.51841100,64,0.83027571,4.51841100,0.83027571,0.30014085,0.43679558,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc007_p001,12,7.18752500,65,0.82978302,7.18752500,0.82978302,0.47743994,0.43644770,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc005_p001,35,5.44825800,66,0.82559609,5.44825800,0.82559609,0.36190705,0.43349136,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc004_p020,51,2.67277500,67,0.82375461,2.67277500,0.82375461,0.17754227,0.43219112,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p005,30,5.97722600,68,0.82266188,5.97722600,0.82266188,0.39704438,0.43141956,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p003,5,9.28121700,69,0.81212556,9.28121700,0.81212556,0.61651593,0.42398000,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc008_p002,98,0.00000000,70,0.80986643,0.00000000,0.80986643,0.00000000,0.42238486,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p007,62,1.40427000,71,0.80843812,1.40427000,0.80843812,0.09328031,0.42137635,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc008_p001,54,2.22714600,72,0.78957403,2.22714600,0.78957403,0.14794083,0.40805667,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p011,72,0.00000000,73,0.77892035,0.00000000,0.77892035,0.00000000,0.40053425,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p001,49,3.09011000,74,0.77535468,3.09011000,0.77535468,0.20526425,0.39801658,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p011,39,4.91621300,75,0.77195990,4.91621300,0.77195990,0.32656532,0.39561957,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc001_p004,4,9.66284400,76,0.77127963,9.66284400,0.77127963,0.64186596,0.39513924,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p007,32,5.75124000,77,0.76305568,5.75124000,0.76305568,0.38203299,0.38933242,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p025,97,0.00000000,78,0.76266503,0.00000000,0.76266503,0.00000000,0.38905659,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p008,63,1.36610800,79,0.75995690,1.36610800,0.75995690,0.09074536,0.38714441,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc001_p005,11,7.20829400,80,0.74928939,7.20829400,0.74928939,0.47881954,0.37961223,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p015,24,6.58028900,81,0.74079651,6.58028900,0.74079651,0.43710356,0.37361552,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p029,52,2.50112000,82,0.73134649,2.50112000,0.73134649,0.16613988,0.36694299,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p027,44,4.01557900,83,0.71347523,4.01557900,0.71347523,0.26673963,0.35432433,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc005_p008,90,0.00000000,84,0.70365685,0.00000000,0.70365685,0.00000000,0.34739171,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc010_p001,14,7.13687100,85,0.68781722,7.13687100,0.68781722,0.47407518,0.33620756,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p023,95,0.00000000,86,0.67434794,0.00000000,0.67434794,0.00000000,0.32669708,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p014,29,5.98329900,87,0.66976666,5.98329900,0.66976666,0.39744779,0.32346230,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p018,57,1.69883900,88,0.60995138,1.69883900,0.60995138,0.11284741,0.28122754,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p019,80,0.00000000,89,0.60953677,0.00000000,0.60953677,0.00000000,0.28093478,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p010,71,0.00000000,90,0.60337508,0.00000000,0.60337508,0.00000000,0.27658410,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc002_p001,10,7.24297300,91,0.57416475,7.24297300,0.57416475,0.48112314,0.25595908,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p018,79,0.00000000,92,0.56564730,0.00000000,0.56564730,0.00000000,0.24994502,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc006_p020,92,0.00000000,93,0.56225151,0.00000000,0.56225151,0.00000000,0.24754730,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p017,78,0.00000000,94,0.52094066,0.00000000,0.52094066,0.00000000,0.21837826,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p016,77,0.00000000,95,0.50763226,0.00000000,0.50763226,0.00000000,0.20898138,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p014,75,0.00000000,96,0.50564212,0.00000000,0.50564212,0.00000000,0.20757617,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc003_p015,76,0.00000000,97,0.47205251,0.00000000,0.47205251,0.00000000,0.18385900,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc001_p001,2,13.69148500,98,0.33672112,13.69148500,0.33672112,0.90947325,0.08830332,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc001_p003,21,6.87130300,99,0.26402420,6.87130300,0.26402420,0.45643451,0.03697301,0.00000000,15.05430200,0.21166092,1.62791789
q001,doc009_p001,100,0.00000000,100,0.21166092,0.00000000,0.21166092,0.00000000,0.00000000,0.00000000,15.05430200,0.21166092,1.62791789
q002,doc003_p012,72,0.00000000,1,0.94810039,0.00000000,0.94810039,0.00000000,0.99999999,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p013,73,0.00000000,2,0.52053118,0.00000000,0.52053118,0.00000000,0.72644973,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc001_p002,2,11.74635400,3,0.50915086,11.74635400,0.50915086,0.86925686,0.71916883,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p013,4,8.99068500,4,0.20099561,8.99068500,0.20099561,0.66533110,0.52201724,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p019,3,10.97743200,5,0.15394033,10.97743200,0.15394033,0.81235489,0.49191221,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p016,31,4.56373600,6,0.14923041,4.56373600,0.14923041,0.33772682,0.48889890,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p014,14,6.51815400,7,0.13866320,6.51815400,0.13866320,0.48235819,0.48213821,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p006,65,1.18587600,8,0.09800068,1.18587600,0.09800068,0.08775752,0.45612314,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc005_p006,21,5.52410400,9,0.05762499,5.52410400,0.05762499,0.40879624,0.43029158,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p013,32,4.51841100,10,0.04324809,4.51841100,0.04324809,0.33437267,0.42109352,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc005_p004,33,4.23015200,11,0.03784160,4.23015200,0.03784160,0.31304085,0.41763456,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p010,70,0.00000000,12,0.03393585,0.00000000,0.03393585,0.00000000,0.41513574,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p005,44,3.10327600,13,0.02252713,3.10327600,0.02252713,0.22964947,0.40783666,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p019,18,6.10186400,14,0.02226370,6.10186400,0.02226370,0.45155179,0.40766813,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p010,19,5.60657400,15,0.01818884,5.60657400,0.01818884,0.41489920,0.40506111,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p003,16,6.21405800,16,0.01752375,6.21405800,0.01752375,0.45985440,0.40463560,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p007,64,1.32788000,17,-0.02669641,1.32788000,-0.02669641,0.09826613,0.37634442,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p021,40,3.55767900,18,-0.03319685,3.55767900,-0.03319685,0.26327632,0.37218557,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p002,69,0.00000000,19,-0.03322732,0.00000000,-0.03322732,0.00000000,0.37216608,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p020,80,0.00000000,20,-0.04112265,0.00000000,-0.04112265,0.00000000,0.36711480,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p017,55,1.57139100,21,-0.04635604,1.57139100,-0.04635604,0.11628650,0.36376658,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p011,71,0.00000000,22,-0.04961212,0.00000000,-0.04961212,0.00000000,0.36168341,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p009,27,4.88125000,23,-0.05655209,4.88125000,-0.05655209,0.36122358,0.35724335,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p002,15,6.29075800,24,-0.06311381,6.29075800,-0.06311381,0.46553037,0.35304530,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p017,67,1.01098400,25,-0.06391201,1.01098400,-0.06391201,0.07481511,0.35253462,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p012,59,1.43393500,26,-0.07280033,1.43393500,-0.07280033,0.10611444,0.34684805,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc005_p005,87,0.00000000,27,-0.08797339,0.00000000,-0.08797339,0.00000000,0.33714063,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p002,63,1.33257300,28,-0.09003143,1.33257300,-0.09003143,0.09861343,0.33582394,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p026,84,0.00000000,29,-0.09108001,0.00000000,-0.09108001,0.00000000,0.33515308,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc005_p001,22,5.44825800,30,-0.09407608,5.44825800,-0.09407608,0.40318346,0.33323625,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p018,35,3.89828100,31,-0.09472998,3.89828100,-0.09472998,0.28848164,0.33281790,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p015,23,5.10432800,32,-0.10149018,5.10432800,-0.10149018,0.37773186,0.32849286,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p016,11,6.96758700,33,-0.10299900,6.96758700,-0.10299900,0.51561725,0.32752755,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc005_p002,46,3.02915800,34,-0.10504795,3.02915800,-0.10504795,0.22416457,0.32621667,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc009_p003,9,7.03525500,35,-0.10809001,7.03525500,-0.10809001,0.52062484,0.32427042,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p003,12,6.81874500,36,-0.11045206,6.81874500,-0.11045206,0.50460261,0.32275923,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p009,6,7.66040700,37,-0.11119193,7.66040700,-0.11119193,0.56688751,0.32228587,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p008,56,1.50851900,38,-0.11225870,1.50851900,-0.11225870,0.11163383,0.32160338,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p001,90,0.00000000,39,-0.11570510,0.00000000,-0.11570510,0.00000000,0.31939844,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p001,52,1.83927500,40,-0.11581781,1.83927500,-0.11581781,0.13611052,0.31932633,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p024,82,0.00000000,41,-0.11769046,0.00000000,-0.11769046,0.00000000,0.31812824,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p027,85,0.00000000,42,-0.11900046,0.00000000,-0.11900046,0.00000000,0.31729013,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p028,24,5.02680900,43,-0.11906508,5.02680900,-0.11906508,0.37199528,0.31724879,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p011,58,1.43940900,44,-0.12298644,1.43940900,-0.12298644,0.10651953,0.31473998,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p004,50,2.41301300,45,-0.12922360,2.41301300,-0.12922360,0.17856844,0.31074957,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p025,83,0.00000000,46,-0.13397293,0.00000000,-0.13397293,0.00000000,0.30771104,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p023,81,0.00000000,47,-0.13951844,0.00000000,-0.13951844,0.00000000,0.30416314,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p003,8,7.42036200,48,-0.13996091,7.42036200,-0.13996091,0.54912363,0.30388005,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p022,51,2.31353700,49,-0.14074385,2.31353700,-0.14074385,0.17120699,0.30337914,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc005_p003,48,2.53551500,50,-0.15362804,2.53551500,-0.15362804,0.18763387,0.29513610,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p024,95,0.00000000,51,-0.15442644,0.00000000,-0.15442644,0.00000000,0.29462530,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc005_p009,7,7.45509900,52,-0.16305214,7.45509900,-0.16305214,0.55169425,0.28910674,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p006,62,1.36144400,53,-0.16448744,1.36144400,-0.16448744,0.10074995,0.28818847,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p017,77,0.00000000,54,-0.17112243,0.00000000,-0.17112243,0.00000000,0.28394353,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p010,34,3.99528800,55,-0.17426977,3.99528800,-0.17426977,0.29566038,0.28192993,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p004,28,4.68427600,56,-0.17657304,4.68427600,-0.17657304,0.34664706,0.28045634,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p007,60,1.40427000,57,-0.18055926,1.40427000,-0.18055926,0.10391917,0.27790604,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p018,78,0.00000000,58,-0.18567829,0.00000000,-0.18567829,0.00000000,0.27463098,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p021,92,0.00000000,59,-0.18746886,0.00000000,-0.18746886,0.00000000,0.27348541,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc005_p007,88,0.00000000,60,-0.19187362,0.00000000,-0.19187362,0.00000000,0.27066734,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p015,37,3.67376100,61,-0.19422059,3.67376100,-0.19422059,0.27186665,0.26916579,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p005,57,1.43940900,62,-0.19714594,1.43940900,-0.19714594,0.10651953,0.26729421,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p016,76,0.00000000,63,-0.20502844,0.00000000,-0.20502844,0.00000000,0.26225114,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p008,86,0.00000000,64,-0.21110924,0.00000000,-0.21110924,0.00000000,0.25836077,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc010_p002,10,7.00748000,65,-0.21370851,7.00748000,-0.21370851,0.51856943,0.25669781,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc007_p001,39,3.57438000,66,-0.21634421,3.57438000,-0.21634421,0.26451223,0.25501154,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p014,41,3.50548700,67,-0.21637705,3.50548700,-0.21637705,0.25941400,0.25499053,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p004,66,1.11900300,68,-0.22013755,1.11900300,-0.22013755,0.08280876,0.25258464,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p001,45,3.09011000,69,-0.22814913,3.09011000,-0.22814913,0.22867515,0.24745899,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p011,25,4.91621300,70,-0.23124057,4.91621300,-0.23124057,0.36381092,0.24548115,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p019,79,0.00000000,71,-0.23268478,0.00000000,-0.23268478,0.00000000,0.24455717,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p015,75,0.00000000,72,-0.23394766,0.00000000,-0.23394766,0.00000000,0.24374920,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc005_p008,89,0.00000000,73,-0.23402673,0.00000000,-0.23402673,0.00000000,0.24369862,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p012,42,3.40451300,74,-0.23550883,3.40451300,-0.23550883,0.25194169,0.24275040,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p005,36,3.81955400,75,-0.23617859,3.81955400,-0.23617859,0.28265567,0.24232190,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p009,53,1.82722800,76,-0.23854785,1.82722800,-0.23854785,0.13521902,0.24080609,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc004_p020,47,2.67277500,77,-0.24380569,2.67277500,-0.24380569,0.19779142,0.23744223,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p006,13,6.74361900,78,-0.24669106,6.74361900,-0.24669106,0.49904311,0.23559623,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc003_p008,61,1.36610800,79,-0.24694055,1.36610800,-0.24694055,0.10109509,0.23543661,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p026,30,4.61000500,80,-0.25311804,4.61000500,-0.25311804,0.34115083,0.23148438,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p007,43,3.40279900,81,-0.26192775,3.40279900,-0.26192775,0.25181485,0.22584810,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc001_p004,26,4.89258100,82,-0.26350585,4.89258100,-0.26350585,0.36206210,0.22483846,0.00000000,13.51309900,-0.61493671,0.94810039
q002,doc006_p027,97,0.00000000,83,-0.27857742,0.00000000,-0.27857742,0.00000000,0.21519597,0.00000000,13.51309900,-0.61493671,0.94810039
