query_id	page_id	rank	score	method
q009	doc003_p023	7	0.2811394929885864	c2f_N10_M32
q009	doc003_p027	8	0.21762146055698395	c2f_N10_M32
q009	doc003_p022	9	0.13546782732009888	c2f_N10_M32
q009	doc005_p008	10	-0.10511897504329681	c2f_N10_M32
q010	doc006_p024	1	0.47136396169662476	c2f_N10_M32
q010	doc006_p021	2	0.45643603801727295	c2f_N10_M32
q010	doc004_p018	3	0.4284898638725281	c2f_N10_M32
q010	doc003_p013	4	0.40616369247436523	c2f_N10_M32
q010	doc003_p010	5	0.278339684009552	c2f_N10_M32
q010	doc003_p011	6	0.23053324222564697	c2f_N10_M32
q010	doc005_p002	7	0.13996365666389465	c2f_N10_M32
q010	doc004_p012	8	0.0963294506072998	c2f_N10_M32
q010	doc006_p020	9	0.06196798011660576	c2f_N10_M32
q010	doc005_p008	10	-0.1992984116077423	c2f_N10_M32
q011	doc005_p004	1	0.5703592300415039	c2f_N10_M32
q011	doc006_p021	2	0.5143816471099854	c2f_N10_M32
q011	doc005_p005	3	0.4696214199066162	c2f_N10_M32
q011	doc006_p025	4	0.39931291341781616	c2f_N10_M32
q011	doc006_p010	5	0.37593942880630493	c2f_N10_M32
q011	doc006_p012	6	0.20604725182056427	c2f_N10_M32
q011	doc006_p022	7	0.1666090339422226	c2f_N10_M32
q011	doc006_p020	8	0.0218794047832489	c2f_N10_M32
q011	doc005_p008	9	-0.20752358436584473	c2f_N10_M32
q011	doc001_p003	10	-0.4664917290210724	c2f_N10_M32
q012	doc004_p018	1	0.515202522277832	c2f_N10_M32
q012	doc005_p004	2	0.4666711091995239	c2f_N10_M32
q012	doc006_p021	3	0.45600199699401855	c2f_N10_M32
q012	doc005_p005	4	0.3836258351802826	c2f_N10_M32
q012	doc006_p025	5	0.298543781042099	c2f_N10_M32
q012	doc006_p010	6	0.29403766989707947	c2f_N10_M32
q012	doc006_p012	7	0.10201045870780945	c2f_N10_M32
q012	doc006_p022	8	0.06535977125167847	c2f_N10_M32
q012	doc006_p020	9	-0.05153448507189751	c2f_N10_M32
q012	doc005_p008	10	-0.2685030996799469	c2f_N10_M32
q013	doc010_p002	1	0.2625448703765869	c2f_N10_M32
q013	doc006_p021	2	0.23403990268707275	c2f_N10_M32
q013	doc006_p025	3	0.19848844408988953	c2f_N10_M32
q013	doc007_p002	4	0.14598074555397034	c2f_N10_M32
q013	doc006_p024	5	0.12354153394699097	c2f_N10_M32
q013	doc005_p004	6	0.11045683920383453	c2f_N10_M32
q013	doc006_p012	7	-0.0206964910030365	c2f_N10_M32
q013	doc006_p022	8	-0.041054293513298035	c2f_N10_M32
q013	doc007_p001	9	-0.08791178464889526	c2f_N10_M32
q013	doc006_p020	10	-0.2029990404844284	c2f_N10_M32
q014	doc006_p021	1	0.09797831624746323	c2f_N10_M32
q014	doc010_p002	2	0.09723760187625885	c2f_N10_M32
q014	doc006_p010	3	0.07404633611440659	c2f_N10_M32
q014	doc006_p023	4	-0.11862954497337341	c2f_N10_M32
q014	doc005_p004	5	-0.14768105745315552	c2f_N10_M32
q014	doc006_p012	6	-0.21645736694335938	c2f_N10_M32
q014	doc007_p001	7	-0.34656041860580444	c2f_N10_M32
q014	doc006_p020	8	-0.4214949607849121	c2f_N10_M32
q014	doc002_p001	9	-0.5336297750473022	c2f_N10_M32
q014	doc001_p003	10	-0.5806554555892944	c2f_N10_M32
q015	doc005_p005	1	0.4984402060508728	c2f_N10_M32
q015	doc005_p004	2	0.49533072113990784	c2f_N10_M32
q015	doc006_p021	3	0.4910249710083008	c2f_N10_M32
q015	doc003_p006	4	0.39453670382499695	c2f_N10_M32
q015	doc006_p025	5	0.36731812357902527	c2f_N10_M32
q015	doc006_p012	6	0.2014758437871933	c2f_N10_M32
q015	doc006_p022	7	0.06973123550415039	c2f_N10_M32
q015	doc006_p020	8	0.04219191521406174	c2f_N10_M32
q015	doc005_p008	9	-0.29210352897644043	c2f_N10_M32
q015	doc002_p001	10	-0.44411057233810425	c2f_N10_M32
q016	doc006_p021	1	0.501021683216095	c2f_N10_M32
q016	doc005_p005	2	0.4657011330127716	c2f_N10_M32
q016	doc005_p004	3	0.4216330647468567	c2f_N10_M32
q016	doc006_p010	4	0.4093669652938843	c2f_N10_M32
q016	doc006_p025	5	0.3329285979270935	c2f_N10_M32
q016	doc006_p012	6	0.14135372638702393	c2f_N10_M32
q016	doc006_p022	7	0.030864320695400238	c2f_N10_M32
q016	doc006_p020	8	-0.004763245582580566	c2f_N10_M32
q016	doc005_p008	9	-0.34757739305496216	c2f_N10_M32
q016	doc002_p001	10	-0.5298789739608765	c2f_N10_M32
q017	doc006_p013	1	0.5249893665313721	c2f_N10_M32
q017	doc010_p002	2	0.39048177003860474	c2f_N10_M32
q017	doc006_p021	3	0.3540966212749481	c2f_N10_M32
q017	doc006_p025	4	0.3489530086517334	c2f_N10_M32
q017	doc006_p010	5	0.19311577081680298	c2f_N10_M32
q017	doc004_p013	6	0.17465800046920776	c2f_N10_M32
q017	doc006_p012	7	0.09431814402341843	c2f_N10_M32
q017	doc003_p024	8	0.01807650923728943	c2f_N10_M32
q017	doc006_p022	9	-0.04347977787256241	c2f_N10_M32
q017	doc006_p020	10	-0.22019097208976746	c2f_N10_M32
q018	doc004_p018	1	0.7033826112747192	c2f_N10_M32
q018	doc006_p021	2	0.5124050974845886	c2f_N10_M32
q018	doc010_p002	3	0.48900869488716125	c2f_N10_M32
q018	doc006_p025	4	0.38815975189208984	c2f_N10_M32
q018	doc006_p010	5	0.35614970326423645	c2f_N10_M32
q018	doc004_p013	6	0.2653557360172272	c2f_N10_M32
q018	doc006_p012	7	0.16564606130123138	c2f_N10_M32
q018	doc003_p024	8	0.08880838751792908	c2f_N10_M32
q018	doc003_p022	9	-0.14415426552295685	c2f_N10_M32
q018	doc006_p020	10	-0.15553569793701172	c2f_N10_M32
q019	doc003_p025	1	0.5549952387809753	c2f_N10_M32
q019	doc006_p010	2	0.5024561882019043	c2f_N10_M32
q019	doc006_p021	3	0.3614243268966675	c2f_N10_M32
q019	doc005_p004	4	0.361285924911499	c2f_N10_M32
q019	doc004_p013	5	0.2752886414527893	c2f_N10_M32
q019	doc006_p012	6	0.20932036638259888	c2f_N10_M32
q019	doc003_p024	7	0.03325293958187103	c2f_N10_M32
q019	doc003_p022	8	-0.07426485419273376	c2f_N10_M32
q019	doc006_p020	9	-0.09252121299505234	c2f_N10_M32
q019	doc005_p008	10	-0.4474862813949585	c2f_N10_M32
q020	doc003_p006	1	0.549508273601532	c2f_N10_M32
q020	doc005_p004	2	0.5460577011108398	c2f_N10_M32
q020	doc006_p025	3	0.5353938937187195	c2f_N10_M32
q020	doc006_p021	4	0.5200070738792419	c2f_N10_M32
q020	doc005_p005	5	0.5079181790351868	c2f_N10_M32
q020	doc006_p012	6	0.4198567271232605	c2f_N10_M32
q020	doc004_p013	7	0.3820438086986542	c2f_N10_M32
q020	doc003_p024	8	0.32373806834220886	c2f_N10_M32
q020	doc006_p022	9	0.3116456866264343	c2f_N10_M32
q020	doc004_p012	10	0.30627700686454773	c2f_N10_M32
q021	doc003_p006	1	0.4812374711036682	c2f_N10_M32
q021	doc006_p021	2	0.42311492562294006	c2f_N10_M32
q021	doc005_p005	3	0.39222264289855957	c2f_N10_M32
q021	doc006_p025	4	0.3683830499649048	c2f_N10_M32
q021	doc005_p004	5	0.35668838024139404	c2f_N10_M32
q021	doc006_p012	6	0.24830520153045654	c2f_N10_M32
q021	doc004_p012	7	0.11416207253932953	c2f_N10_M32
q021	doc006_p020	8	0.0647866502404213	c2f_N10_M32
q021	doc005_p008	9	-0.23184573650360107	c2f_N10_M32
q021	doc001_p003	10	-0.3106682300567627	c2f_N10_M32
q022	doc004_p006	1	0.36330217123031616	c2f_N10_M32
q022	doc003_p025	2	0.2269933968782425	c2f_N10_M32
q022	doc003_p006	3	0.15093199908733368	c2f_N10_M32
q022	doc005_p004	4	0.08747843652963638	c2f_N10_M32
q022	doc004_p012	5	-0.03908788412809372	c2f_N10_M32
q022	doc003_p024	6	-0.08588378131389618	c2f_N10_M32
q022	doc004_p013	7	-0.09674017131328583	c2f_N10_M32
q022	doc005_p002	8	-0.2056574672460556	c2f_N10_M32
q022	doc003_p022	9	-0.2736428380012512	c2f_N10_M32
q022	doc005_p008	10	-0.33371612429618835	c2f_N10_M32
q023	doc004_p006	1	0.2438051998615265	c2f_N10_M32
q023	doc005_p005	2	0.23664823174476624	c2f_N10_M32
q023	doc003_p025	3	0.14010141789913177	c2f_N10_M32
q023	doc003_p006	4	0.0817861407995224	c2f_N10_M32
q023	doc005_p004	5	-0.006224468350410461	c2f_N10_M32
q023	doc004_p013	6	-0.09185020625591278	c2f_N10_M32
q023	doc003_p024	7	-0.18311229348182678	c2f_N10_M32
q023	doc005_p002	8	-0.3200377821922302	c2f_N10_M32
q023	doc003_p022	9	-0.34118005633354187	c2f_N10_M32
q023	doc005_p008	10	-0.3434959352016449	c2f_N10_M32
q024	doc005_p005	1	0.4068291187286377	c2f_N10_M32
q024	doc003_p006	2	0.3022315204143524	c2f_N10_M32
q024	doc003_p025	3	0.24103692173957825	c2f_N10_M32
q024	doc005_p004	4	0.16157160699367523	c2f_N10_M32
q024	doc006_p010	5	0.06027555093169212	c2f_N10_M32
q024	doc003_p027	6	-0.09041066467761993	c2f_N10_M32
q024	doc004_p013	7	-0.10631558299064636	c2f_N10_M32
q024	doc003_p024	8	-0.15763156116008759	c2f_N10_M32
q024	doc005_p002	9	-0.39371398091316223	c2f_N10_M32
q024	doc003_p022	10	-0.45697155594825745	c2f_N10_M32
q025	doc005_p005	1	0.2834961712360382	c2f_N10_M32
q025	doc003_p006	2	0.2537086009979248	c2f_N10_M32
q025	doc003_p025	3	0.22353462874889374	c2f_N10_M32
q025	doc005_p004	4	0.07750898599624634	c2f_N10_M32
q025	doc006_p010	5	0.03353831171989441	c2f_N10_M32
q025	doc004_p013	6	0.0049231648445129395	c2f_N10_M32
q025	doc006_p012	7	-0.07762899249792099	c2f_N10_M32
q025	doc003_p024	8	-0.07817249745130539	c2f_N10_M32
q025	doc003_p022	9	-0.2811455726623535	c2f_N10_M32
q025	doc005_p002	10	-0.31571483612060547	c2f_N10_M32
q026	doc004_p006	1	0.43653613328933716	c2f_N10_M32
q026	doc005_p005	2	0.38576197624206543	c2f_N10_M32
q026	doc003_p025	3	0.28505760431289673	c2f_N10_M32
q026	doc006_p025	4	0.231161966919899	c2f_N10_M32
q026	doc003_p006	5	0.20318204164505005	c2f_N10_M32
q026	doc005_p004	6	0.14844635128974915	c2f_N10_M32
q026	doc004_p012	7	0.001233525574207306	c2f_N10_M32
q026	doc005_p002	8	-0.19618289172649384	c2f_N10_M32
q026	doc003_p022	9	-0.25309067964553833	c2f_N10_M32
q026	doc005_p008	10	-0.3047854006290436	c2f_N10_M32
q027	doc005_p005	1	0.31868085265159607	c2f_N10_M32
q027	doc004_p006	2	0.3177304267883301	c2f_N10_M32
q027	doc003_p025	3	0.20153629779815674	c2f_N10_M32
q027	doc003_p006	4	0.13948898017406464	c2f_N10_M32
q027	doc005_p004	5	0.055656999349594116	c2f_N10_M32
q027	doc003_p024	6	-0.11177113652229309	c2f_N10_M32
q027	doc004_p013	7	-0.11544904112815857	c2f_N10_M32
q027	doc005_p008	8	-0.300740122795105	c2f_N10_M32
q027	doc005_p002	9	-0.3118855953216553	c2f_N10_M32
q027	doc003_p022	10	-0.3267436623573303	c2f_N10_M32
q028	doc003_p002	1	0.43449142575263977	c2f_N10_M32
q028	doc004_p011	2	0.37917494773864746	c2f_N10_M32
q028	doc006_p010	3	0.3555167317390442	c2f_N10_M32
q028	doc001_p002	4	0.2253355085849762	c2f_N10_M32
q028	doc003_p025	5	0.15457913279533386	c2f_N10_M32
q028	doc001_p004	6	0.12631286680698395	c2f_N10_M32
q028	doc004_p012	7	0.08617303520441055	c2f_N10_M32
q028	doc005_p002	8	0.02128913253545761	c2f_N10_M32
q028	doc003_p024	9	-0.09093895554542542	c2f_N10_M32
q028	doc001_p003	10	-0.5335859656333923	c2f_N10_M32
q029	doc004_p018	1	0.5680189728736877	c2f_N10_M32
q029	doc006_p010	2	0.48851239681243896	c2f_N10_M32
q029	doc004_p013	3	0.41397711634635925	c2f_N10_M32
q029	doc006_p021	4	0.3908260464668274	c2f_N10_M32
q029	doc006_p025	5	0.2428879737854004	c2f_N10_M32
q029	doc006_p024	6	0.1792525053024292	c2f_N10_M32
q029	doc006_p012	7	0.012788504362106323	c2f_N10_M32
q029	doc006_p023	8	-0.026198912411928177	c2f_N10_M32
q029	doc005_p008	9	-0.27686411142349243	c2f_N10_M32
q029	doc006_p020	10	-0.4083211123943329	c2f_N10_M32
q030	doc004_p006	1	0.4437599778175354	c2f_N10_M32
q030	doc005_p004	2	0.3613046407699585	c2f_N10_M32
q030	doc005_p005	3	0.2605939507484436	c2f_N10_M32
q030	doc006_p021	4	0.21221178770065308	c2f_N10_M32
q030	doc006_p025	5	0.1287480592727661	c2f_N10_M32
q030	doc006_p012	6	0.0411296971142292	c2f_N10_M32
q030	doc005_p008	7	-0.11389268934726715	c2f_N10_M32
q030	doc006_p020	8	-0.21268494427204132	c2f_N10_M32
q030	doc002_p001	9	-0.386728435754776	c2f_N10_M32
q030	doc001_p003	10	-0.6236637234687805	c2f_N10_M32
