query_id,page_id,rank,score,M,page_tokens
q013,doc005_p004,1,0.4445876181125641,49,49
q013,doc006_p021,2,0.3008117079734802,49,49
q013,doc010_p002,3,0.2921091914176941,49,49
q013,doc006_p024,4,0.28392571210861206,49,49
q013,doc007_p001,5,0.2503610849380493,49,49
q013,doc006_p012,6,0.24910369515419006,49,49
q013,doc007_p002,7,0.2139737606048584,49,49
q013,doc006_p025,8,0.1984884887933731,49,49
q013,doc006_p022,9,0.1964307278394699,49,49
q013,doc006_p020,10,0.13226255774497986,49,49
q014,doc005_p004,1,0.2712511122226715,49,49
q014,doc006_p021,2,0.1666829138994217,49,49
q014,doc006_p010,3,0.146448016166687,49,49
q014,doc010_p002,4,0.12334419041872025,49,49
q014,doc006_p012,5,0.07916717976331711,49,49
q014,doc007_p001,6,0.0761810839176178,49,49
q014,doc006_p023,7,0.02374647930264473,49,49
q014,doc006_p020,8,-0.02605888433754444,49,49
q014,doc002_p001,9,-0.17055246233940125,49,49
q014,doc001_p003,10,-0.5170707106590271,49,49
q015,doc005_p004,1,0.8169028759002686,49,49
q015,doc003_p006,2,0.6692581176757812,49,49
q015,doc005_p005,3,0.6025296449661255,49,49
q015,doc005_p008,4,0.5688981413841248,49,49
q015,doc006_p021,5,0.5419756174087524,49,49
q015,doc006_p012,6,0.5155187845230103,49,49
q015,doc006_p022,7,0.4511011242866516,49,49
q015,doc006_p025,8,0.36755040287971497,49,49
q015,doc006_p020,9,0.32721054553985596,49,49
q015,doc002_p001,10,-0.03655766695737839,49,49
q016,doc005_p004,1,0.8093563914299011,49,49
q016,doc005_p005,2,0.5720256567001343,49,49
q016,doc006_p021,3,0.5578436255455017,49,49
q016,doc005_p008,4,0.539239764213562,49,49
q016,doc006_p010,5,0.4852094054222107,49,49
q016,doc006_p012,6,0.4845396876335144,49,49
q016,doc006_p022,7,0.42094460129737854,49,49
q016,doc006_p025,8,0.333160936832428,49,49
q016,doc006_p020,9,0.3050174117088318,49,49
q016,doc002_p001,10,-0.10208220779895782,49,49
q017,doc006_p013,1,0.7025526762008667,49,49
q017,doc004_p013,2,0.5865438580513,49,49
q017,doc003_p024,3,0.4318515956401825,49,49
q017,doc006_p021,4,0.42152655124664307,49,49
q017,doc010_p002,5,0.4135782718658447,49,49
q017,doc006_p012,6,0.3895869553089142,49,49
q017,doc006_p025,7,0.3489530384540558,49,49
q017,doc006_p022,8,0.31801921129226685,49,49
q017,doc006_p010,9,0.3037765622138977,49,49
q017,doc006_p020,10,0.21896284818649292,49,49
q018,doc004_p018,1,0.8040722608566284,49,49
q018,doc004_p013,2,0.6721767783164978,49,49
q018,doc006_p021,3,0.5901039838790894,49,49
q018,doc003_p022,4,0.5726965069770813,49,49
q018,doc003_p024,5,0.5377261638641357,49,49
q018,doc010_p002,6,0.5205792784690857,49,49
q018,doc006_p012,7,0.48539385199546814,49,49
q018,doc006_p010,8,0.46581482887268066,49,49
q018,doc006_p025,9,0.39269840717315674,49,49
q018,doc006_p020,10,0.293867290019989,49,49
q019,doc004_p013,1,0.8859944343566895,49,49
q019,doc005_p004,2,0.8643321990966797,49,49
q019,doc005_p008,3,0.6776330471038818,49,49
q019,doc003_p022,4,0.6312150955200195,49,49
q019,doc006_p010,5,0.6254208087921143,49,49
q019,doc003_p024,6,0.5990177392959595,49,49
q019,doc003_p025,7,0.5866247415542603,49,49
q019,doc006_p012,8,0.5761643052101135,49,49
q019,doc006_p021,9,0.46262985467910767,49,49
q019,doc006_p020,10,0.3585647642612457,49,49
q020,doc005_p004,1,0.7902069687843323,49,49
q020,doc003_p006,2,0.7253576517105103,49,49
q020,doc004_p013,3,0.6651005744934082,49,49
q020,doc004_p012,4,0.6585474014282227,49,49
q020,doc005_p005,5,0.625365138053894,49,49
q020,doc003_p024,6,0.609197735786438,49,49
q020,doc006_p012,7,0.5844027996063232,49,49
q020,doc006_p021,8,0.5795648694038391,49,49
q020,doc006_p022,9,0.579170823097229,49,49
q020,doc006_p025,10,0.5353938937187195,49,49
q021,doc005_p004,1,0.6840168833732605,49,49
q021,doc003_p006,2,0.6536732316017151,49,49
q021,doc004_p012,3,0.5043733716011047,49,49
q021,doc005_p005,4,0.4934886693954468,49,49
q021,doc006_p021,5,0.46868783235549927,49,49
q021,doc005_p008,6,0.4545188546180725,49,49
q021,doc006_p012,7,0.4514860212802887,49,49
q021,doc006_p025,8,0.3683830499649048,49,49
q021,doc006_p020,9,0.3539321720600128,49,49
q021,doc001_p003,10,-0.2232874482870102,49,49
q022,doc004_p013,1,0.5301949381828308,49,49
q022,doc005_p004,2,0.5138580799102783,49,49
q022,doc003_p006,3,0.3875334858894348,49,49
q022,doc004_p006,4,0.3633021116256714,49,49
q022,doc003_p024,5,0.3263692259788513,49,49
q022,doc005_p002,6,0.3011782765388489,49,49
q022,doc004_p012,7,0.2801487445831299,49,49
q022,doc005_p008,8,0.26010024547576904,49,49
q022,doc003_p025,9,0.24994856119155884,49,49
q022,doc003_p022,10,0.24240922927856445,49,49
q023,doc005_p004,1,0.5022716522216797,49,49
q023,doc004_p013,2,0.46823999285697937,49,49
q023,doc003_p006,3,0.35387319326400757,49,49
q023,doc005_p005,4,0.3142845332622528,49,49
q023,doc004_p006,5,0.25157874822616577,49,49
q023,doc003_p024,6,0.2305440604686737,49,49
q023,doc005_p002,7,0.18852998316287994,49,49
q023,doc005_p008,8,0.18221697211265564,49,49
q023,doc003_p025,9,0.16436544060707092,49,49
q023,doc003_p022,10,0.15740254521369934,49,49
q024,doc005_p004,1,0.8070523738861084,49,49
q024,doc004_p013,2,0.7375810742378235,49,49
q024,doc003_p006,3,0.7248870730400085,49,49
q024,doc005_p005,4,0.5194627046585083,49,49
q024,doc003_p027,5,0.395220547914505,49,49
q024,doc003_p024,6,0.3380460739135742,49,49
q024,doc005_p002,7,0.3135633170604706,49,49
q024,doc003_p025,8,0.26295924186706543,49,49
q024,doc003_p022,9,0.20142781734466553,49,49
q024,doc006_p010,10,0.18455420434474945,49,49
q025,doc005_p004,1,0.5706544518470764,49,49
q025,doc003_p006,2,0.5514028668403625,49,49
q025,doc004_p013,3,0.4853683412075043,49,49
q025,doc005_p005,4,0.36608800292015076,49,49
q025,doc003_p024,5,0.2924504280090332,49,49
q025,doc003_p025,6,0.24705129861831665,49,49
q025,doc005_p002,7,0.22351020574569702,49,49
q025,doc003_p022,8,0.20956739783287048,49,49
q025,doc006_p010,9,0.11486613005399704,49,49
q025,doc006_p012,10,0.10063739120960236,49,49
q026,doc005_p004,1,0.5584563612937927,49,49
q026,doc005_p005,2,0.4681558310985565,49,49
q026,doc003_p006,3,0.45863181352615356,49,49
q026,doc004_p006,4,0.4365360736846924,49,49
q026,doc005_p002,5,0.35193073749542236,49,49
q026,doc005_p008,6,0.3263985812664032,49,49
q026,doc004_p012,7,0.32230186462402344,49,49
q026,doc003_p022,8,0.31098300218582153,49,49
q026,doc003_p025,9,0.3078266978263855,49,49
q026,doc006_p025,10,0.24422214925289154,49,49
q027,doc005_p004,1,0.5499252676963806,49,49
q027,doc004_p013,2,0.4694823622703552,49,49
q027,doc003_p006,3,0.4283423125743866,49,49
q027,doc005_p005,4,0.3919089436531067,49,49
q027,doc004_p006,5,0.3177304267883301,49,49
q027,doc003_p024,6,0.2983323037624359,49,49
q027,doc005_p008,7,0.2531164884567261,49,49
q027,doc005_p002,8,0.23850220441818237,49,49
q027,doc003_p022,9,0.2269456684589386,49,49
q027,doc003_p025,10,0.22588762640953064,49,49
q028,doc001_p002,1,0.7711242437362671,49,49
q028,doc004_p012,2,0.6004199981689453,49,49
q028,doc004_p011,3,0.5711172819137573,49,49
q028,doc003_p002,4,0.5596809983253479,49,49
q028,doc006_p010,5,0.42191314697265625,49,49
q028,doc005_p002,6,0.393282413482666,49,49
q028,doc003_p024,7,0.21990153193473816,49,49
q028,doc003_p025,8,0.2135164439678192,49,49
q028,doc001_p004,9,0.19263458251953125,49,49
q028,doc001_p003,10,-0.4235946834087372,49,49
q029,doc004_p013,1,0.778065025806427,49,49
q029,doc004_p018,2,0.7767440676689148,49,49
q029,doc006_p012,3,0.6568976044654846,49,49
q029,doc006_p010,4,0.602340579032898,49,49
q029,doc006_p021,5,0.4993160367012024,49,49
q029,doc005_p008,6,0.4733191132545471,49,49
q029,doc006_p024,7,0.471655011177063,49,49
q029,doc006_p020,8,0.29539167881011963,49,49
q029,doc006_p025,9,0.25691238045692444,49,49
q029,doc006_p023,10,0.23923735320568085,49,49
q030,doc005_p004,1,0.7672442197799683,49,49
q030,doc004_p006,2,0.44606155157089233,49,49
q030,doc006_p012,3,0.4290333092212677,49,49
q030,doc005_p008,4,0.40911686420440674,49,49
q030,doc005_p005,5,0.3701043128967285,49,49
q030,doc006_p021,6,0.3255854845046997,49,49
q030,doc006_p020,7,0.1838628649711609,49,49
q030,doc006_p025,8,0.1518004685640335,49,49
q030,doc002_p001,9,-0.07337316125631332,49,49
q030,doc001_p003,10,-0.5005080103874207,49,49
